Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH097_compost,STEC,NA,No Amp,0.26,Negative,0.4,NA,F3
HH097_compost,Salmonella,20.62,Amp,1.92,Positive,0.87,0.54,F4
HH097_compost,Sapovirus,NA,No Amp,0.57,Negative,0.37,NA,F5
HH097_compost,Shigella,20.6,Amp,1.47,Positive,0.86,0.34,F6
HH097_compost,Sketa22,21.94,Amp,1.87,Positive,0.97,0.92,G1
HH097_compost,Spiked_Extraction_Control,NA,Inconclusive,0.64,Equivocal,0.27,NA,G2
HH097_compost,Strongyloides,NA,No Amp,0.44,Negative,0.46,NA,G3
HH097_compost,Trichuris,NA,Inconclusive,0.03,Equivocal,0.06,NA,G4
HH097_compost,Vibrio cholerae,NA,No Amp,0.34,Negative,0.1,NA,G5
HH097_compost,Yersinia enterocolitica,20.82,Amp,1.72,Positive,0.88,0.9,G6
HH097_compost,blaCTX-M,NA,Inconclusive,1.06,Equivocal,0.33,NA,H1
HH097_compost,blaNDM,34.63,Amp,1.28,Positive,0.89,0.78,H2
HH097_compost,mecA,31.09,Amp,1.76,Positive,0.87,0.19,H3
HH097_compost,qnrS,NA,No Amp,0.19,Negative,0.2,NA,H4
HH097_compost,sul1,NA,No Amp,0.31,Negative,0.49,NA,H5
HH097_compost,tetA,NA,No Amp,0.16,Negative,0.39,NA,H6
HH097_effluent,Adenovirus 40/41,28,Amp,1.72,Positive,0.93,0.14,A1
HH097_effluent,Aeromonas,NA,No Amp,0.77,Negative,0.04,NA,A2
HH097_effluent,Ancylostoma,30.32,Amp,1.26,Positive,0.9,0.19,A3
HH097_effluent,Ascaris,NA,No Amp,0.55,Negative,0.27,NA,A4
HH097_effluent,Astrovirus,29.86,Amp,1.23,Positive,0.9,0.17,A5
HH097_effluent,BacHum,NA,No Amp,0.2,Negative,0.31,NA,A6
HH097_effluent,Bacteroides fragilis,23.47,Amp,1.36,Positive,0.9,0.41,B1
HH097_effluent,Blastocystis,32.8,Amp,1.91,Positive,0.87,0.38,B2
HH097_effluent,Campylobacter,NA,No Amp,1.01,Negative,0.4,NA,B3
HH097_effluent,Clostridium difficile,NA,No Amp,0.29,Negative,0.06,NA,B4
HH097_effluent,CrAssphage,NA,No Amp,0.72,Negative,0.06,NA,B5
HH097_effluent,Cryptosporidium,NA,No Amp,0.94,Negative,0.11,NA,B6
HH097_effluent,Cyclospora,20.74,Amp,1.87,Positive,0.83,0.59,C1
HH097_effluent,Dientamoeba fragilis,33.75,Amp,1.9,Positive,0.99,0.35,C2
HH097_effluent,E. coli O157,NA,No Amp,0.3,Negative,0.08,NA,C3
HH097_effluent,EAEC,21.38,Amp,1.65,Positive,0.89,0.88,C4
HH097_effluent,EPEC,28.65,Amp,1.85,Positive,0.82,0.48,C5
HH097_effluent,ETEC,33.22,Amp,1.99,Positive,0.81,0.68,C6
HH097_effluent,Entamoeba histolytica,33.78,Amp,1.53,Positive,0.94,0.67,D1
HH097_effluent,Enterovirus,34.12,Amp,1.71,Positive,0.96,0.83,D2
HH097_effluent,Giardia,NA,No Amp,0.77,Negative,0.01,NA,D3
HH097_effluent,HF183,34.89,Amp,1.65,Positive,0.86,0.66,D4
HH097_effluent,Helicobacter pylori,NA,No Amp,0.78,Negative,0.46,NA,D5
HH097_effluent,Hepatitis A,NA,No Amp,0.03,Negative,0.43,NA,D6
HH097_effluent,Hepatitis E,NA,No Amp,0.45,Negative,0.43,NA,E1
HH097_effluent,Listeria monocytogenes,NA,No Amp,0.6,Negative,0.06,NA,E2
HH097_effluent,MS2,27.53,Amp,1.75,Positive,0.9,0.33,E3
HH097_effluent,Necator,NA,No Amp,0.34,Negative,0.4,NA,E4
HH097_effluent,No Template Control,NA,No Amp,1.06,Negative,0.27,NA,E5
HH097_effluent,Norovirus GI,23.33,Amp,1.76,Positive,0.95,0.97,E6
HH097_effluent,Norovirus GII,NA,No Amp,0.79,Negative,0.36,NA,F1
HH097_effluent,Rotavirus A,21.41,Amp,1.54,Positive,0.95,0.91,F2
HH097_effluent,STEC,NA,No Amp,0.68,Negative,0.42,NA,F3
HH097_effluent,Salmonella,NA,Inconclusive,0.09,Equivocal,0.35,NA,F4
HH097_effluent,Sapovirus,NA,No Amp,0.98,Negative,0.39,NA,F5
HH097_effluent,Shigella,25,Amp,1.83,Positive,0.99,0.23,F6
HH097_effluent,Sketa22,20.4,Amp,1.69,Positive,0.84,0.89,G1
HH097_effluent,Spiked_Extraction_Control,33.17,Amp,1.67,Positive,0.92,0.42,G2
HH097_effluent,Strongyloides,NA,No Amp,0.57,Negative,0.19,NA,G3
HH097_effluent,Trichuris,NA,No Amp,0.59,Negative,0.43,NA,G4
HH097_effluent,Vibrio cholerae,NA,No Amp,0.98,Negative,0,NA,G5
HH097_effluent,Yersinia enterocolitica,23.06,Amp,1.29,Positive,0.94,0.36,G6
HH097_effluent,blaCTX-M,NA,No Amp,0.53,Negative,0.13,NA,H1
HH097_effluent,blaNDM,NA,No Amp,0.87,Negative,0.02,NA,H2
HH097_effluent,mecA,33.91,Amp,1.59,Positive,0.92,0.41,H3
HH097_effluent,qnrS,NA,No Amp,0.32,Negative,0.22,NA,H4
HH097_effluent,sul1,33.99,Amp,1.29,Positive,0.91,0.77,H5
HH097_effluent,tetA,NA,No Amp,0.94,Negative,0.06,NA,H6
HH097_produce,Adenovirus 40/41,NA,Inconclusive,0.51,Equivocal,0.18,NA,A1
HH097_produce,Aeromonas,NA,No Amp,0.91,Negative,0.44,NA,A2
HH097_produce,Ancylostoma,30.73,Amp,1.7,Positive,0.81,0.15,A3
HH097_produce,Ascaris,NA,No Amp,1.05,Negative,0.38,NA,A4
HH097_produce,Astrovirus,NA,No Amp,0.65,Negative,0.41,NA,A5
HH097_produce,BacHum,NA,Inconclusive,0.73,Equivocal,0.41,NA,A6
HH097_produce,Bacteroides fragilis,NA,No Amp,0.45,Negative,0.25,NA,B1
HH097_produce,Blastocystis,26.42,Amp,1.91,Positive,0.94,0.68,B2
HH097_produce,Campylobacter,20.91,Amp,1.47,Positive,0.89,0.93,B3
HH097_produce,Clostridium difficile,NA,No Amp,0.33,Negative,0.02,NA,B4
HH097_produce,CrAssphage,NA,No Amp,0.48,Negative,0.49,NA,B5
HH097_produce,Cryptosporidium,NA,No Amp,0.67,Negative,0.3,NA,B6
HH097_produce,Cyclospora,NA,Inconclusive,0.44,Equivocal,0.31,NA,C1
HH097_produce,Dientamoeba fragilis,NA,No Amp,0.8,Negative,0.44,NA,C2
HH097_produce,E. coli O157,23.41,Amp,1.62,Positive,0.91,0.81,C3
HH097_produce,EAEC,NA,No Amp,1.04,Negative,0.06,NA,C4
HH097_produce,EPEC,20.15,Amp,1.53,Positive,0.87,0.25,C5
HH097_produce,ETEC,NA,No Amp,0.89,Negative,0.24,NA,C6
HH097_produce,Entamoeba histolytica,31.63,Amp,1.44,Positive,0.94,0.31,D1
HH097_produce,Enterovirus,NA,No Amp,0.14,Negative,0.44,NA,D2
HH097_produce,Giardia,NA,Inconclusive,0.84,Equivocal,0.11,NA,D3
HH097_produce,HF183,NA,No Amp,0.63,Negative,0.45,NA,D4
HH097_produce,Helicobacter pylori,NA,No Amp,0.44,Negative,0.35,NA,D5
HH097_produce,Hepatitis A,25.58,Amp,1.21,Positive,0.87,0.93,D6
HH097_produce,Hepatitis E,NA,No Amp,0.26,Negative,0.37,NA,E1
HH097_produce,Listeria monocytogenes,NA,No Amp,1.02,Negative,0.12,NA,E2
HH097_produce,MS2,NA,No Amp,0.04,Negative,0.09,NA,E3
HH097_produce,Necator,23.42,Amp,1.95,Positive,0.9,0.3,E4
HH097_produce,No Template Control,NA,No Amp,0.99,Negative,0.14,NA,E5
HH097_produce,Norovirus GI,27.24,Amp,1.3,Positive,0.94,0.98,E6
HH097_produce,Norovirus GII,32.06,Amp,1.3,Positive,0.81,0.95,F1
HH097_produce,Rotavirus A,32.67,Amp,1.65,Positive,0.98,0.27,F2
HH097_produce,STEC,NA,No Amp,0.42,Negative,0.41,NA,F3
HH097_produce,Salmonella,NA,No Amp,0.79,Negative,0.34,NA,F4
HH097_produce,Sapovirus,NA,No Amp,0.91,Negative,0.18,NA,F5
HH097_produce,Shigella,NA,No Amp,0.22,Negative,0.36,NA,F6
HH097_produce,Sketa22,NA,No Amp,0.04,Negative,0.2,NA,G1
HH097_produce,Spiked_Extraction_Control,NA,No Amp,0.66,Negative,0.15,NA,G2
HH097_produce,Strongyloides,27.56,Amp,1.91,Positive,0.88,0.31,G3
HH097_produce,Trichuris,NA,No Amp,0.45,Negative,0.38,NA,G4
HH097_produce,Vibrio cholerae,NA,No Amp,1.02,Negative,0.14,NA,G5
HH097_produce,Yersinia enterocolitica,NA,No Amp,0.28,Negative,0.42,NA,G6
HH097_produce,blaCTX-M,NA,No Amp,0.23,Negative,0.34,NA,H1
HH097_produce,blaNDM,NA,No Amp,0.81,Negative,0.31,NA,H2
HH097_produce,mecA,33.26,Amp,1.28,Positive,0.87,0.1,H3
HH097_produce,qnrS,20.6,Amp,1.69,Positive,0.99,0.8,H4
HH097_produce,sul1,23.97,Amp,1.57,Positive,0.84,0.85,H5
HH097_produce,tetA,NA,No Amp,0.43,Negative,0.24,NA,H6
HH098_compost,Adenovirus 40/41,NA,No Amp,0.2,Negative,0.12,NA,A1
HH098_compost,Aeromonas,NA,No Amp,0.47,Negative,0.34,NA,A2
HH098_compost,Ancylostoma,NA,No Amp,1.02,Negative,0.49,NA,A3
HH098_compost,Ascaris,NA,No Amp,0.68,Negative,0.37,NA,A4
HH098_compost,Astrovirus,NA,No Amp,0.91,Negative,0,NA,A5
HH098_compost,BacHum,NA,Inconclusive,0.4,Equivocal,0.24,NA,A6
HH098_compost,Bacteroides fragilis,NA,No Amp,1.02,Negative,0.04,NA,B1
HH098_compost,Blastocystis,34.73,Amp,1.43,Positive,0.98,0.48,B2
HH098_compost,Campylobacter,NA,No Amp,0.03,Negative,0.5,NA,B3
HH098_compost,Clostridium difficile,32.18,Amp,1.26,Positive,0.94,0.36,B4
HH098_compost,CrAssphage,34.96,Amp,1.9,Positive,0.81,0.83,B5
HH098_compost,Cryptosporidium,NA,No Amp,0.83,Negative,0.17,NA,B6
HH098_compost,Cyclospora,NA,No Amp,0.09,Negative,0.08,NA,C1
HH098_compost,Dientamoeba fragilis,20.97,Amp,1.37,Positive,0.85,0.52,C2
HH098_compost,E. coli O157,NA,No Amp,0.67,Negative,0.31,NA,C3
HH098_compost,EAEC,NA,No Amp,0.43,Negative,0.21,NA,C4
HH098_compost,EPEC,33.93,Amp,1.38,Positive,0.83,0.71,C5
HH098_compost,ETEC,NA,No Amp,0.88,Negative,0.06,NA,C6
HH098_compost,Entamoeba histolytica,NA,No Amp,0.9,Negative,0.25,NA,D1
HH098_compost,Enterovirus,20.62,Amp,1.71,Positive,0.8,0.11,D2
HH098_compost,Giardia,NA,No Amp,0.79,Negative,0.16,NA,D3
HH098_compost,HF183,20.76,Amp,1.65,Positive,0.81,0.19,D4
HH098_compost,Helicobacter pylori,NA,No Amp,0.73,Negative,0.01,NA,D5
HH098_compost,Hepatitis A,28.14,Amp,1.92,Positive,0.86,0.78,D6
HH098_compost,Hepatitis E,NA,No Amp,0.66,Negative,0.03,NA,E1
HH098_compost,Listeria monocytogenes,NA,No Amp,1.03,Negative,0.44,NA,E2
HH098_compost,MS2,NA,No Amp,0.64,Negative,0.13,NA,E3
HH098_compost,Necator,NA,No Amp,0.67,Negative,0.36,NA,E4
HH098_compost,No Template Control,22.13,Amp,1.69,Positive,0.84,0.33,E5
HH098_compost,Norovirus GI,NA,No Amp,0.74,Negative,0.19,NA,E6
HH098_compost,Norovirus GII,27.71,Amp,1.6,Positive,0.98,0.46,F1
HH098_compost,Rotavirus A,NA,No Amp,0.56,Negative,0.2,NA,F2
HH098_compost,STEC,20.68,Amp,1.56,Positive,0.92,0.38,F3
HH098_compost,Salmonella,NA,No Amp,1.02,Negative,0.01,NA,F4
HH098_compost,Sapovirus,NA,No Amp,0.73,Negative,0.04,NA,F5
HH098_compost,Shigella,20.06,Amp,1.31,Positive,0.82,0.17,F6
HH098_compost,Sketa22,NA,No Amp,0.81,Negative,0.36,NA,G1
HH098_compost,Spiked_Extraction_Control,24.38,Amp,1.35,Positive,0.9,0.94,G2
HH098_compost,Strongyloides,NA,No Amp,0.86,Negative,0.41,NA,G3
HH098_compost,Trichuris,NA,No Amp,0.28,Negative,0.21,NA,G4
HH098_compost,Vibrio cholerae,NA,No Amp,0.87,Negative,0.09,NA,G5
HH098_compost,Yersinia enterocolitica,20.62,Amp,1.67,Positive,0.84,0.69,G6
HH098_compost,blaCTX-M,26.01,Amp,1.59,Positive,0.82,0.62,H1
HH098_compost,blaNDM,20.99,Amp,1.97,Positive,0.94,0.83,H2
HH098_compost,mecA,NA,No Amp,0.51,Negative,0.28,NA,H3
HH098_compost,qnrS,NA,No Amp,0.38,Negative,0.3,NA,H4
HH098_compost,sul1,20.63,Amp,1.99,Positive,0.84,0.33,H5
HH098_compost,tetA,NA,No Amp,0.91,Negative,0.42,NA,H6
HH098_effluent,Adenovirus 40/41,21.78,Amp,1.94,Positive,0.83,0.2,A1
HH098_effluent,Aeromonas,NA,Inconclusive,0.18,Equivocal,0.43,NA,A2
HH098_effluent,Ancylostoma,NA,No Amp,1.06,Negative,0.33,NA,A3
HH098_effluent,Ascaris,NA,No Amp,1.09,Negative,0.45,NA,A4
HH098_effluent,Astrovirus,NA,No Amp,0.55,Negative,0.17,NA,A5
HH098_effluent,BacHum,NA,No Amp,0.11,Negative,0.47,NA,A6
HH098_effluent,Bacteroides fragilis,NA,No Amp,0.97,Negative,0.03,NA,B1
HH098_effluent,Blastocystis,20.73,Amp,1.53,Positive,0.85,0.6,B2
HH098_effluent,Campylobacter,NA,No Amp,0.14,Negative,0.25,NA,B3
HH098_effluent,Clostridium difficile,NA,No Amp,1.06,Negative,0.48,NA,B4
HH098_effluent,CrAssphage,26.62,Amp,1.84,Positive,0.9,0.14,B5
HH098_effluent,Cryptosporidium,NA,No Amp,0.98,Negative,0.07,NA,B6
HH098_effluent,Cyclospora,23.89,Amp,1.83,Positive,0.86,0.88,C1
HH098_effluent,Dientamoeba fragilis,22.31,Amp,1.96,Positive,0.87,0.52,C2
HH098_effluent,E. coli O157,23.17,Amp,1.58,Positive,0.85,0.63,C3
HH098_effluent,EAEC,22.82,Amp,1.28,Positive,1,0.44,C4
HH098_effluent,EPEC,NA,No Amp,1.04,Negative,0.44,NA,C5
HH098_effluent,ETEC,NA,Inconclusive,0.58,Equivocal,0.2,NA,C6
HH098_effluent,Entamoeba histolytica,20.87,Amp,1.65,Positive,0.9,0.47,D1
HH098_effluent,Enterovirus,NA,No Amp,0.42,Negative,0.18,NA,D2
HH098_effluent,Giardia,NA,No Amp,0.86,Negative,0.42,NA,D3
HH098_effluent,HF183,NA,No Amp,0.88,Negative,0.45,NA,D4
HH098_effluent,Helicobacter pylori,22.53,Amp,1.9,Positive,0.94,0.87,D5
HH098_effluent,Hepatitis A,28.39,Amp,1.53,Positive,0.95,0.22,D6
HH098_effluent,Hepatitis E,NA,No Amp,0.35,Negative,0.43,NA,E1
HH098_effluent,Listeria monocytogenes,31.45,Amp,1.76,Positive,0.85,0.59,E2
HH098_effluent,MS2,NA,No Amp,0.58,Negative,0.45,NA,E3
HH098_effluent,Necator,26.6,Amp,1.95,Positive,0.89,0.25,E4
HH098_effluent,No Template Control,21.99,Amp,1.53,Positive,1,0.32,E5
HH098_effluent,Norovirus GI,20.57,Amp,1.83,Positive,0.9,0.28,E6
HH098_effluent,Norovirus GII,NA,No Amp,1,Negative,0.4,NA,F1
HH098_effluent,Rotavirus A,28.18,Amp,1.96,Positive,0.89,0.79,F2
HH098_effluent,STEC,22.04,Amp,1.73,Positive,0.82,0.58,F3
HH098_effluent,Salmonella,NA,Inconclusive,1,Equivocal,0.03,NA,F4
HH098_effluent,Sapovirus,NA,No Amp,0.85,Negative,0,NA,F5
HH098_effluent,Shigella,NA,No Amp,0.76,Negative,0.2,NA,F6
HH098_effluent,Sketa22,21.7,Amp,1.7,Positive,0.92,0.13,G1
HH098_effluent,Spiked_Extraction_Control,20.43,Amp,1.69,Positive,0.83,0.8,G2
HH098_effluent,Strongyloides,32.79,Amp,1.94,Positive,0.8,0.75,G3
HH098_effluent,Trichuris,NA,No Amp,1.01,Negative,0.4,NA,G4
HH098_effluent,Vibrio cholerae,NA,No Amp,0.55,Negative,0.47,NA,G5
HH098_effluent,Yersinia enterocolitica,32.55,Amp,1.25,Positive,0.85,0.79,G6
HH098_effluent,blaCTX-M,NA,No Amp,1.01,Negative,0.01,NA,H1
HH098_effluent,blaNDM,NA,No Amp,0.78,Negative,0.47,NA,H2
HH098_effluent,mecA,NA,No Amp,0.35,Negative,0.05,NA,H3
HH098_effluent,qnrS,34.56,Amp,1.92,Positive,0.96,0.39,H4
HH098_effluent,sul1,NA,No Amp,1,Negative,0.42,NA,H5
HH098_effluent,tetA,28.26,Amp,1.95,Positive,0.94,0.8,H6
HH098_produce,Adenovirus 40/41,NA,No Amp,0.09,Negative,0.42,NA,A1
HH098_produce,Aeromonas,NA,No Amp,0.06,Negative,0.28,NA,A2
HH098_produce,Ancylostoma,25.48,Amp,1.33,Positive,0.85,0.19,A3
HH098_produce,Ascaris,NA,No Amp,0.22,Negative,0.15,NA,A4
HH098_produce,Astrovirus,32.71,Amp,1.78,Positive,0.9,0.87,A5
HH098_produce,BacHum,NA,No Amp,1,Negative,0.35,NA,A6
HH098_produce,Bacteroides fragilis,NA,No Amp,0.31,Negative,0.07,NA,B1
HH098_produce,Blastocystis,33.48,Amp,1.95,Positive,0.84,0.9,B2
HH098_produce,Campylobacter,NA,No Amp,0.77,Negative,0.14,NA,B3
HH098_produce,Clostridium difficile,NA,No Amp,0.18,Negative,0.36,NA,B4
HH098_produce,CrAssphage,21.65,Amp,1.41,Positive,0.94,0.66,B5
HH098_produce,Cryptosporidium,NA,No Amp,0.11,Negative,0,NA,B6
HH098_produce,Cyclospora,NA,No Amp,0.65,Negative,0.19,NA,C1
HH098_produce,Dientamoeba fragilis,NA,No Amp,0.32,Negative,0.06,NA,C2
HH098_produce,E. coli O157,NA,No Amp,0.18,Negative,0.33,NA,C3
HH098_produce,EAEC,NA,No Amp,1.07,Negative,0.43,NA,C4
HH098_produce,EPEC,NA,No Amp,0.07,Negative,0.12,NA,C5
HH098_produce,ETEC,NA,No Amp,0.93,Negative,0.07,NA,C6
HH098_produce,Entamoeba histolytica,NA,No Amp,0.09,Negative,0.39,NA,D1
HH098_produce,Enterovirus,31.84,Amp,1.42,Positive,0.91,0.61,D2
HH098_produce,Giardia,26.01,Amp,1.73,Positive,0.9,0.37,D3
HH098_produce,HF183,31.77,Amp,1.48,Positive,0.8,0.32,D4
HH098_produce,Helicobacter pylori,NA,No Amp,0.23,Negative,0.44,NA,D5
HH098_produce,Hepatitis A,NA,No Amp,0.45,Negative,0.27,NA,D6
HH098_produce,Hepatitis E,33.23,Amp,1.94,Positive,0.93,0.21,E1
HH098_produce,Listeria monocytogenes,33.46,Amp,1.63,Positive,0.93,0.87,E2
HH098_produce,MS2,NA,No Amp,0.63,Negative,0.03,NA,E3
HH098_produce,Necator,NA,No Amp,0.82,Negative,0.31,NA,E4
HH098_produce,No Template Control,NA,No Amp,0.87,Negative,0.4,NA,E5
HH098_produce,Norovirus GI,NA,No Amp,0.66,Negative,0.17,NA,E6
HH098_produce,Norovirus GII,NA,No Amp,0.61,Negative,0.33,NA,F1
HH098_produce,Rotavirus A,NA,Inconclusive,0.46,Equivocal,0.47,NA,F2
HH098_produce,STEC,NA,No Amp,0.14,Negative,0.07,NA,F3
HH098_produce,Salmonella,33.92,Amp,1.42,Positive,0.84,0.11,F4
HH098_produce,Sapovirus,25.47,Amp,1.97,Positive,0.86,0.72,F5
HH098_produce,Shigella,34.77,Amp,2,Positive,0.83,0.11,F6
HH098_produce,Sketa22,NA,No Amp,0.1,Negative,0.34,NA,G1
HH098_produce,Spiked_Extraction_Control,NA,No Amp,0.61,Negative,0.23,NA,G2
HH098_produce,Strongyloides,25.65,Amp,1.73,Positive,0.95,0.93,G3
HH098_produce,Trichuris,NA,No Amp,0.79,Negative,0.43,NA,G4
HH098_produce,Vibrio cholerae,NA,Inconclusive,0.03,Equivocal,0.03,NA,G5
HH098_produce,Yersinia enterocolitica,NA,No Amp,0.69,Negative,0.23,NA,G6
HH098_produce,blaCTX-M,NA,No Amp,0.45,Negative,0.13,NA,H1
HH098_produce,blaNDM,33.83,Amp,1.96,Positive,0.81,0.85,H2
HH098_produce,mecA,NA,No Amp,0.51,Negative,0.14,NA,H3
HH098_produce,qnrS,NA,No Amp,0.03,Negative,0.2,NA,H4
HH098_produce,sul1,NA,No Amp,1,Negative,0.49,NA,H5
HH098_produce,tetA,NA,No Amp,0.28,Negative,0.39,NA,H6
NTC_card42,Adenovirus 40/41,NA,No Amp,0.07,Negative,0.41,NA,A1
NTC_card42,Aeromonas,NA,No Amp,0.85,Negative,0.15,NA,A2
NTC_card42,Ancylostoma,NA,No Amp,0.78,Negative,0.41,NA,A3
NTC_card42,Ascaris,NA,No Amp,0.91,Negative,0.23,NA,A4
