Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH068_produce,Hepatitis A,23.69,Amp,1.85,Positive,0.9,0.38,D6
HH068_produce,Hepatitis E,NA,No Amp,0,Negative,0.12,NA,E1
HH068_produce,Listeria monocytogenes,NA,No Amp,0.4,Negative,0.39,NA,E2
HH068_produce,MS2,29.21,Amp,1.65,Positive,1,0.95,E3
HH068_produce,Necator,22.58,Amp,1.64,Positive,0.86,0.6,E4
HH068_produce,No Template Control,NA,No Amp,0.19,Negative,0.19,NA,E5
HH068_produce,Norovirus GI,NA,Inconclusive,0.32,Equivocal,0.46,NA,E6
HH068_produce,Norovirus GII,29.64,Amp,1.68,Positive,0.94,0.47,F1
HH068_produce,Rotavirus A,29.33,Amp,1.39,Positive,0.96,0.18,F2
HH068_produce,STEC,28.29,Amp,1.29,Positive,0.93,0.2,F3
HH068_produce,Salmonella,NA,No Amp,0.05,Negative,0.34,NA,F4
HH068_produce,Sapovirus,NA,No Amp,0.49,Negative,0.1,NA,F5
HH068_produce,Shigella,24.01,Amp,1.89,Positive,0.81,0.93,F6
HH068_produce,Sketa22,NA,No Amp,0.12,Negative,0.41,NA,G1
HH068_produce,Spiked_Extraction_Control,NA,No Amp,0.45,Negative,0.16,NA,G2
HH068_produce,Strongyloides,21.64,Amp,1.67,Positive,0.87,0.42,G3
HH068_produce,Trichuris,NA,No Amp,0.68,Negative,0.09,NA,G4
HH068_produce,Vibrio cholerae,NA,Inconclusive,0.92,Equivocal,0.26,NA,G5
HH068_produce,Yersinia enterocolitica,NA,No Amp,0.2,Negative,0.07,NA,G6
HH068_produce,blaCTX-M,NA,No Amp,1.04,Negative,0.48,NA,H1
HH068_produce,blaNDM,25.01,Amp,1.46,Positive,0.91,0.18,H2
HH068_produce,mecA,31.09,Amp,1.26,Positive,0.83,0.3,H3
HH068_produce,qnrS,21.83,Amp,1.36,Positive,0.84,0.69,H4
HH068_produce,sul1,33.55,Amp,1.99,Positive,0.9,0.31,H5
HH068_produce,tetA,29.82,Amp,1.78,Positive,0.93,0.88,H6
HH069_compost,Adenovirus 40/41,NA,No Amp,1.07,Negative,0.26,NA,A1
HH069_compost,Aeromonas,34.08,Amp,1.34,Positive,0.8,0.81,A2
HH069_compost,Ancylostoma,NA,No Amp,0.08,Negative,0.43,NA,A3
HH069_compost,Ascaris,NA,No Amp,0.39,Negative,0.37,NA,A4
HH069_compost,Astrovirus,23.84,Amp,1.56,Positive,0.9,0.52,A5
HH069_compost,BacHum,NA,No Amp,0.57,Negative,0.39,NA,A6
HH069_compost,Bacteroides fragilis,NA,No Amp,0.27,Negative,0.27,NA,B1
HH069_compost,Blastocystis,NA,Inconclusive,0.68,Equivocal,0.13,NA,B2
HH069_compost,Campylobacter,32.83,Amp,1.78,Positive,0.98,0.11,B3
HH069_compost,Clostridium difficile,NA,No Amp,0.41,Negative,0.42,NA,B4
HH069_compost,CrAssphage,NA,No Amp,1.05,Negative,0.2,NA,B5
HH069_compost,Cryptosporidium,NA,No Amp,0.13,Negative,0.34,NA,B6
HH069_compost,Cyclospora,NA,Inconclusive,0.11,Equivocal,0.3,NA,C1
HH069_compost,Dientamoeba fragilis,NA,No Amp,0.33,Negative,0.26,NA,C2
HH069_compost,E. coli O157,NA,No Amp,0.31,Negative,0.3,NA,C3
HH069_compost,EAEC,NA,No Amp,0.14,Negative,0.31,NA,C4
HH069_compost,EPEC,NA,No Amp,0.94,Negative,0.38,NA,C5
HH069_compost,ETEC,20.78,Amp,1.65,Positive,0.94,0.57,C6
HH069_compost,Entamoeba histolytica,NA,No Amp,0.96,Negative,0.16,NA,D1
HH069_compost,Enterovirus,27.82,Amp,1.87,Positive,0.86,0.42,D2
HH069_compost,Giardia,NA,No Amp,1.01,Negative,0.37,NA,D3
HH069_compost,HF183,NA,No Amp,0.37,Negative,0.38,NA,D4
HH069_compost,Helicobacter pylori,NA,No Amp,0.71,Negative,0.4,NA,D5
HH069_compost,Hepatitis A,NA,No Amp,0.97,Negative,0.06,NA,D6
HH069_compost,Hepatitis E,24.63,Amp,1.29,Positive,0.93,0.47,E1
HH069_compost,Listeria monocytogenes,31.08,Amp,1.33,Positive,0.92,0.23,E2
HH069_compost,MS2,NA,No Amp,0.92,Negative,0.2,NA,E3
HH069_compost,Necator,NA,No Amp,0.27,Negative,0.48,NA,E4
HH069_compost,No Template Control,NA,No Amp,0.75,Negative,0.45,NA,E5
HH069_compost,Norovirus GI,NA,No Amp,0.31,Negative,0.22,NA,E6
HH069_compost,Norovirus GII,NA,No Amp,0.47,Negative,0.05,NA,F1
HH069_compost,Rotavirus A,NA,No Amp,0.88,Negative,0.02,NA,F2
HH069_compost,STEC,34.08,Amp,1.68,Positive,0.82,0.77,F3
HH069_compost,Salmonella,NA,No Amp,0.94,Negative,0.06,NA,F4
HH069_compost,Sapovirus,NA,No Amp,0.34,Negative,0.41,NA,F5
HH069_compost,Shigella,NA,No Amp,0.7,Negative,0.01,NA,F6
HH069_compost,Sketa22,NA,No Amp,0.32,Negative,0.19,NA,G1
HH069_compost,Spiked_Extraction_Control,NA,No Amp,0.74,Negative,0.45,NA,G2
HH069_compost,Strongyloides,NA,No Amp,0.73,Negative,0.43,NA,G3
HH069_compost,Trichuris,NA,No Amp,0.19,Negative,0.36,NA,G4
HH069_compost,Vibrio cholerae,NA,Inconclusive,0.5,Equivocal,0.48,NA,G5
HH069_compost,Yersinia enterocolitica,24.39,Amp,1.38,Positive,0.81,0.69,G6
HH069_compost,blaCTX-M,NA,No Amp,0.43,Negative,0.44,NA,H1
HH069_compost,blaNDM,NA,No Amp,0.69,Negative,0.29,NA,H2
HH069_compost,mecA,NA,Inconclusive,0.11,Equivocal,0.34,NA,H3
HH069_compost,qnrS,32.21,Amp,1.86,Positive,0.85,0.9,H4
HH069_compost,sul1,NA,No Amp,0.93,Negative,0.03,NA,H5
HH069_compost,tetA,NA,No Amp,0.33,Negative,0.42,NA,H6
HH069_effluent,Adenovirus 40/41,NA,No Amp,0.3,Negative,0.03,NA,A1
HH069_effluent,Aeromonas,NA,No Amp,0.87,Negative,0.11,NA,A2
HH069_effluent,Ancylostoma,34.18,Amp,1.36,Positive,0.92,0.36,A3
HH069_effluent,Ascaris,NA,No Amp,0.12,Negative,0.23,NA,A4
HH069_effluent,Astrovirus,NA,No Amp,0.94,Negative,0.48,NA,A5
HH069_effluent,BacHum,NA,No Amp,0.2,Negative,0.03,NA,A6
HH069_effluent,Bacteroides fragilis,NA,No Amp,0.05,Negative,0.19,NA,B1
HH069_effluent,Blastocystis,NA,Inconclusive,0.18,Equivocal,0.44,NA,B2
HH069_effluent,Campylobacter,NA,Inconclusive,0.45,Equivocal,0.07,NA,B3
HH069_effluent,Clostridium difficile,NA,No Amp,0.42,Negative,0.33,NA,B4
HH069_effluent,CrAssphage,NA,No Amp,0.76,Negative,0.4,NA,B5
HH069_effluent,Cryptosporidium,29.39,Amp,1.97,Positive,0.9,0.8,B6
HH069_effluent,Cyclospora,NA,No Amp,0.87,Negative,0.49,NA,C1
HH069_effluent,Dientamoeba fragilis,NA,No Amp,0.05,Negative,0.34,NA,C2
HH069_effluent,E. coli O157,NA,No Amp,0.89,Negative,0.48,NA,C3
HH069_effluent,EAEC,NA,No Amp,0.81,Negative,0.38,NA,C4
HH069_effluent,EPEC,NA,No Amp,0.65,Negative,0.11,NA,C5
HH069_effluent,ETEC,NA,No Amp,0.17,Negative,0.05,NA,C6
HH069_effluent,Entamoeba histolytica,NA,No Amp,0.77,Negative,0.1,NA,D1
HH069_effluent,Enterovirus,34.64,Amp,1.36,Positive,0.95,0.62,D2
HH069_effluent,Giardia,NA,Inconclusive,0.06,Equivocal,0.36,NA,D3
HH069_effluent,HF183,NA,Inconclusive,0.06,Equivocal,0.08,NA,D4
HH069_effluent,Helicobacter pylori,NA,No Amp,0.35,Negative,0.3,NA,D5
HH069_effluent,Hepatitis A,30.65,Amp,1.28,Positive,0.96,0.67,D6
HH069_effluent,Hepatitis E,NA,No Amp,0.16,Negative,0.32,NA,E1
HH069_effluent,Listeria monocytogenes,NA,No Amp,0.29,Negative,0.41,NA,E2
HH069_effluent,MS2,26.7,Amp,1.32,Positive,0.81,0.13,E3
HH069_effluent,Necator,NA,Inconclusive,0.71,Equivocal,0.13,NA,E4
HH069_effluent,No Template Control,24.57,Amp,1.76,Positive,0.91,0.71,E5
HH069_effluent,Norovirus GI,NA,No Amp,0.4,Negative,0.08,NA,E6
HH069_effluent,Norovirus GII,31.86,Amp,1.84,Positive,0.87,0.44,F1
HH069_effluent,Rotavirus A,NA,No Amp,0.25,Negative,0.25,NA,F2
HH069_effluent,STEC,NA,No Amp,0.57,Negative,0.17,NA,F3
HH069_effluent,Salmonella,NA,No Amp,0.74,Negative,0.26,NA,F4
HH069_effluent,Sapovirus,21.68,Amp,1.52,Positive,0.95,0.74,F5
HH069_effluent,Shigella,27.79,Amp,1.22,Positive,1,0.26,F6
HH069_effluent,Sketa22,NA,No Amp,0.82,Negative,0.45,NA,G1
HH069_effluent,Spiked_Extraction_Control,NA,Inconclusive,0.33,Equivocal,0.24,NA,G2
HH069_effluent,Strongyloides,NA,No Amp,1.02,Negative,0.16,NA,G3
HH069_effluent,Trichuris,NA,No Amp,0.62,Negative,0.29,NA,G4
HH069_effluent,Vibrio cholerae,33.81,Amp,1.38,Positive,0.92,0.34,G5
HH069_effluent,Yersinia enterocolitica,33.09,Amp,1.6,Positive,0.87,0.2,G6
HH069_effluent,blaCTX-M,31.24,Amp,1.96,Positive,0.9,0.22,H1
HH069_effluent,blaNDM,NA,No Amp,0.21,Negative,0.47,NA,H2
HH069_effluent,mecA,NA,No Amp,0.36,Negative,0.23,NA,H3
HH069_effluent,qnrS,NA,Inconclusive,0.04,Equivocal,0.01,NA,H4
HH069_effluent,sul1,NA,No Amp,0.15,Negative,0.16,NA,H5
HH069_effluent,tetA,NA,No Amp,0.17,Negative,0.2,NA,H6
HH069_produce,Adenovirus 40/41,NA,No Amp,0.82,Negative,0.23,NA,A1
HH069_produce,Aeromonas,NA,No Amp,0.24,Negative,0.26,NA,A2
HH069_produce,Ancylostoma,NA,No Amp,1.05,Negative,0.22,NA,A3
HH069_produce,Ascaris,NA,No Amp,0.14,Negative,0.29,NA,A4
HH069_produce,Astrovirus,33.46,Amp,1.82,Positive,0.89,0.8,A5
HH069_produce,BacHum,NA,No Amp,1.09,Negative,0.24,NA,A6
HH069_produce,Bacteroides fragilis,32.59,Amp,1.37,Positive,0.92,0.62,B1
HH069_produce,Blastocystis,NA,No Amp,1.07,Negative,0.3,NA,B2
HH069_produce,Campylobacter,NA,No Amp,0.89,Negative,0.09,NA,B3
HH069_produce,Clostridium difficile,31.3,Amp,1.65,Positive,0.82,0.91,B4
HH069_produce,CrAssphage,NA,No Amp,0.54,Negative,0.02,NA,B5
HH069_produce,Cryptosporidium,NA,No Amp,0.99,Negative,0.47,NA,B6
HH069_produce,Cyclospora,NA,No Amp,1,Negative,0.25,NA,C1
HH069_produce,Dientamoeba fragilis,NA,No Amp,0.33,Negative,0.19,NA,C2
HH069_produce,E. coli O157,NA,No Amp,0.84,Negative,0.15,NA,C3
HH069_produce,EAEC,NA,Inconclusive,0.26,Equivocal,0.45,NA,C4
HH069_produce,EPEC,NA,No Amp,0.73,Negative,0.44,NA,C5
HH069_produce,ETEC,NA,No Amp,0.74,Negative,0.31,NA,C6
HH069_produce,Entamoeba histolytica,NA,No Amp,0.63,Negative,0.38,NA,D1
HH069_produce,Enterovirus,NA,No Amp,0.08,Negative,0.14,NA,D2
HH069_produce,Giardia,NA,No Amp,0.36,Negative,0.36,NA,D3
HH069_produce,HF183,NA,No Amp,0.49,Negative,0.05,NA,D4
HH069_produce,Helicobacter pylori,NA,No Amp,0.15,Negative,0.38,NA,D5
HH069_produce,Hepatitis A,NA,No Amp,0.09,Negative,0.29,NA,D6
HH069_produce,Hepatitis E,NA,No Amp,0.05,Negative,0.04,NA,E1
HH069_produce,Listeria monocytogenes,31.47,Amp,1.48,Positive,0.96,0.64,E2
HH069_produce,MS2,NA,No Amp,0.05,Negative,0.16,NA,E3
HH069_produce,Necator,NA,No Amp,0.54,Negative,0.22,NA,E4
HH069_produce,No Template Control,NA,No Amp,0.95,Negative,0.05,NA,E5
HH069_produce,Norovirus GI,NA,No Amp,0.71,Negative,0.26,NA,E6
HH069_produce,Norovirus GII,NA,No Amp,1.04,Negative,0.33,NA,F1
HH069_produce,Rotavirus A,NA,No Amp,0.36,Negative,0.11,NA,F2
HH069_produce,STEC,NA,Inconclusive,0.13,Equivocal,0.5,NA,F3
HH069_produce,Salmonella,27.12,Amp,1.51,Positive,0.8,0.5,F4
HH069_produce,Sapovirus,34.38,Amp,1.76,Positive,0.82,0.93,F5
HH069_produce,Shigella,NA,No Amp,0.71,Negative,0.04,NA,F6
HH069_produce,Sketa22,NA,No Amp,0.88,Negative,0.3,NA,G1
HH069_produce,Spiked_Extraction_Control,NA,No Amp,0.41,Negative,0.01,NA,G2
HH069_produce,Strongyloides,25.02,Amp,1.54,Positive,0.96,0.54,G3
HH069_produce,Trichuris,NA,No Amp,0.22,Negative,0.09,NA,G4
HH069_produce,Vibrio cholerae,NA,No Amp,0.44,Negative,0.41,NA,G5
HH069_produce,Yersinia enterocolitica,26.4,Amp,1.29,Positive,0.91,0.19,G6
HH069_produce,blaCTX-M,32.62,Amp,1.84,Positive,0.86,0.71,H1
HH069_produce,blaNDM,NA,No Amp,0.94,Negative,0.07,NA,H2
HH069_produce,mecA,NA,No Amp,0.35,Negative,0.37,NA,H3
HH069_produce,qnrS,30.21,Amp,1.68,Positive,0.85,0.62,H4
HH069_produce,sul1,NA,No Amp,0.11,Negative,0.25,NA,H5
HH069_produce,tetA,NA,No Amp,0.15,Negative,0.28,NA,H6
HH070_compost,Adenovirus 40/41,NA,No Amp,0.93,Negative,0,NA,A1
HH070_compost,Aeromonas,NA,No Amp,1.08,Negative,0.3,NA,A2
HH070_compost,Ancylostoma,NA,No Amp,0.78,Negative,0.26,NA,A3
HH070_compost,Ascaris,20.51,Amp,1.9,Positive,0.97,0.78,A4
HH070_compost,Astrovirus,22.66,Amp,1.7,Positive,0.81,0.33,A5
HH070_compost,BacHum,NA,No Amp,0.41,Negative,0.24,NA,A6
HH070_compost,Bacteroides fragilis,22.6,Amp,1.52,Positive,0.92,0.84,B1
HH070_compost,Blastocystis,24.51,Amp,1.87,Positive,0.96,0.92,B2
HH070_compost,Campylobacter,NA,No Amp,0.92,Negative,0.11,NA,B3
HH070_compost,Clostridium difficile,NA,Inconclusive,0.13,Equivocal,0.34,NA,B4
HH070_compost,CrAssphage,NA,No Amp,0.33,Negative,0.21,NA,B5
HH070_compost,Cryptosporidium,NA,No Amp,1.07,Negative,0.35,NA,B6
HH070_compost,Cyclospora,33.51,Amp,1.24,Positive,0.89,0.73,C1
HH070_compost,Dientamoeba fragilis,NA,No Amp,1.04,Negative,0.03,NA,C2
HH070_compost,E. coli O157,NA,No Amp,0.2,Negative,0.31,NA,C3
HH070_compost,EAEC,NA,Inconclusive,0.74,Equivocal,0.37,NA,C4
HH070_compost,EPEC,NA,No Amp,0,Negative,0.49,NA,C5
HH070_compost,ETEC,NA,No Amp,1.07,Negative,0.21,NA,C6
HH070_compost,Entamoeba histolytica,NA,Inconclusive,0.01,Equivocal,0.3,NA,D1
HH070_compost,Enterovirus,NA,Inconclusive,0.25,Equivocal,0.48,NA,D2
HH070_compost,Giardia,28.45,Amp,1.55,Positive,0.9,0.48,D3
HH070_compost,HF183,NA,No Amp,0.79,Negative,0,NA,D4
HH070_compost,Helicobacter pylori,27.21,Amp,1.57,Positive,0.91,0.14,D5
HH070_compost,Hepatitis A,NA,Inconclusive,0.21,Equivocal,0.34,NA,D6
HH070_compost,Hepatitis E,NA,No Amp,0.26,Negative,0.19,NA,E1
HH070_compost,Listeria monocytogenes,NA,No Amp,0.61,Negative,0.05,NA,E2
HH070_compost,MS2,NA,No Amp,1.04,Negative,0.21,NA,E3
HH070_compost,Necator,NA,No Amp,0.86,Negative,0.39,NA,E4
HH070_compost,No Template Control,27.73,Amp,1.73,Positive,0.95,0.53,E5
HH070_compost,Norovirus GI,NA,Inconclusive,0.02,Equivocal,0.22,NA,E6
HH070_compost,Norovirus GII,NA,No Amp,0.98,Negative,0.38,NA,F1
HH070_compost,Rotavirus A,NA,No Amp,0.6,Negative,0.24,NA,F2
HH070_compost,STEC,NA,No Amp,0.03,Negative,0.49,NA,F3
HH070_compost,Salmonella,NA,No Amp,0.62,Negative,0.08,NA,F4
HH070_compost,Sapovirus,25.08,Amp,1.57,Positive,0.83,0.28,F5
HH070_compost,Shigella,NA,No Amp,0.42,Negative,0.09,NA,F6
HH070_compost,Sketa22,20.47,Amp,1.31,Positive,0.9,0.27,G1
HH070_compost,Spiked_Extraction_Control,NA,No Amp,0.8,Negative,0.38,NA,G2
HH070_compost,Strongyloides,NA,No Amp,0.39,Negative,0.34,NA,G3
HH070_compost,Trichuris,NA,No Amp,0.93,Negative,0.36,NA,G4
HH070_compost,Vibrio cholerae,NA,No Amp,0.7,Negative,0.02,NA,G5
HH070_compost,Yersinia enterocolitica,NA,No Amp,0.04,Negative,0.11,NA,G6
HH070_compost,blaCTX-M,NA,No Amp,0.52,Negative,0.14,NA,H1
HH070_compost,blaNDM,NA,No Amp,0.01,Negative,0.06,NA,H2
HH070_compost,mecA,NA,No Amp,0.65,Negative,0.41,NA,H3
HH070_compost,qnrS,NA,No Amp,0.91,Negative,0.3,NA,H4
HH070_compost,sul1,25.53,Amp,1.92,Positive,0.84,0.57,H5
HH070_compost,tetA,NA,No Amp,0.04,Negative,0.29,NA,H6
HH070_effluent,Adenovirus 40/41,NA,No Amp,0.94,Negative,0.21,NA,A1
HH070_effluent,Aeromonas,NA,No Amp,0.65,Negative,0.31,NA,A2
HH070_effluent,Ancylostoma,NA,No Amp,1.08,Negative,0.32,NA,A3
HH070_effluent,Ascaris,NA,No Amp,0.45,Negative,0.05,NA,A4
HH070_effluent,Astrovirus,23.99,Amp,1.97,Positive,0.8,0.59,A5
HH070_effluent,BacHum,21.01,Amp,1.41,Positive,0.98,0.32,A6
HH070_effluent,Bacteroides fragilis,NA,No Amp,0.75,Negative,0.11,NA,B1
HH070_effluent,Blastocystis,NA,No Amp,0.61,Negative,0.49,NA,B2
HH070_effluent,Campylobacter,32.33,Amp,1.41,Positive,0.88,0.27,B3
HH070_effluent,Clostridium difficile,NA,No Amp,1.06,Negative,0.35,NA,B4
HH070_effluent,CrAssphage,NA,No Amp,0.63,Negative,0.05,NA,B5
HH070_effluent,Cryptosporidium,NA,Inconclusive,0.97,Equivocal,0.06,NA,B6
HH070_effluent,Cyclospora,NA,No Amp,0.09,Negative,0.49,NA,C1
HH070_effluent,Dientamoeba fragilis,23.84,Amp,1.76,Positive,0.99,0.16,C2
HH070_effluent,E. coli O157,NA,No Amp,0.03,Negative,0.35,NA,C3
HH070_effluent,EAEC,NA,No Amp,0.61,Negative,0.01,NA,C4
HH070_effluent,EPEC,28.04,Amp,1.76,Positive,0.8,0.35,C5
HH070_effluent,ETEC,NA,Inconclusive,0.65,Equivocal,0.26,NA,C6
HH070_effluent,Entamoeba histolytica,24.49,Amp,1.41,Positive,0.92,0.18,D1
HH070_effluent,Enterovirus,NA,No Amp,0.36,Negative,0.38,NA,D2
HH070_effluent,Giardia,NA,No Amp,0.49,Negative,0.45,NA,D3
HH070_effluent,HF183,24.7,Amp,1.39,Positive,0.81,0.91,D4
HH070_effluent,Helicobacter pylori,NA,No Amp,1,Negative,0.18,NA,D5
HH070_effluent,Hepatitis A,23.46,Amp,1.23,Positive,0.87,0.42,D6
HH070_effluent,Hepatitis E,NA,Inconclusive,0.75,Equivocal,0.4,NA,E1
HH070_effluent,Listeria monocytogenes,NA,No Amp,0.06,Negative,0.12,NA,E2
HH070_effluent,MS2,23.58,Amp,1.96,Positive,0.99,0.5,E3
HH070_effluent,Necator,NA,Inconclusive,0.69,Equivocal,0.4,NA,E4
HH070_effluent,No Template Control,NA,No Amp,0.4,Negative,0.24,NA,E5
HH070_effluent,Norovirus GI,NA,Inconclusive,0.97,Equivocal,0.27,NA,E6
HH070_effluent,Norovirus GII,NA,No Amp,0.42,Negative,0.15,NA,F1
HH070_effluent,Rotavirus A,NA,No Amp,0.08,Negative,0.25,NA,F2
HH070_effluent,STEC,NA,No Amp,0.22,Negative,0.07,NA,F3
HH070_effluent,Salmonella,NA,No Amp,0.16,Negative,0.34,NA,F4
HH070_effluent,Sapovirus,NA,No Amp,0.08,Negative,0.28,NA,F5
HH070_effluent,Shigella,24.83,Amp,1.74,Positive,0.97,0.25,F6
HH070_effluent,Sketa22,NA,No Amp,0.92,Negative,0.45,NA,G1
HH070_effluent,Spiked_Extraction_Control,NA,No Amp,0.2,Negative,0.25,NA,G2
HH070_effluent,Strongyloides,29.58,Amp,1.56,Positive,0.86,0.77,G3
HH070_effluent,Trichuris,NA,Inconclusive,0.84,Equivocal,0.46,NA,G4
HH070_effluent,Vibrio cholerae,22.74,Amp,1.42,Positive,0.93,0.98,G5
HH070_effluent,Yersinia enterocolitica,31.47,Amp,1.33,Positive,0.96,0.36,G6
HH070_effluent,blaCTX-M,NA,No Amp,0.01,Negative,0.27,NA,H1
HH070_effluent,blaNDM,NA,No Amp,0.57,Negative,0.2,NA,H2
HH070_effluent,mecA,NA,No Amp,0.51,Negative,0.1,NA,H3
HH070_effluent,qnrS,26.65,Amp,1.98,Positive,0.87,0.89,H4
HH070_effluent,sul1,NA,No Amp,0.48,Negative,0.05,NA,H5
HH070_effluent,tetA,NA,No Amp,0.15,Negative,0.01,NA,H6
HH070_produce,Adenovirus 40/41,NA,No Amp,0.23,Negative,0.42,NA,A1
HH070_produce,Aeromonas,NA,Inconclusive,1.06,Equivocal,0.38,NA,A2
HH070_produce,Ancylostoma,NA,No Amp,0.7,Negative,0.12,NA,A3
HH070_produce,Ascaris,NA,No Amp,0.39,Negative,0.34,NA,A4
HH070_produce,Astrovirus,NA,No Amp,1.06,Negative,0.05,NA,A5
HH070_produce,BacHum,25.23,Amp,1.25,Positive,0.9,0.19,A6
HH070_produce,Bacteroides fragilis,NA,No Amp,0.72,Negative,0.27,NA,B1
HH070_produce,Blastocystis,NA,No Amp,0.91,Negative,0.2,NA,B2
HH070_produce,Campylobacter,20.74,Amp,1.26,Positive,0.84,0.28,B3
HH070_produce,Clostridium difficile,NA,No Amp,0.83,Negative,0.37,NA,B4
HH070_produce,CrAssphage,27.87,Amp,1.9,Positive,0.89,0.76,B5
HH070_produce,Cryptosporidium,NA,No Amp,0.21,Negative,0.32,NA,B6
HH070_produce,Cyclospora,NA,No Amp,0.76,Negative,0,NA,C1
HH070_produce,Dientamoeba fragilis,NA,No Amp,0.21,Negative,0.19,NA,C2
HH070_produce,E. coli O157,NA,No Amp,0.44,Negative,0.49,NA,C3
HH070_produce,EAEC,NA,No Amp,0.99,Negative,0.33,NA,C4
HH070_produce,EPEC,30.75,Amp,1.95,Positive,0.92,0.35,C5
HH070_produce,ETEC,21.89,Amp,1.3,Positive,0.96,0.88,C6
HH070_produce,Entamoeba histolytica,31.94,Amp,1.28,Positive,0.98,0.52,D1
HH070_produce,Enterovirus,NA,No Amp,0.83,Negative,0.28,NA,D2
HH070_produce,Giardia,34.13,Amp,1.37,Positive,0.92,0.13,D3
HH070_produce,HF183,NA,No Amp,0.51,Negative,0.3,NA,D4
HH070_produce,Helicobacter pylori,NA,No Amp,0.31,Negative,0.06,NA,D5
HH070_produce,Hepatitis A,31.92,Amp,1.89,Positive,0.85,0.22,D6
HH070_produce,Hepatitis E,NA,No Amp,0.15,Negative,0.32,NA,E1
HH070_produce,Listeria monocytogenes,NA,No Amp,0.34,Negative,0.07,NA,E2
HH070_produce,MS2,34.63,Amp,1.56,Positive,0.81,0.44,E3
HH070_produce,Necator,NA,No Amp,0.99,Negative,0.09,NA,E4
HH070_produce,No Template Control,23.36,Amp,1.51,Positive,0.91,0.19,E5
HH070_produce,Norovirus GI,NA,No Amp,0.78,Negative,0.15,NA,E6
HH070_produce,Norovirus GII,NA,No Amp,0.99,Negative,0.15,NA,F1
HH070_produce,Rotavirus A,NA,No Amp,0.24,Negative,0.07,NA,F2
HH070_produce,STEC,NA,No Amp,1.08,Negative,0.1,NA,F3
HH070_produce,Salmonella,26.66,Amp,1.26,Positive,0.91,0.65,F4
HH070_produce,Sapovirus,NA,No Amp,0.93,Negative,0.01,NA,F5
HH070_produce,Shigella,NA,No Amp,0.11,Negative,0.01,NA,F6
HH070_produce,Sketa22,NA,No Amp,0.3,Negative,0.1,NA,G1
HH070_produce,Spiked_Extraction_Control,NA,No Amp,0.26,Negative,0.4,NA,G2
HH070_produce,Strongyloides,NA,No Amp,0.31,Negative,0.31,NA,G3
HH070_produce,Trichuris,NA,Inconclusive,0.62,Equivocal,0.36,NA,G4
HH070_produce,Vibrio cholerae,32.37,Amp,1.69,Positive,0.96,0.9,G5
HH070_produce,Yersinia enterocolitica,23.64,Amp,1.94,Positive,0.84,0.26,G6
HH070_produce,blaCTX-M,NA,No Amp,0.88,Negative,0.14,NA,H1
HH070_produce,blaNDM,NA,No Amp,0.05,Negative,0.23,NA,H2
HH070_produce,mecA,34.18,Amp,1.87,Positive,0.96,0.23,H3
HH070_produce,qnrS,NA,No Amp,0.71,Negative,0.07,NA,H4
HH070_produce,sul1,30.55,Amp,1.92,Positive,0.86,0.75,H5
HH070_produce,tetA,NA,No Amp,0.64,Negative,0.09,NA,H6
NTC_card30,Adenovirus 40/41,NA,No Amp,0.66,Negative,0.37,NA,A1
NTC_card30,Aeromonas,NA,No Amp,0.04,Negative,0.36,NA,A2
