Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH004_compost,Cyclospora,27.74,Amp,1.5,Positive,0.95,0.61,C1
HH004_compost,Dientamoeba fragilis,29.6,Amp,1.96,Positive,0.88,0.27,C2
HH004_compost,E. coli O157,NA,No Amp,1.09,Negative,0.41,NA,C3
HH004_compost,EAEC,NA,No Amp,0.96,Negative,0.48,NA,C4
HH004_compost,EPEC,28.34,Amp,1.64,Positive,0.98,0.41,C5
HH004_compost,ETEC,NA,No Amp,0.79,Negative,0.13,NA,C6
HH004_compost,Entamoeba histolytica,NA,Inconclusive,0.78,Equivocal,0.21,NA,D1
HH004_compost,Enterovirus,NA,No Amp,0.06,Negative,0.22,NA,D2
HH004_compost,Giardia,28.67,Amp,1.57,Positive,0.88,0.41,D3
HH004_compost,HF183,NA,No Amp,0.42,Negative,0.03,NA,D4
HH004_compost,Helicobacter pylori,NA,Inconclusive,0.27,Equivocal,0.26,NA,D5
HH004_compost,Hepatitis A,NA,No Amp,0.64,Negative,0.23,NA,D6
HH004_compost,Hepatitis E,NA,No Amp,0.27,Negative,0.26,NA,E1
HH004_compost,Listeria monocytogenes,34.96,Amp,1.49,Positive,0.81,0.3,E2
HH004_compost,MS2,22.85,Amp,1.71,Positive,0.85,0.64,E3
HH004_compost,Necator,26.44,Amp,1.4,Positive,0.96,0.38,E4
HH004_compost,No Template Control,NA,No Amp,0.66,Negative,0.13,NA,E5
HH004_compost,Norovirus GI,NA,No Amp,0.65,Negative,0.02,NA,E6
HH004_compost,Norovirus GII,26.14,Amp,1.22,Positive,0.82,0.54,F1
HH004_compost,Rotavirus A,NA,No Amp,0.37,Negative,0.32,NA,F2
HH004_compost,STEC,NA,No Amp,0.67,Negative,0.41,NA,F3
HH004_compost,Salmonella,NA,No Amp,0.51,Negative,0.45,NA,F4
HH004_compost,Sapovirus,NA,No Amp,0.91,Negative,0.27,NA,F5
HH004_compost,Shigella,26.41,Amp,1.68,Positive,0.98,0.43,F6
HH004_compost,Sketa22,NA,No Amp,0.05,Negative,0.15,NA,G1
HH004_compost,Spiked_Extraction_Control,22.55,Amp,1.54,Positive,0.95,0.3,G2
HH004_compost,Strongyloides,32.18,Amp,1.81,Positive,0.89,0.24,G3
HH004_compost,Trichuris,NA,No Amp,0.51,Negative,0.06,NA,G4
HH004_compost,Vibrio cholerae,34.22,Amp,1.36,Positive,0.97,0.9,G5
HH004_compost,Yersinia enterocolitica,31.82,Amp,1.29,Positive,0.89,0.14,G6
HH004_compost,blaCTX-M,NA,No Amp,0.98,Negative,0.12,NA,H1
HH004_compost,blaNDM,33.6,Amp,1.62,Positive,0.92,0.2,H2
HH004_compost,mecA,28.99,Amp,1.75,Positive,0.82,0.93,H3
HH004_compost,qnrS,NA,No Amp,0.72,Negative,0.23,NA,H4
HH004_compost,sul1,NA,No Amp,0.44,Negative,0.31,NA,H5
HH004_compost,tetA,20.57,Amp,1.72,Positive,0.82,0.47,H6
HH004_effluent,Adenovirus 40/41,NA,No Amp,0.38,Negative,0.47,NA,A1
HH004_effluent,Aeromonas,21.5,Amp,1.78,Positive,0.91,0.86,A2
HH004_effluent,Ancylostoma,NA,No Amp,0.18,Negative,0.07,NA,A3
HH004_effluent,Ascaris,NA,No Amp,0.05,Negative,0.18,NA,A4
HH004_effluent,Astrovirus,NA,No Amp,1.09,Negative,0.19,NA,A5
HH004_effluent,BacHum,NA,No Amp,0.3,Negative,0.43,NA,A6
HH004_effluent,Bacteroides fragilis,NA,No Amp,0.96,Negative,0.14,NA,B1
HH004_effluent,Blastocystis,NA,No Amp,0.62,Negative,0.34,NA,B2
HH004_effluent,Campylobacter,NA,No Amp,0.22,Negative,0.03,NA,B3
HH004_effluent,Clostridium difficile,NA,No Amp,0.58,Negative,0.06,NA,B4
HH004_effluent,CrAssphage,25.48,Amp,1.63,Positive,0.95,0.15,B5
HH004_effluent,Cryptosporidium,28.06,Amp,1.43,Positive,0.95,0.42,B6
HH004_effluent,Cyclospora,NA,No Amp,1.01,Negative,0.06,NA,C1
HH004_effluent,Dientamoeba fragilis,NA,No Amp,0.62,Negative,0.09,NA,C2
HH004_effluent,E. coli O157,NA,No Amp,0.59,Negative,0.18,NA,C3
HH004_effluent,EAEC,NA,No Amp,0.3,Negative,0.03,NA,C4
HH004_effluent,EPEC,NA,No Amp,0.46,Negative,0.1,NA,C5
HH004_effluent,ETEC,23.92,Amp,1.6,Positive,0.9,0.55,C6
HH004_effluent,Entamoeba histolytica,NA,No Amp,0.41,Negative,0.46,NA,D1
HH004_effluent,Enterovirus,NA,No Amp,1.08,Negative,0.43,NA,D2
HH004_effluent,Giardia,NA,No Amp,0.94,Negative,0.13,NA,D3
HH004_effluent,HF183,31.7,Amp,1.89,Positive,0.8,0.33,D4
HH004_effluent,Helicobacter pylori,29.19,Amp,1.22,Positive,0.88,0.61,D5
HH004_effluent,Hepatitis A,NA,No Amp,0.78,Negative,0.34,NA,D6
HH004_effluent,Hepatitis E,NA,No Amp,0.85,Negative,0.33,NA,E1
HH004_effluent,Listeria monocytogenes,NA,No Amp,0.45,Negative,0.23,NA,E2
HH004_effluent,MS2,NA,No Amp,0.5,Negative,0.27,NA,E3
HH004_effluent,Necator,30.71,Amp,1.54,Positive,0.97,0.53,E4
HH004_effluent,No Template Control,20.53,Amp,1.26,Positive,0.94,0.74,E5
HH004_effluent,Norovirus GI,28.97,Amp,1.82,Positive,0.94,0.15,E6
HH004_effluent,Norovirus GII,NA,No Amp,0.76,Negative,0.43,NA,F1
HH004_effluent,Rotavirus A,31.52,Amp,1.83,Positive,0.81,0.98,F2
HH004_effluent,STEC,NA,No Amp,0.61,Negative,0.23,NA,F3
HH004_effluent,Salmonella,NA,Inconclusive,0.73,Equivocal,0.13,NA,F4
HH004_effluent,Sapovirus,23.71,Amp,1.58,Positive,0.89,0.98,F5
HH004_effluent,Shigella,NA,No Amp,0.03,Negative,0.28,NA,F6
HH004_effluent,Sketa22,30.01,Amp,1.51,Positive,0.9,0.14,G1
HH004_effluent,Spiked_Extraction_Control,NA,Inconclusive,0.11,Equivocal,0.12,NA,G2
HH004_effluent,Strongyloides,NA,Inconclusive,0.17,Equivocal,0.2,NA,G3
HH004_effluent,Trichuris,NA,No Amp,0.97,Negative,0.17,NA,G4
HH004_effluent,Vibrio cholerae,NA,No Amp,0.4,Negative,0.11,NA,G5
HH004_effluent,Yersinia enterocolitica,NA,No Amp,0.19,Negative,0.49,NA,G6
HH004_effluent,blaCTX-M,NA,No Amp,0.34,Negative,0.41,NA,H1
HH004_effluent,blaNDM,NA,No Amp,0.79,Negative,0.14,NA,H2
HH004_effluent,mecA,32.54,Amp,1.49,Positive,0.97,0.16,H3
HH004_effluent,qnrS,NA,No Amp,0.07,Negative,0.08,NA,H4
HH004_effluent,sul1,32.96,Amp,1.35,Positive,0.92,0.94,H5
HH004_effluent,tetA,21.99,Amp,1.69,Positive,0.91,0.76,H6
HH004_produce,Adenovirus 40/41,NA,No Amp,0.62,Negative,0.44,NA,A1
HH004_produce,Aeromonas,NA,No Amp,0.11,Negative,0.44,NA,A2
HH004_produce,Ancylostoma,NA,No Amp,1.04,Negative,0.02,NA,A3
HH004_produce,Ascaris,29.66,Amp,1.34,Positive,0.92,0.7,A4
HH004_produce,Astrovirus,NA,No Amp,0.23,Negative,0.01,NA,A5
HH004_produce,BacHum,NA,No Amp,0.64,Negative,0.48,NA,A6
HH004_produce,Bacteroides fragilis,33.46,Amp,1.59,Positive,0.98,0.32,B1
HH004_produce,Blastocystis,28.42,Amp,1.91,Positive,0.94,0.27,B2
HH004_produce,Campylobacter,NA,No Amp,0.22,Negative,0.07,NA,B3
HH004_produce,Clostridium difficile,25.42,Amp,1.41,Positive,0.93,0.77,B4
HH004_produce,CrAssphage,25.5,Amp,1.68,Positive,1,0.93,B5
HH004_produce,Cryptosporidium,26.41,Amp,1.72,Positive,0.84,0.44,B6
HH004_produce,Cyclospora,NA,No Amp,1.02,Negative,0.16,NA,C1
HH004_produce,Dientamoeba fragilis,NA,No Amp,1.04,Negative,0.08,NA,C2
HH004_produce,E. coli O157,27.08,Amp,1.93,Positive,0.95,0.97,C3
HH004_produce,EAEC,33.3,Amp,1.75,Positive,1,0.27,C4
HH004_produce,EPEC,NA,No Amp,0.3,Negative,0.06,NA,C5
HH004_produce,ETEC,NA,No Amp,0.09,Negative,0.31,NA,C6
HH004_produce,Entamoeba histolytica,NA,No Amp,0.22,Negative,0.29,NA,D1
HH004_produce,Enterovirus,NA,No Amp,1.09,Negative,0.22,NA,D2
HH004_produce,Giardia,NA,No Amp,0.2,Negative,0.09,NA,D3
HH004_produce,HF183,NA,No Amp,0.54,Negative,0.47,NA,D4
HH004_produce,Helicobacter pylori,32.37,Amp,1.99,Positive,0.95,0.9,D5
HH004_produce,Hepatitis A,26.07,Amp,1.43,Positive,0.89,0.14,D6
HH004_produce,Hepatitis E,20.47,Amp,1.91,Positive,0.93,0.81,E1
HH004_produce,Listeria monocytogenes,22.37,Amp,1.59,Positive,0.91,0.23,E2
HH004_produce,MS2,30.34,Amp,1.2,Positive,0.87,0.15,E3
HH004_produce,Necator,NA,No Amp,0.47,Negative,0.33,NA,E4
HH004_produce,No Template Control,NA,No Amp,0.58,Negative,0.02,NA,E5
HH004_produce,Norovirus GI,22.9,Amp,1.63,Positive,0.94,0.11,E6
HH004_produce,Norovirus GII,NA,No Amp,0.89,Negative,0.4,NA,F1
HH004_produce,Rotavirus A,24.84,Amp,1.7,Positive,0.96,0.8,F2
HH004_produce,STEC,26.1,Amp,1.81,Positive,0.86,0.19,F3
HH004_produce,Salmonella,NA,No Amp,1,Negative,0.36,NA,F4
HH004_produce,Sapovirus,NA,No Amp,0.79,Negative,0.49,NA,F5
HH004_produce,Shigella,NA,Inconclusive,0.94,Equivocal,0.34,NA,F6
HH004_produce,Sketa22,NA,No Amp,0.41,Negative,0.24,NA,G1
HH004_produce,Spiked_Extraction_Control,NA,No Amp,0.81,Negative,0.08,NA,G2
HH004_produce,Strongyloides,27.32,Amp,1.45,Positive,0.8,0.34,G3
HH004_produce,Trichuris,NA,No Amp,1.05,Negative,0.33,NA,G4
HH004_produce,Vibrio cholerae,NA,No Amp,0.42,Negative,0.21,NA,G5
HH004_produce,Yersinia enterocolitica,NA,No Amp,0.7,Negative,0.06,NA,G6
HH004_produce,blaCTX-M,22.95,Amp,1.7,Positive,0.83,0.56,H1
HH004_produce,blaNDM,NA,No Amp,0.17,Negative,0.5,NA,H2
HH004_produce,mecA,NA,No Amp,0.11,Negative,0.48,NA,H3
HH004_produce,qnrS,NA,No Amp,0.93,Negative,0.08,NA,H4
HH004_produce,sul1,23.86,Amp,1.41,Positive,0.85,0.5,H5
HH004_produce,tetA,NA,No Amp,0.84,Negative,0.37,NA,H6
HH005_compost,Adenovirus 40/41,30.89,Amp,1.69,Positive,0.95,0.69,A1
HH005_compost,Aeromonas,NA,No Amp,0.81,Negative,0.03,NA,A2
HH005_compost,Ancylostoma,NA,No Amp,0.55,Negative,0.05,NA,A3
HH005_compost,Ascaris,25.72,Amp,1.67,Positive,0.89,0.37,A4
HH005_compost,Astrovirus,NA,No Amp,0.57,Negative,0.18,NA,A5
HH005_compost,BacHum,NA,No Amp,0.96,Negative,0.29,NA,A6
HH005_compost,Bacteroides fragilis,28.93,Amp,1.92,Positive,0.93,0.69,B1
HH005_compost,Blastocystis,NA,No Amp,0.69,Negative,0.3,NA,B2
HH005_compost,Campylobacter,23.29,Amp,1.99,Positive,0.83,0.34,B3
HH005_compost,Clostridium difficile,NA,No Amp,0.26,Negative,0.45,NA,B4
HH005_compost,CrAssphage,NA,No Amp,0.41,Negative,0.1,NA,B5
HH005_compost,Cryptosporidium,NA,No Amp,0.28,Negative,0.03,NA,B6
HH005_compost,Cyclospora,28.94,Amp,1.29,Positive,0.8,0.83,C1
HH005_compost,Dientamoeba fragilis,30.12,Amp,1.61,Positive,0.96,0.22,C2
HH005_compost,E. coli O157,21.66,Amp,1.79,Positive,0.83,0.31,C3
HH005_compost,EAEC,NA,No Amp,0.12,Negative,0.2,NA,C4
HH005_compost,EPEC,NA,No Amp,0.36,Negative,0.05,NA,C5
HH005_compost,ETEC,NA,No Amp,0.12,Negative,0.29,NA,C6
HH005_compost,Entamoeba histolytica,NA,No Amp,0.42,Negative,0.27,NA,D1
HH005_compost,Enterovirus,NA,No Amp,0.82,Negative,0.23,NA,D2
HH005_compost,Giardia,NA,No Amp,0.35,Negative,0.06,NA,D3
HH005_compost,HF183,31.96,Amp,1.7,Positive,0.81,0.11,D4
HH005_compost,Helicobacter pylori,NA,No Amp,0.75,Negative,0.39,NA,D5
HH005_compost,Hepatitis A,28.51,Amp,1.84,Positive,0.91,0.94,D6
HH005_compost,Hepatitis E,NA,No Amp,0.09,Negative,0.36,NA,E1
HH005_compost,Listeria monocytogenes,NA,No Amp,0.53,Negative,0.23,NA,E2
HH005_compost,MS2,NA,No Amp,0.93,Negative,0.25,NA,E3
HH005_compost,Necator,NA,No Amp,0.42,Negative,0.02,NA,E4
HH005_compost,No Template Control,25.37,Amp,1.39,Positive,0.88,0.45,E5
HH005_compost,Norovirus GI,NA,Inconclusive,0.98,Equivocal,0.09,NA,E6
HH005_compost,Norovirus GII,25.87,Amp,1.41,Positive,0.83,0.95,F1
HH005_compost,Rotavirus A,NA,No Amp,0.87,Negative,0.5,NA,F2
HH005_compost,STEC,23.9,Amp,1.34,Positive,0.88,0.43,F3
HH005_compost,Salmonella,NA,No Amp,0.05,Negative,0.37,NA,F4
HH005_compost,Sapovirus,NA,No Amp,0.32,Negative,0.39,NA,F5
HH005_compost,Shigella,NA,No Amp,0.24,Negative,0.15,NA,F6
HH005_compost,Sketa22,NA,No Amp,0.48,Negative,0.21,NA,G1
HH005_compost,Spiked_Extraction_Control,NA,No Amp,0.21,Negative,0.1,NA,G2
HH005_compost,Strongyloides,NA,No Amp,0.07,Negative,0.05,NA,G3
HH005_compost,Trichuris,NA,No Amp,0,Negative,0.39,NA,G4
HH005_compost,Vibrio cholerae,NA,No Amp,0.14,Negative,0.38,NA,G5
HH005_compost,Yersinia enterocolitica,NA,No Amp,0.34,Negative,0.25,NA,G6
HH005_compost,blaCTX-M,NA,No Amp,0.39,Negative,0.48,NA,H1
HH005_compost,blaNDM,NA,No Amp,0.56,Negative,0,NA,H2
HH005_compost,mecA,NA,No Amp,0.69,Negative,0.04,NA,H3
HH005_compost,qnrS,NA,No Amp,0.67,Negative,0.29,NA,H4
HH005_compost,sul1,NA,No Amp,1.06,Negative,0.21,NA,H5
HH005_compost,tetA,NA,No Amp,0.51,Negative,0.41,NA,H6
HH005_effluent,Adenovirus 40/41,NA,No Amp,0.49,Negative,0.41,NA,A1
HH005_effluent,Aeromonas,NA,No Amp,0.62,Negative,0.27,NA,A2
HH005_effluent,Ancylostoma,NA,No Amp,0.28,Negative,0.41,NA,A3
HH005_effluent,Ascaris,NA,No Amp,0.57,Negative,0.29,NA,A4
HH005_effluent,Astrovirus,NA,No Amp,1.02,Negative,0.25,NA,A5
HH005_effluent,BacHum,NA,No Amp,1.05,Negative,0.16,NA,A6
HH005_effluent,Bacteroides fragilis,31.76,Amp,1.38,Positive,0.82,0.37,B1
HH005_effluent,Blastocystis,NA,No Amp,0.98,Negative,0.42,NA,B2
HH005_effluent,Campylobacter,NA,No Amp,0.83,Negative,0.15,NA,B3
HH005_effluent,Clostridium difficile,NA,No Amp,0.19,Negative,0.18,NA,B4
HH005_effluent,CrAssphage,NA,No Amp,0.34,Negative,0.14,NA,B5
HH005_effluent,Cryptosporidium,29.65,Amp,1.78,Positive,0.99,1,B6
HH005_effluent,Cyclospora,NA,No Amp,0.65,Negative,0.16,NA,C1
HH005_effluent,Dientamoeba fragilis,NA,No Amp,0.89,Negative,0.21,NA,C2
HH005_effluent,E. coli O157,NA,No Amp,0.8,Negative,0.1,NA,C3
HH005_effluent,EAEC,25.57,Amp,1.74,Positive,0.85,0.69,C4
HH005_effluent,EPEC,NA,No Amp,1.1,Negative,0.2,NA,C5
HH005_effluent,ETEC,NA,No Amp,0.05,Negative,0.2,NA,C6
HH005_effluent,Entamoeba histolytica,23.36,Amp,1.6,Positive,0.84,0.14,D1
HH005_effluent,Enterovirus,NA,No Amp,1.05,Negative,0.19,NA,D2
HH005_effluent,Giardia,NA,Inconclusive,0.98,Equivocal,0.21,NA,D3
HH005_effluent,HF183,NA,No Amp,0.53,Negative,0.26,NA,D4
HH005_effluent,Helicobacter pylori,NA,No Amp,0.42,Negative,0.27,NA,D5
HH005_effluent,Hepatitis A,24.21,Amp,1.77,Positive,0.94,0.59,D6
HH005_effluent,Hepatitis E,NA,No Amp,0.12,Negative,0.03,NA,E1
HH005_effluent,Listeria monocytogenes,NA,No Amp,0.23,Negative,0.33,NA,E2
HH005_effluent,MS2,24.06,Amp,1.4,Positive,0.94,0.8,E3
HH005_effluent,Necator,27.14,Amp,1.38,Positive,0.94,0.92,E4
HH005_effluent,No Template Control,32.73,Amp,1.63,Positive,0.93,0.59,E5
HH005_effluent,Norovirus GI,NA,No Amp,0.7,Negative,0.39,NA,E6
HH005_effluent,Norovirus GII,28.14,Amp,1.71,Positive,0.96,0.19,F1
HH005_effluent,Rotavirus A,NA,No Amp,0.8,Negative,0.05,NA,F2
HH005_effluent,STEC,NA,No Amp,0.13,Negative,0.26,NA,F3
HH005_effluent,Salmonella,NA,No Amp,0.57,Negative,0.16,NA,F4
HH005_effluent,Sapovirus,NA,No Amp,0.7,Negative,0.03,NA,F5
HH005_effluent,Shigella,21.42,Amp,1.79,Positive,0.87,0.66,F6
HH005_effluent,Sketa22,NA,No Amp,0.69,Negative,0.08,NA,G1
HH005_effluent,Spiked_Extraction_Control,26.27,Amp,1.28,Positive,0.83,0.56,G2
HH005_effluent,Strongyloides,NA,No Amp,0.07,Negative,0.16,NA,G3
HH005_effluent,Trichuris,NA,No Amp,0.24,Negative,0.44,NA,G4
HH005_effluent,Vibrio cholerae,NA,No Amp,0.85,Negative,0.39,NA,G5
HH005_effluent,Yersinia enterocolitica,NA,No Amp,0.17,Negative,0.4,NA,G6
HH005_effluent,blaCTX-M,24.62,Amp,1.82,Positive,0.81,0.97,H1
HH005_effluent,blaNDM,NA,No Amp,0.1,Negative,0.03,NA,H2
HH005_effluent,mecA,32.2,Amp,1.41,Positive,0.84,0.32,H3
HH005_effluent,qnrS,NA,No Amp,0.38,Negative,0.43,NA,H4
HH005_effluent,sul1,NA,No Amp,0.09,Negative,0.46,NA,H5
HH005_effluent,tetA,24.55,Amp,1.85,Positive,0.89,0.76,H6
NTC_card02,Adenovirus 40/41,NA,No Amp,0.54,Negative,0.15,NA,A1
NTC_card02,Aeromonas,NA,No Amp,0.43,Negative,0.11,NA,A2
NTC_card02,Ancylostoma,NA,No Amp,0.85,Negative,0.03,NA,A3
