Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH001_compost,Spiked_Extraction_Control,NA,No Amp,0.3,Negative,0.4,NA,G2
HH001_compost,Strongyloides,NA,No Amp,0.51,Negative,0.04,NA,G3
HH001_compost,Trichuris,NA,No Amp,0.49,Negative,0.31,NA,G4
HH001_compost,Vibrio cholerae,NA,No Amp,0.82,Negative,0.49,NA,G5
HH001_compost,Yersinia enterocolitica,NA,No Amp,0.17,Negative,0.06,NA,G6
HH001_compost,blaCTX-M,31.7,Amp,1.53,Positive,0.99,0.67,H1
HH001_compost,blaNDM,22,Amp,1.82,Positive,0.92,0.84,H2
HH001_compost,mecA,NA,Inconclusive,0.14,Equivocal,0.01,NA,H3
HH001_compost,qnrS,NA,No Amp,0.7,Negative,0.24,NA,H4
HH001_compost,sul1,24.96,Amp,1.45,Positive,0.83,0.21,H5
HH001_compost,tetA,NA,No Amp,1.09,Negative,0.4,NA,H6
HH001_effluent,Adenovirus 40/41,NA,No Amp,0.16,Negative,0.4,NA,A1
HH001_effluent,Aeromonas,NA,No Amp,1.07,Negative,0.42,NA,A2
HH001_effluent,Ancylostoma,NA,No Amp,0.13,Negative,0.12,NA,A3
HH001_effluent,Ascaris,NA,No Amp,1.04,Negative,0.13,NA,A4
HH001_effluent,Astrovirus,NA,No Amp,0.82,Negative,0.41,NA,A5
HH001_effluent,BacHum,NA,No Amp,0.02,Negative,0.41,NA,A6
HH001_effluent,Bacteroides fragilis,NA,Inconclusive,0.8,Equivocal,0.28,NA,B1
HH001_effluent,Blastocystis,NA,No Amp,0.41,Negative,0.04,NA,B2
HH001_effluent,Campylobacter,NA,Inconclusive,0.42,Equivocal,0.31,NA,B3
HH001_effluent,Clostridium difficile,23.88,Amp,1.37,Positive,0.98,0.12,B4
HH001_effluent,CrAssphage,27.04,Amp,1.65,Positive,0.8,0.4,B5
HH001_effluent,Cryptosporidium,NA,No Amp,0.19,Negative,0.46,NA,B6
HH001_effluent,Cyclospora,29.59,Amp,1.64,Positive,0.89,0.18,C1
HH001_effluent,Dientamoeba fragilis,29.32,Amp,1.97,Positive,0.93,0.64,C2
HH001_effluent,E. coli O157,NA,No Amp,0.33,Negative,0.05,NA,C3
HH001_effluent,EAEC,NA,No Amp,0.77,Negative,0.18,NA,C4
HH001_effluent,EPEC,26.56,Amp,1.55,Positive,0.84,0.76,C5
HH001_effluent,ETEC,NA,No Amp,0.69,Negative,0.23,NA,C6
HH001_effluent,Entamoeba histolytica,NA,No Amp,0.23,Negative,0.2,NA,D1
HH001_effluent,Enterovirus,30.86,Amp,1.58,Positive,0.98,0.63,D2
HH001_effluent,Giardia,NA,No Amp,0.47,Negative,0.37,NA,D3
HH001_effluent,HF183,NA,No Amp,0.53,Negative,0.42,NA,D4
HH001_effluent,Helicobacter pylori,NA,No Amp,0.79,Negative,0.39,NA,D5
HH001_effluent,Hepatitis A,21.82,Amp,1.59,Positive,0.86,0.94,D6
HH001_effluent,Hepatitis E,23.15,Amp,1.63,Positive,0.93,0.52,E1
HH001_effluent,Listeria monocytogenes,NA,No Amp,0.6,Negative,0.07,NA,E2
HH001_effluent,MS2,NA,No Amp,0.29,Negative,0.46,NA,E3
HH001_effluent,Necator,20.93,Amp,1.5,Positive,0.96,0.18,E4
HH001_effluent,No Template Control,NA,No Amp,0.78,Negative,0.02,NA,E5
HH001_effluent,Norovirus GI,22.9,Amp,1.46,Positive,0.92,0.43,E6
HH001_effluent,Norovirus GII,NA,No Amp,1.04,Negative,0.18,NA,F1
HH001_effluent,Rotavirus A,22.11,Amp,1.82,Positive,1,0.79,F2
HH001_effluent,STEC,NA,No Amp,0.08,Negative,0.47,NA,F3
HH001_effluent,Salmonella,NA,No Amp,0.59,Negative,0.45,NA,F4
HH001_effluent,Sapovirus,NA,No Amp,0.68,Negative,0.36,NA,F5
HH001_effluent,Shigella,24.58,Amp,1.76,Positive,0.86,0.59,F6
HH001_effluent,Sketa22,31.99,Amp,1.93,Positive,0.94,0.57,G1
HH001_effluent,Spiked_Extraction_Control,NA,No Amp,0.9,Negative,0.27,NA,G2
HH001_effluent,Strongyloides,NA,No Amp,0.77,Negative,0.24,NA,G3
HH001_effluent,Trichuris,NA,No Amp,1.08,Negative,0.03,NA,G4
HH001_effluent,Vibrio cholerae,NA,No Amp,0.56,Negative,0.16,NA,G5
HH001_effluent,Yersinia enterocolitica,NA,No Amp,0.49,Negative,0.07,NA,G6
HH001_effluent,blaCTX-M,NA,No Amp,0.4,Negative,0.38,NA,H1
HH001_effluent,blaNDM,NA,No Amp,0.41,Negative,0.19,NA,H2
HH001_effluent,mecA,NA,No Amp,0.64,Negative,0.45,NA,H3
HH001_effluent,qnrS,NA,No Amp,0.29,Negative,0.3,NA,H4
HH001_effluent,sul1,NA,No Amp,0.96,Negative,0.07,NA,H5
HH001_effluent,tetA,NA,No Amp,0.21,Negative,0.1,NA,H6
HH001_produce,Adenovirus 40/41,NA,No Amp,0.89,Negative,0.24,NA,A1
HH001_produce,Aeromonas,NA,No Amp,0.07,Negative,0.26,NA,A2
HH001_produce,Ancylostoma,NA,No Amp,0.67,Negative,0.04,NA,A3
HH001_produce,Ascaris,26.15,Amp,1.58,Positive,0.87,0.65,A4
HH001_produce,Astrovirus,NA,No Amp,0.03,Negative,0.45,NA,A5
HH001_produce,BacHum,NA,No Amp,1.09,Negative,0.43,NA,A6
HH001_produce,Bacteroides fragilis,NA,No Amp,0.24,Negative,0.38,NA,B1
HH001_produce,Blastocystis,NA,No Amp,0.07,Negative,0.38,NA,B2
HH001_produce,Campylobacter,34.23,Amp,1.62,Positive,0.83,0.82,B3
HH001_produce,Clostridium difficile,NA,No Amp,0.3,Negative,0.39,NA,B4
HH001_produce,CrAssphage,NA,No Amp,0.75,Negative,0.28,NA,B5
HH001_produce,Cryptosporidium,NA,No Amp,0.91,Negative,0.04,NA,B6
HH001_produce,Cyclospora,NA,No Amp,0.88,Negative,0.48,NA,C1
HH001_produce,Dientamoeba fragilis,NA,No Amp,0.27,Negative,0.3,NA,C2
HH001_produce,E. coli O157,NA,No Amp,0.6,Negative,0.11,NA,C3
HH001_produce,EAEC,NA,No Amp,1.06,Negative,0.09,NA,C4
HH001_produce,EPEC,NA,No Amp,0.73,Negative,0.18,NA,C5
HH001_produce,ETEC,NA,No Amp,0.8,Negative,0.46,NA,C6
HH001_produce,Entamoeba histolytica,NA,No Amp,0.23,Negative,0.1,NA,D1
HH001_produce,Enterovirus,NA,No Amp,0.56,Negative,0.15,NA,D2
HH001_produce,Giardia,NA,No Amp,1,Negative,0.09,NA,D3
HH001_produce,HF183,32.53,Amp,1.3,Positive,0.85,0.36,D4
HH001_produce,Helicobacter pylori,NA,No Amp,0.91,Negative,0.27,NA,D5
HH001_produce,Hepatitis A,NA,Inconclusive,1.07,Equivocal,0.42,NA,D6
HH001_produce,Hepatitis E,29.63,Amp,1.47,Positive,0.85,0.85,E1
HH001_produce,Listeria monocytogenes,20.1,Amp,1.67,Positive,0.82,0.43,E2
HH001_produce,MS2,33.59,Amp,1.41,Positive,0.8,0.34,E3
HH001_produce,Necator,33.01,Amp,1.69,Positive,0.82,0.39,E4
HH001_produce,No Template Control,21.65,Amp,1.97,Positive,0.96,0.63,E5
HH001_produce,Norovirus GI,NA,No Amp,0.35,Negative,0.04,NA,E6
HH001_produce,Norovirus GII,NA,No Amp,0.41,Negative,0.19,NA,F1
HH001_produce,Rotavirus A,NA,No Amp,0.2,Negative,0.03,NA,F2
HH001_produce,STEC,32.82,Amp,1.36,Positive,0.98,0.8,F3
HH001_produce,Salmonella,NA,No Amp,0.38,Negative,0.01,NA,F4
HH001_produce,Sapovirus,NA,No Amp,1.06,Negative,0.35,NA,F5
HH001_produce,Shigella,25.1,Amp,1.61,Positive,0.9,0.82,F6
HH001_produce,Sketa22,NA,No Amp,0.4,Negative,0.25,NA,G1
HH001_produce,Spiked_Extraction_Control,NA,Inconclusive,0.78,Equivocal,0.06,NA,G2
HH001_produce,Strongyloides,NA,No Amp,0.47,Negative,0.41,NA,G3
HH001_produce,Trichuris,NA,Inconclusive,0.49,Equivocal,0.3,NA,G4
HH001_produce,Vibrio cholerae,NA,No Amp,0.05,Negative,0.35,NA,G5
HH001_produce,Yersinia enterocolitica,NA,No Amp,0.89,Negative,0.4,NA,G6
HH001_produce,blaCTX-M,20.19,Amp,1.59,Positive,0.92,1,H1
HH001_produce,blaNDM,NA,No Amp,0.03,Negative,0.13,NA,H2
HH001_produce,mecA,23.58,Amp,1.78,Positive,0.97,0.41,H3
HH001_produce,qnrS,NA,No Amp,1.02,Negative,0.09,NA,H4
HH001_produce,sul1,NA,No Amp,0.89,Negative,0.28,NA,H5
HH001_produce,tetA,NA,No Amp,0.6,Negative,0.05,NA,H6
HH002_compost,Adenovirus 40/41,NA,No Amp,0.26,Negative,0.48,NA,A1
HH002_compost,Aeromonas,NA,No Amp,0.87,Negative,0.19,NA,A2
HH002_compost,Ancylostoma,NA,No Amp,0.8,Negative,0.45,NA,A3
HH002_compost,Ascaris,NA,Inconclusive,0.13,Equivocal,0.09,NA,A4
HH002_compost,Astrovirus,30.88,Amp,1.95,Positive,0.88,0.92,A5
HH002_compost,BacHum,NA,No Amp,0.01,Negative,0.21,NA,A6
HH002_compost,Bacteroides fragilis,NA,No Amp,0.48,Negative,0.19,NA,B1
HH002_compost,Blastocystis,NA,No Amp,0.15,Negative,0.29,NA,B2
HH002_compost,Campylobacter,NA,No Amp,0.39,Negative,0.08,NA,B3
HH002_compost,Clostridium difficile,NA,No Amp,0.77,Negative,0.26,NA,B4
HH002_compost,CrAssphage,NA,No Amp,0.51,Negative,0.41,NA,B5
HH002_compost,Cryptosporidium,34.09,Amp,1.61,Positive,0.93,0.37,B6
HH002_compost,Cyclospora,NA,No Amp,1.01,Negative,0.01,NA,C1
HH002_compost,Dientamoeba fragilis,29.25,Amp,1.59,Positive,0.93,0.68,C2
HH002_compost,E. coli O157,NA,No Amp,0.9,Negative,0.18,NA,C3
HH002_compost,EAEC,NA,No Amp,0.04,Negative,0.42,NA,C4
HH002_compost,EPEC,NA,No Amp,0.11,Negative,0.46,NA,C5
HH002_compost,ETEC,NA,No Amp,0,Negative,0.19,NA,C6
HH002_compost,Entamoeba histolytica,NA,No Amp,0.88,Negative,0.19,NA,D1
HH002_compost,Enterovirus,NA,No Amp,0.9,Negative,0.39,NA,D2
HH002_compost,Giardia,NA,No Amp,0.74,Negative,0.27,NA,D3
HH002_compost,HF183,NA,No Amp,1.02,Negative,0.25,NA,D4
HH002_compost,Helicobacter pylori,NA,No Amp,0.82,Negative,0.12,NA,D5
HH002_compost,Hepatitis A,NA,No Amp,0.24,Negative,0.01,NA,D6
HH002_compost,Hepatitis E,NA,Inconclusive,1.02,Equivocal,0.09,NA,E1
HH002_compost,Listeria monocytogenes,NA,No Amp,1,Negative,0.37,NA,E2
HH002_compost,MS2,NA,Inconclusive,0.25,Equivocal,0.12,NA,E3
HH002_compost,Necator,NA,No Amp,0.08,Negative,0.37,NA,E4
HH002_compost,No Template Control,NA,No Amp,0.13,Negative,0.3,NA,E5
HH002_compost,Norovirus GI,29.37,Amp,1.57,Positive,0.94,0.22,E6
HH002_compost,Norovirus GII,NA,No Amp,0.8,Negative,0.07,NA,F1
HH002_compost,Rotavirus A,NA,No Amp,0.56,Negative,0.37,NA,F2
HH002_compost,STEC,29.22,Amp,1.69,Positive,0.88,0.46,F3
HH002_compost,Salmonella,NA,No Amp,0.72,Negative,0.45,NA,F4
HH002_compost,Sapovirus,26.32,Amp,1.5,Positive,0.8,0.54,F5
HH002_compost,Shigella,23.81,Amp,1.99,Positive,1,0.97,F6
HH002_compost,Sketa22,NA,No Amp,0.11,Negative,0.09,NA,G1
HH002_compost,Spiked_Extraction_Control,NA,No Amp,0.6,Negative,0.1,NA,G2
HH002_compost,Strongyloides,24.75,Amp,1.51,Positive,0.93,0.6,G3
HH002_compost,Trichuris,NA,No Amp,0.58,Negative,0.04,NA,G4
HH002_compost,Vibrio cholerae,NA,No Amp,0.65,Negative,0.21,NA,G5
HH002_compost,Yersinia enterocolitica,NA,No Amp,0.32,Negative,0.38,NA,G6
HH002_compost,blaCTX-M,NA,No Amp,0.88,Negative,0.12,NA,H1
HH002_compost,blaNDM,NA,No Amp,0.78,Negative,0.13,NA,H2
HH002_compost,mecA,25.08,Amp,1.46,Positive,0.84,0.3,H3
HH002_compost,qnrS,31.81,Amp,1.28,Positive,0.88,0.67,H4
HH002_compost,sul1,NA,Inconclusive,0.07,Equivocal,0.33,NA,H5
HH002_compost,tetA,25.26,Amp,1.3,Positive,0.83,0.7,H6
HH002_effluent,Adenovirus 40/41,NA,No Amp,0.95,Negative,0.31,NA,A1
HH002_effluent,Aeromonas,NA,No Amp,0.25,Negative,0.12,NA,A2
HH002_effluent,Ancylostoma,34.77,Amp,1.8,Positive,0.97,0.91,A3
HH002_effluent,Ascaris,NA,No Amp,1.08,Negative,0.21,NA,A4
HH002_effluent,Astrovirus,NA,No Amp,0.19,Negative,0.17,NA,A5
HH002_effluent,BacHum,NA,No Amp,0.97,Negative,0.09,NA,A6
HH002_effluent,Bacteroides fragilis,NA,No Amp,0.19,Negative,0.28,NA,B1
HH002_effluent,Blastocystis,NA,No Amp,0.88,Negative,0.33,NA,B2
HH002_effluent,Campylobacter,30.15,Amp,1.46,Positive,0.96,0.93,B3
HH002_effluent,Clostridium difficile,32.39,Amp,1.55,Positive,0.89,0.93,B4
HH002_effluent,CrAssphage,30.99,Amp,1.23,Positive,0.93,0.58,B5
HH002_effluent,Cryptosporidium,NA,No Amp,0.28,Negative,0.3,NA,B6
HH002_effluent,Cyclospora,NA,No Amp,0.49,Negative,0.42,NA,C1
HH002_effluent,Dientamoeba fragilis,NA,No Amp,0.16,Negative,0.02,NA,C2
HH002_effluent,E. coli O157,26.41,Amp,1.88,Positive,0.85,0.83,C3
HH002_effluent,EAEC,NA,Inconclusive,0.43,Equivocal,0.36,NA,C4
HH002_effluent,EPEC,NA,No Amp,0.94,Negative,0.3,NA,C5
HH002_effluent,ETEC,29.76,Amp,1.49,Positive,0.85,0.14,C6
HH002_effluent,Entamoeba histolytica,23.1,Amp,1.89,Positive,0.81,0.65,D1
HH002_effluent,Enterovirus,NA,Inconclusive,0.62,Equivocal,0.32,NA,D2
HH002_effluent,Giardia,27.19,Amp,1.32,Positive,0.93,0.98,D3
HH002_effluent,HF183,NA,No Amp,0.16,Negative,0.07,NA,D4
HH002_effluent,Helicobacter pylori,NA,No Amp,0.58,Negative,0.18,NA,D5
HH002_effluent,Hepatitis A,NA,No Amp,0.74,Negative,0.09,NA,D6
HH002_effluent,Hepatitis E,34.91,Amp,1.47,Positive,0.84,0.39,E1
HH002_effluent,Listeria monocytogenes,NA,Inconclusive,0.58,Equivocal,0.12,NA,E2
HH002_effluent,MS2,21.99,Amp,1.45,Positive,0.95,0.75,E3
HH002_effluent,Necator,NA,No Amp,1.03,Negative,0.28,NA,E4
HH002_effluent,No Template Control,NA,No Amp,1.06,Negative,0.17,NA,E5
HH002_effluent,Norovirus GI,NA,Inconclusive,0.47,Equivocal,0.44,NA,E6
HH002_effluent,Norovirus GII,21.52,Amp,1.68,Positive,0.8,0.57,F1
HH002_effluent,Rotavirus A,21.24,Amp,1.82,Positive,0.84,0.74,F2
HH002_effluent,STEC,25.01,Amp,1.38,Positive,1,0.76,F3
HH002_effluent,Salmonella,NA,No Amp,0.37,Negative,0.29,NA,F4
HH002_effluent,Sapovirus,23.31,Amp,1.4,Positive,1,0.55,F5
HH002_effluent,Shigella,NA,No Amp,0.82,Negative,0.19,NA,F6
HH002_effluent,Sketa22,20.28,Amp,1.22,Positive,0.9,0.84,G1
HH002_effluent,Spiked_Extraction_Control,21.65,Amp,1.68,Positive,0.99,0.16,G2
HH002_effluent,Strongyloides,NA,Inconclusive,0.86,Equivocal,0.26,NA,G3
HH002_effluent,Trichuris,NA,No Amp,0.42,Negative,0.39,NA,G4
HH002_effluent,Vibrio cholerae,20.92,Amp,1.45,Positive,0.93,0.96,G5
HH002_effluent,Yersinia enterocolitica,NA,No Amp,0.27,Negative,0.36,NA,G6
HH002_effluent,blaCTX-M,30.62,Amp,1.89,Positive,0.89,0.51,H1
HH002_effluent,blaNDM,NA,No Amp,0.13,Negative,0.1,NA,H2
HH002_effluent,mecA,NA,No Amp,0.47,Negative,0.17,NA,H3
HH002_effluent,qnrS,33,Amp,1.95,Positive,0.8,0.17,H4
HH002_effluent,sul1,NA,No Amp,0.5,Negative,0.04,NA,H5
HH002_effluent,tetA,NA,No Amp,0.16,Negative,0.4,NA,H6
HH002_produce,Adenovirus 40/41,NA,No Amp,0.23,Negative,0.17,NA,A1
HH002_produce,Aeromonas,NA,Inconclusive,0.28,Equivocal,0.43,NA,A2
HH002_produce,Ancylostoma,NA,Inconclusive,0.89,Equivocal,0.21,NA,A3
HH002_produce,Ascaris,30.81,Amp,1.3,Positive,0.89,0.56,A4
HH002_produce,Astrovirus,NA,No Amp,0.45,Negative,0.21,NA,A5
HH002_produce,BacHum,NA,Inconclusive,0.22,Equivocal,0.02,NA,A6
HH002_produce,Bacteroides fragilis,23.83,Amp,1.77,Positive,0.82,0.93,B1
HH002_produce,Blastocystis,NA,No Amp,0.61,Negative,0.27,NA,B2
HH002_produce,Campylobacter,23.96,Amp,1.5,Positive,0.97,0.43,B3
HH002_produce,Clostridium difficile,NA,No Amp,0.49,Negative,0.02,NA,B4
HH002_produce,CrAssphage,NA,No Amp,0.36,Negative,0.48,NA,B5
HH002_produce,Cryptosporidium,NA,No Amp,0.98,Negative,0.46,NA,B6
HH002_produce,Cyclospora,32.73,Amp,1.74,Positive,0.89,0.3,C1
HH002_produce,Dientamoeba fragilis,NA,Inconclusive,0.34,Equivocal,0.27,NA,C2
HH002_produce,E. coli O157,NA,No Amp,0.13,Negative,0.09,NA,C3
HH002_produce,EAEC,NA,No Amp,0.06,Negative,0.08,NA,C4
HH002_produce,EPEC,NA,No Amp,0.03,Negative,0.16,NA,C5
HH002_produce,ETEC,NA,No Amp,1.04,Negative,0.35,NA,C6
HH002_produce,Entamoeba histolytica,NA,No Amp,0.68,Negative,0.22,NA,D1
HH002_produce,Enterovirus,27.31,Amp,1.95,Positive,0.81,0.45,D2
HH002_produce,Giardia,NA,No Amp,0.75,Negative,0.24,NA,D3
HH002_produce,HF183,NA,Inconclusive,0.86,Equivocal,0.29,NA,D4
HH002_produce,Helicobacter pylori,32.13,Amp,1.29,Positive,0.82,0.47,D5
HH002_produce,Hepatitis A,NA,No Amp,0.44,Negative,0.19,NA,D6
HH002_produce,Hepatitis E,30.93,Amp,1.52,Positive,0.92,0.79,E1
HH002_produce,Listeria monocytogenes,NA,Inconclusive,0.01,Equivocal,0.21,NA,E2
HH002_produce,MS2,NA,No Amp,0.18,Negative,0.01,NA,E3
HH002_produce,Necator,NA,Inconclusive,0.34,Equivocal,0.44,NA,E4
HH002_produce,No Template Control,25.89,Amp,1.91,Positive,0.92,0.55,E5
HH002_produce,Norovirus GI,32.28,Amp,1.97,Positive,0.86,0.54,E6
HH002_produce,Norovirus GII,34.92,Amp,1.88,Positive,0.92,0.55,F1
HH002_produce,Rotavirus A,NA,No Amp,0.71,Negative,0.39,NA,F2
HH002_produce,STEC,NA,No Amp,0.33,Negative,0.3,NA,F3
HH002_produce,Salmonella,NA,No Amp,0.06,Negative,0.34,NA,F4
HH002_produce,Sapovirus,NA,Inconclusive,0.05,Equivocal,0.26,NA,F5
HH002_produce,Shigella,NA,Inconclusive,0.24,Equivocal,0.39,NA,F6
HH002_produce,Sketa22,22.31,Amp,1.77,Positive,0.85,0.96,G1
HH002_produce,Spiked_Extraction_Control,NA,No Amp,1.03,Negative,0.47,NA,G2
HH002_produce,Strongyloides,20.91,Amp,1.41,Positive,0.84,0.51,G3
HH002_produce,Trichuris,34.53,Amp,1.34,Positive,0.86,0.31,G4
HH002_produce,Vibrio cholerae,32.12,Amp,1.42,Positive,0.83,0.15,G5
HH002_produce,Yersinia enterocolitica,NA,Inconclusive,0.95,Equivocal,0.41,NA,G6
HH002_produce,blaCTX-M,31.88,Amp,1.32,Positive,0.87,0.55,H1
HH002_produce,blaNDM,NA,No Amp,0.09,Negative,0.48,NA,H2
HH002_produce,mecA,NA,No Amp,0.91,Negative,0.37,NA,H3
HH002_produce,qnrS,NA,No Amp,1,Negative,0.13,NA,H4
HH002_produce,sul1,28.79,Amp,1.37,Positive,0.85,0.86,H5
HH002_produce,tetA,NA,No Amp,0.67,Negative,0.37,NA,H6
HH003_compost,Adenovirus 40/41,NA,No Amp,1.09,Negative,0.24,NA,A1
HH003_compost,Aeromonas,25.72,Amp,1.51,Positive,0.94,0.53,A2
HH003_compost,Ancylostoma,NA,No Amp,0.38,Negative,0.37,NA,A3
HH003_compost,Ascaris,NA,No Amp,0.94,Negative,0.45,NA,A4
HH003_compost,Astrovirus,NA,No Amp,0.23,Negative,0.49,NA,A5
HH003_compost,BacHum,NA,No Amp,0.7,Negative,0.08,NA,A6
HH003_compost,Bacteroides fragilis,NA,No Amp,0.31,Negative,0.04,NA,B1
HH003_compost,Blastocystis,NA,No Amp,0.22,Negative,0.08,NA,B2
HH003_compost,Campylobacter,NA,No Amp,0.29,Negative,0.11,NA,B3
HH003_compost,Clostridium difficile,NA,No Amp,0.58,Negative,0.12,NA,B4
HH003_compost,CrAssphage,NA,No Amp,0.14,Negative,0.18,NA,B5
HH003_compost,Cryptosporidium,NA,No Amp,0.22,Negative,0.11,NA,B6
HH003_compost,Cyclospora,26.65,Amp,1.64,Positive,0.83,0.11,C1
HH003_compost,Dientamoeba fragilis,NA,No Amp,1.03,Negative,0.36,NA,C2
HH003_compost,E. coli O157,NA,No Amp,0.2,Negative,0.39,NA,C3
HH003_compost,EAEC,20.75,Amp,1.55,Positive,0.99,0.55,C4
HH003_compost,EPEC,NA,No Amp,0.08,Negative,0.26,NA,C5
HH003_compost,ETEC,32.41,Amp,1.46,Positive,0.95,0.63,C6
HH003_compost,Entamoeba histolytica,NA,No Amp,0.48,Negative,0.16,NA,D1
HH003_compost,Enterovirus,22,Amp,1.24,Positive,0.96,0.77,D2
HH003_compost,Giardia,NA,Inconclusive,0.61,Equivocal,0.39,NA,D3
HH003_compost,HF183,NA,No Amp,0.76,Negative,0.07,NA,D4
HH003_compost,Helicobacter pylori,23.19,Amp,1.53,Positive,0.91,0.14,D5
HH003_compost,Hepatitis A,NA,No Amp,0.86,Negative,0.3,NA,D6
HH003_compost,Hepatitis E,NA,Inconclusive,0.15,Equivocal,0.42,NA,E1
HH003_compost,Listeria monocytogenes,27.51,Amp,1.28,Positive,0.97,0.74,E2
HH003_compost,MS2,26.77,Amp,1.5,Positive,0.98,0.19,E3
HH003_compost,Necator,20.9,Amp,1.52,Positive,0.91,0.68,E4
HH003_compost,No Template Control,31.69,Amp,1.23,Positive,0.89,0.98,E5
HH003_compost,Norovirus GI,21.96,Amp,1.2,Positive,0.82,0.95,E6
HH003_compost,Norovirus GII,NA,Inconclusive,0.53,Equivocal,0.32,NA,F1
HH003_compost,Rotavirus A,NA,No Amp,0.72,Negative,0.2,NA,F2
HH003_compost,STEC,NA,No Amp,0.22,Negative,0.07,NA,F3
HH003_compost,Salmonella,NA,No Amp,0.55,Negative,0.12,NA,F4
HH003_compost,Sapovirus,22.83,Amp,1.76,Positive,0.83,0.13,F5
HH003_compost,Shigella,NA,No Amp,1.09,Negative,0.15,NA,F6
HH003_compost,Sketa22,NA,Inconclusive,0.24,Equivocal,0.2,NA,G1
HH003_compost,Spiked_Extraction_Control,NA,No Amp,0.82,Negative,0.02,NA,G2
HH003_compost,Strongyloides,NA,No Amp,0.36,Negative,0.19,NA,G3
HH003_compost,Trichuris,NA,No Amp,0.53,Negative,0.28,NA,G4
HH003_compost,Vibrio cholerae,NA,No Amp,0.11,Negative,0.34,NA,G5
HH003_compost,Yersinia enterocolitica,31.71,Amp,1.22,Positive,0.81,0.29,G6
HH003_compost,blaCTX-M,NA,No Amp,0.55,Negative,0.32,NA,H1
HH003_compost,blaNDM,NA,No Amp,0.71,Negative,0.49,NA,H2
HH003_compost,mecA,34.22,Amp,1.29,Positive,0.96,0.5,H3
HH003_compost,qnrS,28.46,Amp,1.21,Positive,0.83,0.83,H4
HH003_compost,sul1,NA,No Amp,0.73,Negative,0.43,NA,H5
HH003_compost,tetA,NA,No Amp,1.06,Negative,0.05,NA,H6
NTC_card01,Adenovirus 40/41,NA,No Amp,0.98,Negative,0.01,NA,A1
NTC_card01,Aeromonas,NA,No Amp,0.6,Negative,0.46,NA,A2
NTC_card01,Ancylostoma,NA,No Amp,0.68,Negative,0.1,NA,A3
