Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH099_produce,Cyclospora,NA,No Amp,0.42,Negative,0.09,NA,C1
HH099_produce,Dientamoeba fragilis,25.7,Amp,1.85,Positive,1,0.24,C2
HH099_produce,E. coli O157,23.4,Amp,1.75,Positive,0.85,0.9,C3
HH099_produce,EAEC,NA,No Amp,0.37,Negative,0.15,NA,C4
HH099_produce,EPEC,NA,No Amp,0.14,Negative,0.06,NA,C5
HH099_produce,ETEC,NA,No Amp,0.96,Negative,0.26,NA,C6
HH099_produce,Entamoeba histolytica,NA,No Amp,1.09,Negative,0.03,NA,D1
HH099_produce,Enterovirus,NA,No Amp,0.51,Negative,0.09,NA,D2
HH099_produce,Giardia,NA,No Amp,1.02,Negative,0.21,NA,D3
HH099_produce,HF183,20.82,Amp,1.42,Positive,0.99,0.58,D4
HH099_produce,Helicobacter pylori,28.05,Amp,1.54,Positive,0.86,0.58,D5
HH099_produce,Hepatitis A,NA,No Amp,0.79,Negative,0.27,NA,D6
HH099_produce,Hepatitis E,NA,No Amp,0.71,Negative,0.45,NA,E1
HH099_produce,Listeria monocytogenes,21.54,Amp,1.83,Positive,0.97,0.92,E2
HH099_produce,MS2,NA,No Amp,1.07,Negative,0.1,NA,E3
HH099_produce,Necator,NA,No Amp,0.9,Negative,0.38,NA,E4
HH099_produce,No Template Control,NA,No Amp,0.07,Negative,0.49,NA,E5
HH099_produce,Norovirus GI,NA,No Amp,0.52,Negative,0.49,NA,E6
HH099_produce,Norovirus GII,NA,No Amp,0.21,Negative,0.01,NA,F1
HH099_produce,Rotavirus A,NA,No Amp,0.4,Negative,0.14,NA,F2
HH099_produce,STEC,NA,No Amp,0.99,Negative,0.13,NA,F3
HH099_produce,Salmonella,NA,No Amp,0.29,Negative,0.43,NA,F4
HH099_produce,Sapovirus,NA,No Amp,0.25,Negative,0.29,NA,F5
HH099_produce,Shigella,NA,No Amp,0.91,Negative,0.34,NA,F6
HH099_produce,Sketa22,NA,No Amp,0.48,Negative,0.24,NA,G1
HH099_produce,Spiked_Extraction_Control,NA,No Amp,0.38,Negative,0.17,NA,G2
HH099_produce,Strongyloides,NA,Inconclusive,0.32,Equivocal,0.04,NA,G3
HH099_produce,Trichuris,NA,Inconclusive,0.01,Equivocal,0.45,NA,G4
HH099_produce,Vibrio cholerae,NA,No Amp,0.52,Negative,0.33,NA,G5
HH099_produce,Yersinia enterocolitica,NA,No Amp,1.01,Negative,0.28,NA,G6
HH099_produce,blaCTX-M,32.6,Amp,1.39,Positive,0.95,0.3,H1
HH099_produce,blaNDM,26,Amp,1.29,Positive,0.95,0.4,H2
HH099_produce,mecA,NA,No Amp,0.57,Negative,0.12,NA,H3
HH099_produce,qnrS,27.52,Amp,1.73,Positive,0.91,0.7,H4
HH099_produce,sul1,NA,No Amp,0.32,Negative,0.07,NA,H5
HH099_produce,tetA,NA,No Amp,0.01,Negative,0.07,NA,H6
HH100_compost,Adenovirus 40/41,NA,Inconclusive,0.76,Equivocal,0.15,NA,A1
HH100_compost,Aeromonas,33.37,Amp,1.85,Positive,0.88,0.6,A2
HH100_compost,Ancylostoma,NA,No Amp,0.91,Negative,0.04,NA,A3
HH100_compost,Ascaris,NA,No Amp,1.02,Negative,0.09,NA,A4
HH100_compost,Astrovirus,31.57,Amp,1.68,Positive,0.82,0.42,A5
HH100_compost,BacHum,27.93,Amp,1.22,Positive,0.87,0.89,A6
HH100_compost,Bacteroides fragilis,20.19,Amp,1.7,Positive,0.82,0.29,B1
HH100_compost,Blastocystis,NA,Inconclusive,0.25,Equivocal,0.31,NA,B2
HH100_compost,Campylobacter,NA,No Amp,0.6,Negative,0.47,NA,B3
HH100_compost,Clostridium difficile,NA,No Amp,0.35,Negative,0.42,NA,B4
HH100_compost,CrAssphage,29.21,Amp,1.23,Positive,0.89,0.59,B5
HH100_compost,Cryptosporidium,NA,No Amp,0.3,Negative,0.33,NA,B6
HH100_compost,Cyclospora,24.44,Amp,1.33,Positive,0.85,0.2,C1
HH100_compost,Dientamoeba fragilis,29.34,Amp,1.78,Positive,0.84,0.23,C2
HH100_compost,E. coli O157,33.47,Amp,1.51,Positive,0.9,0.38,C3
HH100_compost,EAEC,33.36,Amp,1.45,Positive,0.94,0.26,C4
HH100_compost,EPEC,NA,No Amp,0.81,Negative,0.3,NA,C5
HH100_compost,ETEC,NA,No Amp,0.02,Negative,0.27,NA,C6
HH100_compost,Entamoeba histolytica,NA,No Amp,0.49,Negative,0.35,NA,D1
HH100_compost,Enterovirus,NA,No Amp,1,Negative,0.02,NA,D2
HH100_compost,Giardia,NA,No Amp,0.65,Negative,0.02,NA,D3
HH100_compost,HF183,NA,No Amp,0.85,Negative,0.11,NA,D4
HH100_compost,Helicobacter pylori,NA,No Amp,0.6,Negative,0.15,NA,D5
HH100_compost,Hepatitis A,31.19,Amp,1.91,Positive,0.81,0.23,D6
HH100_compost,Hepatitis E,NA,Inconclusive,0.93,Equivocal,0.32,NA,E1
HH100_compost,Listeria monocytogenes,NA,No Amp,0.16,Negative,0.28,NA,E2
HH100_compost,MS2,29.39,Amp,1.47,Positive,0.87,0.9,E3
HH100_compost,Necator,NA,No Amp,0.54,Negative,0.4,NA,E4
HH100_compost,No Template Control,30.84,Amp,1.53,Positive,0.98,0.27,E5
HH100_compost,Norovirus GI,NA,No Amp,0.13,Negative,0.23,NA,E6
HH100_compost,Norovirus GII,NA,Inconclusive,0.29,Equivocal,0.2,NA,F1
HH100_compost,Rotavirus A,NA,No Amp,0.92,Negative,0.47,NA,F2
HH100_compost,STEC,29.75,Amp,1.47,Positive,0.87,0.21,F3
HH100_compost,Salmonella,NA,No Amp,0.22,Negative,0.06,NA,F4
HH100_compost,Sapovirus,NA,No Amp,0.13,Negative,0.34,NA,F5
HH100_compost,Shigella,32.78,Amp,1.92,Positive,0.83,0.46,F6
HH100_compost,Sketa22,NA,No Amp,0.84,Negative,0.42,NA,G1
HH100_compost,Spiked_Extraction_Control,NA,No Amp,0.92,Negative,0.32,NA,G2
HH100_compost,Strongyloides,33.3,Amp,1.83,Positive,0.94,0.18,G3
HH100_compost,Trichuris,NA,No Amp,0.58,Negative,0.3,NA,G4
HH100_compost,Vibrio cholerae,NA,No Amp,0.83,Negative,0.4,NA,G5
HH100_compost,Yersinia enterocolitica,NA,No Amp,0.68,Negative,0.48,NA,G6
HH100_compost,blaCTX-M,32.31,Amp,1.29,Positive,0.85,0.69,H1
HH100_compost,blaNDM,NA,No Amp,0.17,Negative,0.45,NA,H2
HH100_compost,mecA,NA,Inconclusive,0.83,Equivocal,0.3,NA,H3
HH100_compost,qnrS,NA,No Amp,0.5,Negative,0.08,NA,H4
HH100_compost,sul1,31.26,Amp,1.27,Positive,0.83,0.57,H5
HH100_compost,tetA,32.13,Amp,1.68,Positive,0.84,0.63,H6
HH100_effluent,Adenovirus 40/41,NA,No Amp,0.17,Negative,0.06,NA,A1
HH100_effluent,Aeromonas,NA,No Amp,0.41,Negative,0.44,NA,A2
HH100_effluent,Ancylostoma,20.52,Amp,1.95,Positive,0.81,0.11,A3
HH100_effluent,Ascaris,NA,Inconclusive,0.51,Equivocal,0.33,NA,A4
HH100_effluent,Astrovirus,NA,No Amp,0.42,Negative,0.23,NA,A5
HH100_effluent,BacHum,NA,No Amp,0.14,Negative,0.25,NA,A6
HH100_effluent,Bacteroides fragilis,NA,No Amp,0.18,Negative,0.43,NA,B1
HH100_effluent,Blastocystis,32.07,Amp,1.6,Positive,0.85,0.82,B2
HH100_effluent,Campylobacter,NA,No Amp,0.25,Negative,0.46,NA,B3
HH100_effluent,Clostridium difficile,NA,No Amp,0.94,Negative,0.5,NA,B4
HH100_effluent,CrAssphage,NA,No Amp,0.28,Negative,0.4,NA,B5
HH100_effluent,Cryptosporidium,NA,No Amp,0.29,Negative,0.33,NA,B6
HH100_effluent,Cyclospora,34.32,Amp,1.66,Positive,0.94,0.53,C1
HH100_effluent,Dientamoeba fragilis,27.4,Amp,1.27,Positive,0.82,0.11,C2
HH100_effluent,E. coli O157,NA,No Amp,0.9,Negative,0.2,NA,C3
HH100_effluent,EAEC,28.35,Amp,1.25,Positive,0.9,0.57,C4
HH100_effluent,EPEC,NA,No Amp,0.47,Negative,0.28,NA,C5
HH100_effluent,ETEC,NA,No Amp,0.1,Negative,0.18,NA,C6
HH100_effluent,Entamoeba histolytica,NA,Inconclusive,0.73,Equivocal,0.14,NA,D1
HH100_effluent,Enterovirus,NA,No Amp,0.66,Negative,0.14,NA,D2
HH100_effluent,Giardia,NA,No Amp,0.23,Negative,0.02,NA,D3
HH100_effluent,HF183,29.13,Amp,1.51,Positive,1,0.94,D4
HH100_effluent,Helicobacter pylori,NA,No Amp,0.36,Negative,0.38,NA,D5
HH100_effluent,Hepatitis A,NA,No Amp,0.08,Negative,0.46,NA,D6
HH100_effluent,Hepatitis E,NA,No Amp,0.02,Negative,0.04,NA,E1
HH100_effluent,Listeria monocytogenes,NA,No Amp,0.73,Negative,0.06,NA,E2
HH100_effluent,MS2,23.38,Amp,1.79,Positive,0.98,0.39,E3
HH100_effluent,Necator,NA,No Amp,0.77,Negative,0.36,NA,E4
HH100_effluent,No Template Control,27.5,Amp,1.87,Positive,0.82,0.25,E5
HH100_effluent,Norovirus GI,NA,No Amp,0.66,Negative,0.33,NA,E6
HH100_effluent,Norovirus GII,NA,No Amp,0.39,Negative,0.12,NA,F1
HH100_effluent,Rotavirus A,NA,No Amp,0.51,Negative,0.38,NA,F2
HH100_effluent,STEC,NA,No Amp,0.73,Negative,0.14,NA,F3
HH100_effluent,Salmonella,NA,No Amp,0.6,Negative,0.03,NA,F4
HH100_effluent,Sapovirus,NA,No Amp,0.07,Negative,0.11,NA,F5
HH100_effluent,Shigella,NA,No Amp,0.72,Negative,0.13,NA,F6
HH100_effluent,Sketa22,NA,No Amp,0.93,Negative,0.15,NA,G1
HH100_effluent,Spiked_Extraction_Control,NA,No Amp,0.85,Negative,0.43,NA,G2
HH100_effluent,Strongyloides,NA,No Amp,0.66,Negative,0.15,NA,G3
HH100_effluent,Trichuris,NA,No Amp,0.79,Negative,0.13,NA,G4
HH100_effluent,Vibrio cholerae,NA,No Amp,0.79,Negative,0.3,NA,G5
HH100_effluent,Yersinia enterocolitica,NA,No Amp,0.48,Negative,0.31,NA,G6
HH100_effluent,blaCTX-M,NA,No Amp,0.45,Negative,0.48,NA,H1
HH100_effluent,blaNDM,NA,No Amp,0.19,Negative,0.13,NA,H2
HH100_effluent,mecA,NA,No Amp,0.59,Negative,0.09,NA,H3
HH100_effluent,qnrS,NA,No Amp,0.34,Negative,0.1,NA,H4
HH100_effluent,sul1,NA,No Amp,0.32,Negative,0.08,NA,H5
HH100_effluent,tetA,NA,No Amp,0.03,Negative,0.12,NA,H6
HH100_produce,Adenovirus 40/41,27.99,Amp,1.38,Positive,0.89,0.37,A1
HH100_produce,Aeromonas,NA,No Amp,0.99,Negative,0.42,NA,A2
HH100_produce,Ancylostoma,NA,No Amp,0.34,Negative,0.23,NA,A3
HH100_produce,Ascaris,NA,No Amp,0.47,Negative,0.19,NA,A4
HH100_produce,Astrovirus,NA,No Amp,1.03,Negative,0.01,NA,A5
HH100_produce,BacHum,NA,No Amp,1.06,Negative,0.05,NA,A6
HH100_produce,Bacteroides fragilis,33.17,Amp,1.53,Positive,0.98,0.29,B1
HH100_produce,Blastocystis,NA,No Amp,0.69,Negative,0.09,NA,B2
HH100_produce,Campylobacter,NA,No Amp,0.3,Negative,0.04,NA,B3
HH100_produce,Clostridium difficile,NA,No Amp,0.8,Negative,0.3,NA,B4
HH100_produce,CrAssphage,NA,No Amp,0.87,Negative,0.02,NA,B5
HH100_produce,Cryptosporidium,NA,No Amp,0.91,Negative,0.48,NA,B6
HH100_produce,Cyclospora,20.71,Amp,1.71,Positive,0.85,0.13,C1
HH100_produce,Dientamoeba fragilis,NA,No Amp,0.63,Negative,0.03,NA,C2
HH100_produce,E. coli O157,NA,No Amp,0.43,Negative,0.32,NA,C3
HH100_produce,EAEC,NA,No Amp,0.62,Negative,0.3,NA,C4
HH100_produce,EPEC,32.65,Amp,1.8,Positive,0.89,0.41,C5
HH100_produce,ETEC,NA,No Amp,0.1,Negative,0.1,NA,C6
HH100_produce,Entamoeba histolytica,30.85,Amp,1.21,Positive,0.84,0.72,D1
HH100_produce,Enterovirus,NA,No Amp,0.47,Negative,0.25,NA,D2
HH100_produce,Giardia,NA,No Amp,0.42,Negative,0.35,NA,D3
HH100_produce,HF183,NA,No Amp,0.33,Negative,0.33,NA,D4
HH100_produce,Helicobacter pylori,20.82,Amp,1.71,Positive,0.84,0.88,D5
HH100_produce,Hepatitis A,NA,No Amp,0.83,Negative,0.12,NA,D6
HH100_produce,Hepatitis E,NA,No Amp,0.22,Negative,0.28,NA,E1
HH100_produce,Listeria monocytogenes,30.06,Amp,1.84,Positive,0.97,0.83,E2
HH100_produce,MS2,20.88,Amp,1.58,Positive,0.9,0.26,E3
HH100_produce,Necator,NA,No Amp,0.37,Negative,0.09,NA,E4
HH100_produce,No Template Control,NA,No Amp,0.63,Negative,0.44,NA,E5
HH100_produce,Norovirus GI,NA,No Amp,0.05,Negative,0.49,NA,E6
HH100_produce,Norovirus GII,NA,No Amp,0.53,Negative,0.08,NA,F1
HH100_produce,Rotavirus A,26.19,Amp,1.21,Positive,0.8,0.49,F2
HH100_produce,STEC,NA,No Amp,0.17,Negative,0.26,NA,F3
HH100_produce,Salmonella,25.88,Amp,1.36,Positive,0.98,0.56,F4
HH100_produce,Sapovirus,NA,No Amp,0.14,Negative,0.34,NA,F5
HH100_produce,Shigella,NA,No Amp,0.8,Negative,0.32,NA,F6
HH100_produce,Sketa22,NA,No Amp,0.74,Negative,0.07,NA,G1
HH100_produce,Spiked_Extraction_Control,NA,Inconclusive,0.68,Equivocal,0.06,NA,G2
HH100_produce,Strongyloides,NA,No Amp,0.42,Negative,0.47,NA,G3
HH100_produce,Trichuris,NA,No Amp,0.27,Negative,0.22,NA,G4
HH100_produce,Vibrio cholerae,29.97,Amp,1.36,Positive,0.91,0.97,G5
HH100_produce,Yersinia enterocolitica,NA,No Amp,0.17,Negative,0.1,NA,G6
HH100_produce,blaCTX-M,NA,No Amp,0.35,Negative,0.18,NA,H1
HH100_produce,blaNDM,NA,No Amp,1,Negative,0.18,NA,H2
HH100_produce,mecA,21.44,Amp,1.96,Positive,0.93,0.99,H3
HH100_produce,qnrS,NA,No Amp,0.15,Negative,0.37,NA,H4
HH100_produce,sul1,NA,No Amp,0.42,Negative,0.06,NA,H5
HH100_produce,tetA,28.1,Amp,1.22,Positive,0.9,0.53,H6
HH101_compost,Adenovirus 40/41,NA,No Amp,0.35,Negative,0.09,NA,A1
HH101_compost,Aeromonas,NA,No Amp,0.69,Negative,0.21,NA,A2
HH101_compost,Ancylostoma,NA,No Amp,0.97,Negative,0.28,NA,A3
HH101_compost,Ascaris,NA,No Amp,0.63,Negative,0.1,NA,A4
HH101_compost,Astrovirus,32.09,Amp,1.3,Positive,0.94,0.3,A5
HH101_compost,BacHum,31.05,Amp,1.69,Positive,0.89,0.76,A6
HH101_compost,Bacteroides fragilis,NA,No Amp,0.26,Negative,0.03,NA,B1
HH101_compost,Blastocystis,32.21,Amp,1.99,Positive,0.83,0.64,B2
HH101_compost,Campylobacter,34.19,Amp,1.26,Positive,0.86,0.68,B3
HH101_compost,Clostridium difficile,NA,No Amp,0.46,Negative,0.32,NA,B4
HH101_compost,CrAssphage,32.22,Amp,1.4,Positive,0.89,0.26,B5
HH101_compost,Cryptosporidium,22.22,Amp,1.49,Positive,0.87,0.59,B6
HH101_compost,Cyclospora,30.11,Amp,1.65,Positive,0.89,0.35,C1
HH101_compost,Dientamoeba fragilis,25.42,Amp,1.82,Positive,0.89,0.12,C2
HH101_compost,E. coli O157,NA,No Amp,0.58,Negative,0.24,NA,C3
HH101_compost,EAEC,NA,No Amp,0.12,Negative,0.17,NA,C4
HH101_compost,EPEC,NA,No Amp,0.18,Negative,0.1,NA,C5
HH101_compost,ETEC,25.12,Amp,1.84,Positive,0.95,1,C6
HH101_compost,Entamoeba histolytica,NA,Inconclusive,0.65,Equivocal,0.1,NA,D1
HH101_compost,Enterovirus,NA,No Amp,0.11,Negative,0.24,NA,D2
HH101_compost,Giardia,NA,No Amp,0.07,Negative,0.05,NA,D3
HH101_compost,HF183,NA,No Amp,0.64,Negative,0.26,NA,D4
HH101_compost,Helicobacter pylori,NA,No Amp,0.83,Negative,0.14,NA,D5
HH101_compost,Hepatitis A,NA,No Amp,0.59,Negative,0.24,NA,D6
HH101_compost,Hepatitis E,NA,No Amp,0.97,Negative,0.23,NA,E1
HH101_compost,Listeria monocytogenes,20.77,Amp,1.71,Positive,0.81,0.92,E2
HH101_compost,MS2,NA,No Amp,0.13,Negative,0.24,NA,E3
HH101_compost,Necator,NA,No Amp,0.97,Negative,0.24,NA,E4
HH101_compost,No Template Control,NA,No Amp,0.29,Negative,0.31,NA,E5
HH101_compost,Norovirus GI,NA,Inconclusive,0.87,Equivocal,0.36,NA,E6
HH101_compost,Norovirus GII,NA,No Amp,0.77,Negative,0.32,NA,F1
HH101_compost,Rotavirus A,NA,No Amp,0.88,Negative,0.4,NA,F2
HH101_compost,STEC,NA,No Amp,0.54,Negative,0.13,NA,F3
HH101_compost,Salmonella,32.56,Amp,1.22,Positive,0.86,0.29,F4
HH101_compost,Sapovirus,NA,No Amp,0.85,Negative,0.45,NA,F5
HH101_compost,Shigella,26.79,Amp,1.95,Positive,0.96,0.49,F6
HH101_compost,Sketa22,26.9,Amp,1.3,Positive,0.85,0.33,G1
HH101_compost,Spiked_Extraction_Control,NA,No Amp,0.84,Negative,0.48,NA,G2
HH101_compost,Strongyloides,NA,No Amp,0.12,Negative,0.1,NA,G3
HH101_compost,Trichuris,23.93,Amp,1.55,Positive,0.82,0.98,G4
HH101_compost,Vibrio cholerae,NA,No Amp,0.56,Negative,0.31,NA,G5
HH101_compost,Yersinia enterocolitica,NA,No Amp,0.83,Negative,0.37,NA,G6
HH101_compost,blaCTX-M,28.28,Amp,1.92,Positive,0.96,0.45,H1
HH101_compost,blaNDM,NA,Inconclusive,0.57,Equivocal,0.08,NA,H2
HH101_compost,mecA,24.27,Amp,1.24,Positive,0.94,0.41,H3
HH101_compost,qnrS,NA,Inconclusive,0.58,Equivocal,0.09,NA,H4
HH101_compost,sul1,32.91,Amp,1.43,Positive,0.94,0.68,H5
HH101_compost,tetA,NA,No Amp,0.97,Negative,0.1,NA,H6
NTC_card43,Adenovirus 40/41,NA,No Amp,0.15,Negative,0.4,NA,A1
NTC_card43,Aeromonas,NA,No Amp,0.33,Negative,0.06,NA,A2
NTC_card43,Ancylostoma,NA,No Amp,0.83,Negative,0.44,NA,A3
NTC_card43,Ascaris,NA,No Amp,0.27,Negative,0.2,NA,A4
