Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH016_compost,Cyclospora,NA,No Amp,0.14,Negative,0.48,NA,C1
HH016_compost,Dientamoeba fragilis,NA,No Amp,0.13,Negative,0.16,NA,C2
HH016_compost,E. coli O157,NA,No Amp,0.94,Negative,0.31,NA,C3
HH016_compost,EAEC,NA,No Amp,0.26,Negative,0.49,NA,C4
HH016_compost,EPEC,NA,No Amp,0.19,Negative,0.22,NA,C5
HH016_compost,ETEC,27.41,Amp,1.26,Positive,0.98,0.11,C6
HH016_compost,Entamoeba histolytica,21.9,Amp,1.94,Positive,0.99,0.61,D1
HH016_compost,Enterovirus,NA,No Amp,0.13,Negative,0.5,NA,D2
HH016_compost,Giardia,NA,No Amp,0.24,Negative,0.49,NA,D3
HH016_compost,HF183,27.66,Amp,1.29,Positive,0.95,0.59,D4
HH016_compost,Helicobacter pylori,NA,No Amp,1.02,Negative,0.14,NA,D5
HH016_compost,Hepatitis A,34.71,Amp,1.2,Positive,0.9,0.34,D6
HH016_compost,Hepatitis E,NA,No Amp,1.07,Negative,0.38,NA,E1
HH016_compost,Listeria monocytogenes,25.39,Amp,1.25,Positive,0.96,0.23,E2
HH016_compost,MS2,NA,No Amp,0.89,Negative,0.16,NA,E3
HH016_compost,Necator,NA,Inconclusive,0.85,Equivocal,0.47,NA,E4
HH016_compost,No Template Control,33.18,Amp,1.28,Positive,0.98,0.92,E5
HH016_compost,Norovirus GI,21.81,Amp,1.58,Positive,0.9,0.35,E6
HH016_compost,Norovirus GII,23.74,Amp,1.21,Positive,0.98,0.72,F1
HH016_compost,Rotavirus A,25.57,Amp,1.27,Positive,0.82,0.25,F2
HH016_compost,STEC,NA,No Amp,0.07,Negative,0.03,NA,F3
HH016_compost,Salmonella,NA,No Amp,1.01,Negative,0.19,NA,F4
HH016_compost,Sapovirus,NA,No Amp,0.4,Negative,0.35,NA,F5
HH016_compost,Shigella,NA,No Amp,1.08,Negative,0.29,NA,F6
HH016_compost,Sketa22,NA,No Amp,0.34,Negative,0.46,NA,G1
HH016_compost,Spiked_Extraction_Control,NA,Inconclusive,0,Equivocal,0.22,NA,G2
HH016_compost,Strongyloides,NA,No Amp,0.49,Negative,0.28,NA,G3
HH016_compost,Trichuris,31.85,Amp,1.48,Positive,0.96,0.48,G4
HH016_compost,Vibrio cholerae,NA,Inconclusive,0.61,Equivocal,0.01,NA,G5
HH016_compost,Yersinia enterocolitica,21.47,Amp,1.26,Positive,0.96,0.45,G6
HH016_compost,blaCTX-M,NA,No Amp,0.04,Negative,0.47,NA,H1
HH016_compost,blaNDM,NA,No Amp,0.17,Negative,0.28,NA,H2
HH016_compost,mecA,NA,No Amp,0.21,Negative,0.02,NA,H3
HH016_compost,qnrS,NA,No Amp,0.43,Negative,0.39,NA,H4
HH016_compost,sul1,NA,No Amp,0.17,Negative,0.09,NA,H5
HH016_compost,tetA,NA,No Amp,1.01,Negative,0.28,NA,H6
HH016_effluent,Adenovirus 40/41,NA,No Amp,0.54,Negative,0.26,NA,A1
HH016_effluent,Aeromonas,NA,No Amp,0.93,Negative,0.18,NA,A2
HH016_effluent,Ancylostoma,NA,No Amp,0.45,Negative,0.02,NA,A3
HH016_effluent,Ascaris,22.21,Amp,1.72,Positive,0.98,0.63,A4
HH016_effluent,Astrovirus,30.34,Amp,1.28,Positive,0.82,0.69,A5
HH016_effluent,BacHum,NA,No Amp,0.49,Negative,0.29,NA,A6
HH016_effluent,Bacteroides fragilis,NA,No Amp,0.52,Negative,0.45,NA,B1
HH016_effluent,Blastocystis,NA,No Amp,0.76,Negative,0.46,NA,B2
HH016_effluent,Campylobacter,NA,No Amp,0.36,Negative,0.17,NA,B3
HH016_effluent,Clostridium difficile,NA,No Amp,0.14,Negative,0.24,NA,B4
HH016_effluent,CrAssphage,20.11,Amp,1.91,Positive,0.85,0.52,B5
HH016_effluent,Cryptosporidium,NA,No Amp,1.08,Negative,0.21,NA,B6
HH016_effluent,Cyclospora,33.92,Amp,1.67,Positive,0.94,0.13,C1
HH016_effluent,Dientamoeba fragilis,NA,No Amp,0.15,Negative,0.3,NA,C2
HH016_effluent,E. coli O157,NA,No Amp,0.07,Negative,0.25,NA,C3
HH016_effluent,EAEC,NA,No Amp,0.25,Negative,0.06,NA,C4
HH016_effluent,EPEC,NA,No Amp,0.96,Negative,0.23,NA,C5
HH016_effluent,ETEC,NA,No Amp,0.58,Negative,0.08,NA,C6
HH016_effluent,Entamoeba histolytica,27.85,Amp,1.46,Positive,0.94,0.33,D1
HH016_effluent,Enterovirus,NA,Inconclusive,0.36,Equivocal,0.19,NA,D2
HH016_effluent,Giardia,25.31,Amp,1.65,Positive,0.87,0.82,D3
HH016_effluent,HF183,NA,Inconclusive,1.06,Equivocal,0.42,NA,D4
HH016_effluent,Helicobacter pylori,20.26,Amp,1.61,Positive,0.86,0.36,D5
HH016_effluent,Hepatitis A,31.99,Amp,1.61,Positive,0.81,0.75,D6
HH016_effluent,Hepatitis E,32.45,Amp,1.23,Positive,0.81,0.5,E1
HH016_effluent,Listeria monocytogenes,NA,No Amp,0.34,Negative,0,NA,E2
HH016_effluent,MS2,NA,No Amp,0.99,Negative,0.19,NA,E3
HH016_effluent,Necator,NA,No Amp,1.05,Negative,0.48,NA,E4
HH016_effluent,No Template Control,NA,No Amp,0.95,Negative,0.25,NA,E5
HH016_effluent,Norovirus GI,28.37,Amp,1.56,Positive,0.81,0.42,E6
HH016_effluent,Norovirus GII,NA,No Amp,0.67,Negative,0.35,NA,F1
HH016_effluent,Rotavirus A,NA,No Amp,0.7,Negative,0.18,NA,F2
HH016_effluent,STEC,32.81,Amp,1.88,Positive,0.88,0.43,F3
HH016_effluent,Salmonella,NA,No Amp,0.65,Negative,0.38,NA,F4
HH016_effluent,Sapovirus,20.87,Amp,1.31,Positive,0.94,0.75,F5
HH016_effluent,Shigella,NA,No Amp,0.1,Negative,0.18,NA,F6
HH016_effluent,Sketa22,23.39,Amp,1.75,Positive,0.92,0.22,G1
HH016_effluent,Spiked_Extraction_Control,NA,No Amp,0.54,Negative,0.06,NA,G2
HH016_effluent,Strongyloides,NA,Inconclusive,0.73,Equivocal,0.44,NA,G3
HH016_effluent,Trichuris,NA,No Amp,0.95,Negative,0.32,NA,G4
HH016_effluent,Vibrio cholerae,NA,No Amp,0.36,Negative,0.45,NA,G5
HH016_effluent,Yersinia enterocolitica,24.46,Amp,1.69,Positive,0.8,0.81,G6
HH016_effluent,blaCTX-M,28.02,Amp,1.22,Positive,0.85,0.52,H1
HH016_effluent,blaNDM,33.11,Amp,1.78,Positive,0.89,0.2,H2
HH016_effluent,mecA,NA,No Amp,0.41,Negative,0.06,NA,H3
HH016_effluent,qnrS,NA,No Amp,0.77,Negative,0.5,NA,H4
HH016_effluent,sul1,NA,No Amp,0.3,Negative,0.07,NA,H5
HH016_effluent,tetA,NA,No Amp,0.67,Negative,0.14,NA,H6
HH016_produce,Adenovirus 40/41,NA,No Amp,0.06,Negative,0.48,NA,A1
HH016_produce,Aeromonas,NA,No Amp,0.48,Negative,0.19,NA,A2
HH016_produce,Ancylostoma,31.15,Amp,1.76,Positive,0.81,0.3,A3
HH016_produce,Ascaris,23.97,Amp,1.56,Positive,0.9,0.67,A4
HH016_produce,Astrovirus,NA,Inconclusive,0.51,Equivocal,0.45,NA,A5
HH016_produce,BacHum,25.37,Amp,1.88,Positive,0.91,0.9,A6
HH016_produce,Bacteroides fragilis,NA,No Amp,0.1,Negative,0.15,NA,B1
HH016_produce,Blastocystis,NA,No Amp,0.92,Negative,0.4,NA,B2
HH016_produce,Campylobacter,NA,No Amp,0.91,Negative,0.14,NA,B3
HH016_produce,Clostridium difficile,NA,No Amp,0.15,Negative,0.05,NA,B4
HH016_produce,CrAssphage,30.55,Amp,1.89,Positive,0.96,0.93,B5
HH016_produce,Cryptosporidium,21.76,Amp,1.3,Positive,0.93,0.39,B6
HH016_produce,Cyclospora,NA,No Amp,0.36,Negative,0.5,NA,C1
HH016_produce,Dientamoeba fragilis,NA,No Amp,1.03,Negative,0.09,NA,C2
HH016_produce,E. coli O157,34.53,Amp,1.27,Positive,1,0.25,C3
HH016_produce,EAEC,NA,No Amp,0.63,Negative,0.22,NA,C4
HH016_produce,EPEC,NA,No Amp,0.5,Negative,0.06,NA,C5
HH016_produce,ETEC,NA,No Amp,0.5,Negative,0.34,NA,C6
HH016_produce,Entamoeba histolytica,NA,No Amp,0.96,Negative,0.16,NA,D1
HH016_produce,Enterovirus,NA,No Amp,0.34,Negative,0.26,NA,D2
HH016_produce,Giardia,34.83,Amp,1.73,Positive,0.89,0.35,D3
HH016_produce,HF183,NA,No Amp,0.12,Negative,0.06,NA,D4
HH016_produce,Helicobacter pylori,NA,No Amp,0.64,Negative,0.04,NA,D5
HH016_produce,Hepatitis A,NA,No Amp,0.87,Negative,0.03,NA,D6
HH016_produce,Hepatitis E,NA,No Amp,0.34,Negative,0.34,NA,E1
HH016_produce,Listeria monocytogenes,NA,No Amp,0.16,Negative,0.29,NA,E2
HH016_produce,MS2,NA,No Amp,0.39,Negative,0.23,NA,E3
HH016_produce,Necator,34.57,Amp,1.69,Positive,0.87,0.88,E4
HH016_produce,No Template Control,NA,No Amp,0.62,Negative,0.06,NA,E5
HH016_produce,Norovirus GI,NA,No Amp,0.42,Negative,0.17,NA,E6
HH016_produce,Norovirus GII,NA,No Amp,0.34,Negative,0.08,NA,F1
HH016_produce,Rotavirus A,NA,No Amp,0.23,Negative,0.13,NA,F2
HH016_produce,STEC,NA,No Amp,1.05,Negative,0.41,NA,F3
HH016_produce,Salmonella,NA,No Amp,0.36,Negative,0.15,NA,F4
HH016_produce,Sapovirus,NA,No Amp,0.46,Negative,0.21,NA,F5
HH016_produce,Shigella,NA,No Amp,0.41,Negative,0.43,NA,F6
HH016_produce,Sketa22,NA,No Amp,0.11,Negative,0.49,NA,G1
HH016_produce,Spiked_Extraction_Control,28.67,Amp,1.41,Positive,0.86,0.63,G2
HH016_produce,Strongyloides,NA,No Amp,0.51,Negative,0.12,NA,G3
HH016_produce,Trichuris,NA,No Amp,0.57,Negative,0.17,NA,G4
HH016_produce,Vibrio cholerae,NA,Inconclusive,0.01,Equivocal,0.45,NA,G5
HH016_produce,Yersinia enterocolitica,NA,No Amp,0.6,Negative,0.02,NA,G6
HH016_produce,blaCTX-M,33.79,Amp,1.51,Positive,0.95,0.13,H1
HH016_produce,blaNDM,NA,No Amp,0.75,Negative,0.49,NA,H2
HH016_produce,mecA,NA,Inconclusive,0.51,Equivocal,0.5,NA,H3
HH016_produce,qnrS,NA,No Amp,0.21,Negative,0.13,NA,H4
HH016_produce,sul1,NA,No Amp,0.78,Negative,0.23,NA,H5
HH016_produce,tetA,NA,No Amp,0.2,Negative,0.44,NA,H6
HH017_compost,Adenovirus 40/41,22.27,Amp,1.25,Positive,0.98,0.62,A1
HH017_compost,Aeromonas,NA,No Amp,0.83,Negative,0.38,NA,A2
HH017_compost,Ancylostoma,NA,No Amp,0.48,Negative,0.44,NA,A3
HH017_compost,Ascaris,NA,Inconclusive,0.38,Equivocal,0.44,NA,A4
HH017_compost,Astrovirus,NA,No Amp,0.59,Negative,0.45,NA,A5
HH017_compost,BacHum,NA,No Amp,0.57,Negative,0.2,NA,A6
HH017_compost,Bacteroides fragilis,NA,No Amp,0.85,Negative,0.31,NA,B1
HH017_compost,Blastocystis,NA,No Amp,0.05,Negative,0.03,NA,B2
HH017_compost,Campylobacter,NA,No Amp,0.76,Negative,0.37,NA,B3
HH017_compost,Clostridium difficile,NA,No Amp,0,Negative,0.43,NA,B4
HH017_compost,CrAssphage,21.71,Amp,1.85,Positive,0.9,0.57,B5
HH017_compost,Cryptosporidium,NA,No Amp,1.08,Negative,0.03,NA,B6
HH017_compost,Cyclospora,28.79,Amp,1.44,Positive,0.99,0.68,C1
HH017_compost,Dientamoeba fragilis,24.32,Amp,1.64,Positive,0.89,0.71,C2
HH017_compost,E. coli O157,NA,Inconclusive,0.99,Equivocal,0.04,NA,C3
HH017_compost,EAEC,21.98,Amp,1.93,Positive,0.82,0.61,C4
HH017_compost,EPEC,NA,No Amp,0.96,Negative,0.36,NA,C5
HH017_compost,ETEC,NA,Inconclusive,1.01,Equivocal,0.33,NA,C6
HH017_compost,Entamoeba histolytica,33.9,Amp,1.34,Positive,0.96,0.99,D1
HH017_compost,Enterovirus,NA,Inconclusive,0.69,Equivocal,0.27,NA,D2
HH017_compost,Giardia,NA,No Amp,0.63,Negative,0.01,NA,D3
HH017_compost,HF183,NA,No Amp,0.39,Negative,0.3,NA,D4
HH017_compost,Helicobacter pylori,NA,No Amp,1.05,Negative,0.33,NA,D5
HH017_compost,Hepatitis A,NA,No Amp,1,Negative,0.17,NA,D6
HH017_compost,Hepatitis E,NA,No Amp,0.73,Negative,0.47,NA,E1
HH017_compost,Listeria monocytogenes,NA,No Amp,0.43,Negative,0.5,NA,E2
HH017_compost,MS2,NA,No Amp,0.1,Negative,0.22,NA,E3
HH017_compost,Necator,NA,No Amp,0.24,Negative,0.41,NA,E4
HH017_compost,No Template Control,NA,No Amp,0.15,Negative,0,NA,E5
HH017_compost,Norovirus GI,20.51,Amp,1.74,Positive,0.98,0.25,E6
HH017_compost,Norovirus GII,30.48,Amp,1.8,Positive,0.96,0.68,F1
HH017_compost,Rotavirus A,29.31,Amp,1.72,Positive,0.93,0.72,F2
HH017_compost,STEC,NA,No Amp,0.83,Negative,0.13,NA,F3
HH017_compost,Salmonella,NA,No Amp,0.63,Negative,0.01,NA,F4
HH017_compost,Sapovirus,NA,Inconclusive,0.05,Equivocal,0.3,NA,F5
HH017_compost,Shigella,NA,No Amp,1.09,Negative,0.1,NA,F6
HH017_compost,Sketa22,NA,No Amp,0.81,Negative,0.01,NA,G1
HH017_compost,Spiked_Extraction_Control,NA,No Amp,1.03,Negative,0.47,NA,G2
HH017_compost,Strongyloides,NA,No Amp,0.39,Negative,0.29,NA,G3
HH017_compost,Trichuris,34.81,Amp,1.49,Positive,0.81,0.71,G4
HH017_compost,Vibrio cholerae,NA,No Amp,0.63,Negative,0.27,NA,G5
HH017_compost,Yersinia enterocolitica,NA,No Amp,0.71,Negative,0.15,NA,G6
HH017_compost,blaCTX-M,31.77,Amp,1.36,Positive,0.99,0.38,H1
HH017_compost,blaNDM,NA,No Amp,1.01,Negative,0.21,NA,H2
HH017_compost,mecA,NA,Inconclusive,0.14,Equivocal,0.34,NA,H3
HH017_compost,qnrS,NA,No Amp,1.08,Negative,0.03,NA,H4
HH017_compost,sul1,32.03,Amp,1.67,Positive,0.89,0.31,H5
HH017_compost,tetA,NA,No Amp,0.14,Negative,0.01,NA,H6
NTC_card07,Adenovirus 40/41,NA,No Amp,0.57,Negative,0.11,NA,A1
NTC_card07,Aeromonas,NA,No Amp,0.25,Negative,0.18,NA,A2
NTC_card07,Ancylostoma,NA,No Amp,0.99,Negative,0.26,NA,A3
