Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH036_produce,Spiked_Extraction_Control,NA,Inconclusive,0.47,Equivocal,0.24,NA,G2
HH036_produce,Strongyloides,NA,Inconclusive,0.81,Equivocal,0.32,NA,G3
HH036_produce,Trichuris,24.35,Amp,1.36,Positive,0.86,0.82,G4
HH036_produce,Vibrio cholerae,NA,No Amp,0.52,Negative,0.49,NA,G5
HH036_produce,Yersinia enterocolitica,NA,No Amp,0.81,Negative,0.4,NA,G6
HH036_produce,blaCTX-M,NA,No Amp,0.68,Negative,0.22,NA,H1
HH036_produce,blaNDM,21.61,Amp,1.92,Positive,0.86,0.4,H2
HH036_produce,mecA,NA,No Amp,0.57,Negative,0.3,NA,H3
HH036_produce,qnrS,NA,No Amp,1.01,Negative,0.11,NA,H4
HH036_produce,sul1,27.73,Amp,1.49,Positive,0.82,0.42,H5
HH036_produce,tetA,NA,No Amp,0.53,Negative,0.34,NA,H6
HH037_compost,Adenovirus 40/41,NA,Inconclusive,0.7,Equivocal,0.06,NA,A1
HH037_compost,Aeromonas,NA,No Amp,0.53,Negative,0.49,NA,A2
HH037_compost,Ancylostoma,NA,Inconclusive,0.47,Equivocal,0.24,NA,A3
HH037_compost,Ascaris,32.6,Amp,1.25,Positive,0.99,0.64,A4
HH037_compost,Astrovirus,NA,No Amp,0.52,Negative,0.26,NA,A5
HH037_compost,BacHum,NA,No Amp,1.04,Negative,0.39,NA,A6
HH037_compost,Bacteroides fragilis,25.76,Amp,1.3,Positive,0.89,0.25,B1
HH037_compost,Blastocystis,NA,No Amp,0.97,Negative,0.45,NA,B2
HH037_compost,Campylobacter,33.3,Amp,1.33,Positive,0.82,0.98,B3
HH037_compost,Clostridium difficile,21.18,Amp,1.62,Positive,0.91,0.94,B4
HH037_compost,CrAssphage,NA,No Amp,0.62,Negative,0.39,NA,B5
HH037_compost,Cryptosporidium,NA,No Amp,0.08,Negative,0.23,NA,B6
HH037_compost,Cyclospora,NA,No Amp,0.8,Negative,0.14,NA,C1
HH037_compost,Dientamoeba fragilis,33.69,Amp,1.91,Positive,1,0.88,C2
HH037_compost,E. coli O157,NA,No Amp,0.61,Negative,0.46,NA,C3
HH037_compost,EAEC,NA,No Amp,0.68,Negative,0.36,NA,C4
HH037_compost,EPEC,28.74,Amp,1.5,Positive,0.8,0.21,C5
HH037_compost,ETEC,NA,No Amp,0.8,Negative,0.38,NA,C6
HH037_compost,Entamoeba histolytica,25.27,Amp,1.34,Positive,0.82,0.9,D1
HH037_compost,Enterovirus,NA,No Amp,1.07,Negative,0.26,NA,D2
HH037_compost,Giardia,NA,No Amp,0.1,Negative,0.31,NA,D3
HH037_compost,HF183,22.34,Amp,1.94,Positive,0.8,0.9,D4
HH037_compost,Helicobacter pylori,NA,No Amp,0.52,Negative,0.38,NA,D5
HH037_compost,Hepatitis A,23.78,Amp,1.5,Positive,0.94,0.73,D6
HH037_compost,Hepatitis E,NA,No Amp,0.04,Negative,0.02,NA,E1
HH037_compost,Listeria monocytogenes,20.04,Amp,1.98,Positive,0.86,0.45,E2
HH037_compost,MS2,NA,No Amp,0.02,Negative,0.17,NA,E3
HH037_compost,Necator,NA,No Amp,1.09,Negative,0.19,NA,E4
HH037_compost,No Template Control,NA,No Amp,0.22,Negative,0.25,NA,E5
HH037_compost,Norovirus GI,33.42,Amp,1.96,Positive,0.81,0.46,E6
HH037_compost,Norovirus GII,NA,No Amp,0.87,Negative,0.14,NA,F1
HH037_compost,Rotavirus A,NA,No Amp,0.35,Negative,0.01,NA,F2
HH037_compost,STEC,33.51,Amp,1.66,Positive,0.88,0.68,F3
HH037_compost,Salmonella,NA,No Amp,0.73,Negative,0.15,NA,F4
HH037_compost,Sapovirus,NA,No Amp,0.04,Negative,0.24,NA,F5
HH037_compost,Shigella,32.96,Amp,1.98,Positive,0.8,0.21,F6
HH037_compost,Sketa22,NA,No Amp,0.22,Negative,0.44,NA,G1
HH037_compost,Spiked_Extraction_Control,NA,No Amp,0.45,Negative,0.24,NA,G2
HH037_compost,Strongyloides,NA,No Amp,1.02,Negative,0.48,NA,G3
HH037_compost,Trichuris,NA,No Amp,0.58,Negative,0.34,NA,G4
HH037_compost,Vibrio cholerae,NA,No Amp,0.7,Negative,0.49,NA,G5
HH037_compost,Yersinia enterocolitica,NA,No Amp,0.06,Negative,0.11,NA,G6
HH037_compost,blaCTX-M,NA,No Amp,0.51,Negative,0.35,NA,H1
HH037_compost,blaNDM,34.96,Amp,1.54,Positive,0.96,0.95,H2
HH037_compost,mecA,NA,No Amp,0.39,Negative,0.32,NA,H3
HH037_compost,qnrS,27.03,Amp,1.55,Positive,0.91,0.74,H4
HH037_compost,sul1,NA,No Amp,0.67,Negative,0.12,NA,H5
HH037_compost,tetA,24.21,Amp,1.67,Positive,0.88,0.44,H6
HH037_effluent,Adenovirus 40/41,NA,No Amp,0.14,Negative,0.13,NA,A1
HH037_effluent,Aeromonas,32.61,Amp,1.77,Positive,0.88,0.5,A2
HH037_effluent,Ancylostoma,31.98,Amp,1.69,Positive,0.97,0.8,A3
HH037_effluent,Ascaris,NA,No Amp,0.59,Negative,0.34,NA,A4
HH037_effluent,Astrovirus,30.07,Amp,1.74,Positive,0.99,0.64,A5
HH037_effluent,BacHum,NA,No Amp,0.44,Negative,0.5,NA,A6
HH037_effluent,Bacteroides fragilis,NA,No Amp,0.62,Negative,0.32,NA,B1
HH037_effluent,Blastocystis,NA,No Amp,0.96,Negative,0.02,NA,B2
HH037_effluent,Campylobacter,30.57,Amp,1.95,Positive,0.95,0.48,B3
HH037_effluent,Clostridium difficile,23.73,Amp,1.24,Positive,0.99,0.46,B4
HH037_effluent,CrAssphage,NA,No Amp,0.76,Negative,0.19,NA,B5
HH037_effluent,Cryptosporidium,NA,Inconclusive,0.12,Equivocal,0.07,NA,B6
HH037_effluent,Cyclospora,31.92,Amp,2,Positive,0.95,0.71,C1
HH037_effluent,Dientamoeba fragilis,NA,Inconclusive,1.08,Equivocal,0.08,NA,C2
HH037_effluent,E. coli O157,NA,No Amp,0.18,Negative,0.2,NA,C3
HH037_effluent,EAEC,NA,No Amp,0.52,Negative,0.36,NA,C4
HH037_effluent,EPEC,NA,No Amp,0.43,Negative,0.16,NA,C5
HH037_effluent,ETEC,20.49,Amp,1.75,Positive,0.91,0.13,C6
HH037_effluent,Entamoeba histolytica,NA,No Amp,0.08,Negative,0.38,NA,D1
HH037_effluent,Enterovirus,NA,No Amp,0.15,Negative,0.05,NA,D2
HH037_effluent,Giardia,NA,Inconclusive,1.08,Equivocal,0.09,NA,D3
HH037_effluent,HF183,25.86,Amp,1.57,Positive,0.85,0.85,D4
HH037_effluent,Helicobacter pylori,NA,No Amp,0.76,Negative,0.29,NA,D5
HH037_effluent,Hepatitis A,NA,No Amp,0.56,Negative,0.36,NA,D6
HH037_effluent,Hepatitis E,23.35,Amp,1.38,Positive,0.85,0.66,E1
HH037_effluent,Listeria monocytogenes,32.58,Amp,1.96,Positive,0.99,0.46,E2
HH037_effluent,MS2,34.86,Amp,1.55,Positive,0.83,0.36,E3
HH037_effluent,Necator,NA,Inconclusive,0.69,Equivocal,0.26,NA,E4
HH037_effluent,No Template Control,NA,No Amp,0.64,Negative,0.24,NA,E5
HH037_effluent,Norovirus GI,NA,No Amp,0.26,Negative,0.48,NA,E6
HH037_effluent,Norovirus GII,NA,No Amp,0.36,Negative,0.01,NA,F1
HH037_effluent,Rotavirus A,NA,No Amp,0.26,Negative,0.03,NA,F2
HH037_effluent,STEC,NA,No Amp,0.13,Negative,0.07,NA,F3
HH037_effluent,Salmonella,NA,No Amp,0.92,Negative,0.04,NA,F4
HH037_effluent,Sapovirus,NA,No Amp,0.61,Negative,0.34,NA,F5
HH037_effluent,Shigella,NA,No Amp,0.72,Negative,0.43,NA,F6
HH037_effluent,Sketa22,34.73,Amp,1.61,Positive,0.83,0.93,G1
HH037_effluent,Spiked_Extraction_Control,21.74,Amp,1.77,Positive,0.91,0.59,G2
HH037_effluent,Strongyloides,NA,No Amp,0.38,Negative,0.15,NA,G3
HH037_effluent,Trichuris,NA,No Amp,0.17,Negative,0.26,NA,G4
HH037_effluent,Vibrio cholerae,32.87,Amp,1.66,Positive,0.93,0.23,G5
HH037_effluent,Yersinia enterocolitica,NA,No Amp,0.73,Negative,0.02,NA,G6
HH037_effluent,blaCTX-M,NA,Inconclusive,0.77,Equivocal,0.23,NA,H1
HH037_effluent,blaNDM,23.4,Amp,1.71,Positive,0.94,0.51,H2
HH037_effluent,mecA,NA,No Amp,0.97,Negative,0.33,NA,H3
HH037_effluent,qnrS,NA,No Amp,0.27,Negative,0.35,NA,H4
HH037_effluent,sul1,NA,No Amp,0.86,Negative,0.1,NA,H5
HH037_effluent,tetA,28.96,Amp,1.56,Positive,0.93,0.98,H6
HH037_produce,Adenovirus 40/41,24.05,Amp,1.94,Positive,0.91,0.23,A1
HH037_produce,Aeromonas,NA,Inconclusive,1.03,Equivocal,0.14,NA,A2
HH037_produce,Ancylostoma,NA,No Amp,0.2,Negative,0.25,NA,A3
HH037_produce,Ascaris,NA,No Amp,0.8,Negative,0.33,NA,A4
HH037_produce,Astrovirus,NA,No Amp,0.8,Negative,0.12,NA,A5
HH037_produce,BacHum,NA,No Amp,1.09,Negative,0.07,NA,A6
HH037_produce,Bacteroides fragilis,29.63,Amp,1.88,Positive,0.92,0.36,B1
HH037_produce,Blastocystis,34.23,Amp,1.4,Positive,0.9,0.25,B2
HH037_produce,Campylobacter,NA,No Amp,0.98,Negative,0.32,NA,B3
HH037_produce,Clostridium difficile,NA,No Amp,0.23,Negative,0.27,NA,B4
HH037_produce,CrAssphage,NA,No Amp,0.87,Negative,0.06,NA,B5
HH037_produce,Cryptosporidium,NA,No Amp,0.1,Negative,0.15,NA,B6
HH037_produce,Cyclospora,NA,No Amp,0.92,Negative,0.17,NA,C1
HH037_produce,Dientamoeba fragilis,NA,No Amp,0.41,Negative,0.31,NA,C2
HH037_produce,E. coli O157,NA,Inconclusive,0.15,Equivocal,0.02,NA,C3
HH037_produce,EAEC,NA,No Amp,1.03,Negative,0.15,NA,C4
HH037_produce,EPEC,NA,No Amp,0.34,Negative,0.34,NA,C5
HH037_produce,ETEC,NA,Inconclusive,0.61,Equivocal,0.49,NA,C6
HH037_produce,Entamoeba histolytica,NA,No Amp,0.97,Negative,0.33,NA,D1
HH037_produce,Enterovirus,26.77,Amp,1.59,Positive,0.94,0.19,D2
HH037_produce,Giardia,NA,No Amp,0.55,Negative,0.4,NA,D3
HH037_produce,HF183,NA,No Amp,0.35,Negative,0.38,NA,D4
HH037_produce,Helicobacter pylori,NA,No Amp,0.52,Negative,0.17,NA,D5
HH037_produce,Hepatitis A,31.88,Amp,1.3,Positive,0.99,0.88,D6
HH037_produce,Hepatitis E,NA,No Amp,1.02,Negative,0.29,NA,E1
HH037_produce,Listeria monocytogenes,NA,No Amp,0.8,Negative,0.44,NA,E2
HH037_produce,MS2,NA,Inconclusive,0.63,Equivocal,0.1,NA,E3
HH037_produce,Necator,NA,No Amp,1.07,Negative,0.17,NA,E4
HH037_produce,No Template Control,NA,No Amp,0.27,Negative,0.41,NA,E5
HH037_produce,Norovirus GI,NA,Inconclusive,0.89,Equivocal,0.31,NA,E6
HH037_produce,Norovirus GII,NA,No Amp,0.69,Negative,0.33,NA,F1
HH037_produce,Rotavirus A,22.21,Amp,1.52,Positive,0.85,0.17,F2
HH037_produce,STEC,NA,No Amp,0.09,Negative,0.37,NA,F3
HH037_produce,Salmonella,26.3,Amp,1.35,Positive,0.93,0.4,F4
HH037_produce,Sapovirus,NA,No Amp,0.07,Negative,0.36,NA,F5
HH037_produce,Shigella,27.25,Amp,1.97,Positive,0.86,0.11,F6
HH037_produce,Sketa22,NA,No Amp,0.56,Negative,0.27,NA,G1
HH037_produce,Spiked_Extraction_Control,NA,No Amp,0.27,Negative,0.15,NA,G2
HH037_produce,Strongyloides,27.66,Amp,1.85,Positive,0.99,0.37,G3
HH037_produce,Trichuris,NA,Inconclusive,0.54,Equivocal,0.04,NA,G4
HH037_produce,Vibrio cholerae,NA,Inconclusive,0.72,Equivocal,0.48,NA,G5
HH037_produce,Yersinia enterocolitica,20.03,Amp,1.51,Positive,0.81,0.46,G6
HH037_produce,blaCTX-M,29.51,Amp,1.98,Positive,0.94,0.28,H1
HH037_produce,blaNDM,20.89,Amp,1.68,Positive,0.98,0.81,H2
HH037_produce,mecA,NA,No Amp,0.61,Negative,0.34,NA,H3
HH037_produce,qnrS,NA,No Amp,0.32,Negative,0.17,NA,H4
HH037_produce,sul1,NA,No Amp,1.03,Negative,0.14,NA,H5
HH037_produce,tetA,NA,No Amp,0.77,Negative,0.06,NA,H6
HH038_compost,Adenovirus 40/41,NA,No Amp,0.96,Negative,0.29,NA,A1
HH038_compost,Aeromonas,22.77,Amp,1.87,Positive,0.98,0.14,A2
HH038_compost,Ancylostoma,NA,No Amp,0.08,Negative,0.21,NA,A3
HH038_compost,Ascaris,21.46,Amp,1.76,Positive,0.98,0.98,A4
HH038_compost,Astrovirus,NA,No Amp,0.37,Negative,0.06,NA,A5
HH038_compost,BacHum,NA,No Amp,0.49,Negative,0.2,NA,A6
HH038_compost,Bacteroides fragilis,NA,No Amp,0.39,Negative,0.34,NA,B1
HH038_compost,Blastocystis,NA,No Amp,0.75,Negative,0.36,NA,B2
HH038_compost,Campylobacter,34.14,Amp,1.96,Positive,0.88,0.55,B3
HH038_compost,Clostridium difficile,25.17,Amp,1.67,Positive,0.85,0.94,B4
HH038_compost,CrAssphage,33.24,Amp,1.34,Positive,0.94,0.86,B5
HH038_compost,Cryptosporidium,23.3,Amp,1.88,Positive,0.96,0.98,B6
HH038_compost,Cyclospora,NA,No Amp,0.69,Negative,0.05,NA,C1
HH038_compost,Dientamoeba fragilis,NA,No Amp,0.61,Negative,0.16,NA,C2
HH038_compost,E. coli O157,20.54,Amp,1.88,Positive,0.83,0.58,C3
HH038_compost,EAEC,21.92,Amp,1.65,Positive,0.93,0.22,C4
HH038_compost,EPEC,NA,No Amp,0.66,Negative,0.13,NA,C5
HH038_compost,ETEC,22.04,Amp,1.63,Positive,0.87,0.84,C6
HH038_compost,Entamoeba histolytica,34.34,Amp,1.87,Positive,0.98,0.29,D1
HH038_compost,Enterovirus,NA,No Amp,0.28,Negative,0.2,NA,D2
HH038_compost,Giardia,NA,No Amp,0.15,Negative,0.34,NA,D3
HH038_compost,HF183,NA,No Amp,0.14,Negative,0.45,NA,D4
HH038_compost,Helicobacter pylori,NA,No Amp,0.04,Negative,0.44,NA,D5
HH038_compost,Hepatitis A,NA,No Amp,0.63,Negative,0.08,NA,D6
HH038_compost,Hepatitis E,NA,No Amp,0.98,Negative,0.45,NA,E1
HH038_compost,Listeria monocytogenes,NA,No Amp,1.02,Negative,0.48,NA,E2
HH038_compost,MS2,30.18,Amp,1.93,Positive,0.94,0.12,E3
HH038_compost,Necator,NA,No Amp,0.28,Negative,0,NA,E4
HH038_compost,No Template Control,NA,No Amp,0.03,Negative,0.25,NA,E5
HH038_compost,Norovirus GI,25.34,Amp,1.29,Positive,0.95,0.79,E6
HH038_compost,Norovirus GII,22.43,Amp,1.51,Positive,0.96,0.62,F1
HH038_compost,Rotavirus A,NA,No Amp,0.03,Negative,0.47,NA,F2
HH038_compost,STEC,NA,No Amp,0,Negative,0.11,NA,F3
HH038_compost,Salmonella,NA,No Amp,0.28,Negative,0.3,NA,F4
HH038_compost,Sapovirus,24.05,Amp,1.63,Positive,0.9,0.42,F5
HH038_compost,Shigella,34.86,Amp,1.51,Positive,0.81,0.29,F6
HH038_compost,Sketa22,32.93,Amp,1.82,Positive,0.9,0.86,G1
HH038_compost,Spiked_Extraction_Control,NA,No Amp,0.53,Negative,0.27,NA,G2
HH038_compost,Strongyloides,NA,No Amp,0.42,Negative,0.25,NA,G3
HH038_compost,Trichuris,23.62,Amp,1.63,Positive,0.89,0.72,G4
HH038_compost,Vibrio cholerae,NA,No Amp,0.76,Negative,0.46,NA,G5
HH038_compost,Yersinia enterocolitica,NA,Inconclusive,0.89,Equivocal,0.2,NA,G6
HH038_compost,blaCTX-M,23.95,Amp,1.54,Positive,0.84,0.32,H1
HH038_compost,blaNDM,NA,No Amp,1.02,Negative,0.12,NA,H2
HH038_compost,mecA,NA,No Amp,0.01,Negative,0.3,NA,H3
HH038_compost,qnrS,NA,No Amp,0.36,Negative,0.26,NA,H4
HH038_compost,sul1,32.82,Amp,1.65,Positive,0.93,0.29,H5
HH038_compost,tetA,23.03,Amp,1.96,Positive,0.9,0.7,H6
NTC_card16,Adenovirus 40/41,NA,No Amp,0.98,Negative,0.49,NA,A1
NTC_card16,Aeromonas,NA,No Amp,0.76,Negative,0.41,NA,A2
