Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH054_produce,Vibrio cholerae,24.99,Amp,1.23,Positive,0.87,0.54,G5
HH054_produce,Yersinia enterocolitica,NA,No Amp,1.1,Negative,0.39,NA,G6
HH054_produce,blaCTX-M,21.52,Amp,1.66,Positive,0.97,0.17,H1
HH054_produce,blaNDM,22.04,Amp,1.55,Positive,0.98,0.97,H2
HH054_produce,mecA,NA,No Amp,0.35,Negative,0.29,NA,H3
HH054_produce,qnrS,NA,No Amp,0.02,Negative,0.44,NA,H4
HH054_produce,sul1,NA,No Amp,0.22,Negative,0.01,NA,H5
HH054_produce,tetA,29.89,Amp,1.51,Positive,0.88,0.73,H6
HH055_compost,Adenovirus 40/41,NA,Inconclusive,0.73,Equivocal,0.18,NA,A1
HH055_compost,Aeromonas,NA,No Amp,0.12,Negative,0.45,NA,A2
HH055_compost,Ancylostoma,NA,No Amp,0.24,Negative,0.33,NA,A3
HH055_compost,Ascaris,NA,No Amp,0.85,Negative,0.39,NA,A4
HH055_compost,Astrovirus,NA,No Amp,0.89,Negative,0.38,NA,A5
HH055_compost,BacHum,NA,No Amp,1.09,Negative,0.3,NA,A6
HH055_compost,Bacteroides fragilis,NA,No Amp,0.51,Negative,0.35,NA,B1
HH055_compost,Blastocystis,29.39,Amp,1.37,Positive,0.91,0.46,B2
HH055_compost,Campylobacter,NA,No Amp,0.13,Negative,0.06,NA,B3
HH055_compost,Clostridium difficile,NA,No Amp,0.53,Negative,0.35,NA,B4
HH055_compost,CrAssphage,NA,No Amp,0.32,Negative,0.24,NA,B5
HH055_compost,Cryptosporidium,NA,No Amp,0.15,Negative,0.48,NA,B6
HH055_compost,Cyclospora,NA,No Amp,0.08,Negative,0.35,NA,C1
HH055_compost,Dientamoeba fragilis,22.82,Amp,1.85,Positive,0.81,0.25,C2
HH055_compost,E. coli O157,34.25,Amp,1.93,Positive,0.98,0.38,C3
HH055_compost,EAEC,31.82,Amp,1.77,Positive,0.81,0.98,C4
HH055_compost,EPEC,NA,No Amp,1.07,Negative,0.46,NA,C5
HH055_compost,ETEC,NA,No Amp,0.29,Negative,0.3,NA,C6
HH055_compost,Entamoeba histolytica,27.78,Amp,1.94,Positive,0.84,0.83,D1
HH055_compost,Enterovirus,NA,No Amp,0.92,Negative,0.15,NA,D2
HH055_compost,Giardia,33.28,Amp,1.44,Positive,0.89,0.9,D3
HH055_compost,HF183,NA,No Amp,0.55,Negative,0.21,NA,D4
HH055_compost,Helicobacter pylori,24.4,Amp,1.4,Positive,0.92,0.13,D5
HH055_compost,Hepatitis A,NA,No Amp,0.38,Negative,0.21,NA,D6
HH055_compost,Hepatitis E,27.77,Amp,1.71,Positive,0.88,0.82,E1
HH055_compost,Listeria monocytogenes,34.34,Amp,1.25,Positive,0.85,0.83,E2
HH055_compost,MS2,NA,Inconclusive,0.7,Equivocal,0.15,NA,E3
HH055_compost,Necator,NA,No Amp,0.08,Negative,0.22,NA,E4
HH055_compost,No Template Control,NA,No Amp,0.81,Negative,0.14,NA,E5
HH055_compost,Norovirus GI,27.34,Amp,1.72,Positive,0.97,0.24,E6
HH055_compost,Norovirus GII,NA,Inconclusive,0.92,Equivocal,0.46,NA,F1
HH055_compost,Rotavirus A,NA,No Amp,0.07,Negative,0.13,NA,F2
HH055_compost,STEC,NA,No Amp,0.8,Negative,0.19,NA,F3
HH055_compost,Salmonella,NA,No Amp,0.17,Negative,0.28,NA,F4
HH055_compost,Sapovirus,NA,No Amp,0.58,Negative,0.44,NA,F5
HH055_compost,Shigella,20.39,Amp,1.67,Positive,0.85,0.12,F6
HH055_compost,Sketa22,NA,No Amp,0.37,Negative,0.29,NA,G1
HH055_compost,Spiked_Extraction_Control,NA,No Amp,0.57,Negative,0.3,NA,G2
HH055_compost,Strongyloides,NA,No Amp,0.19,Negative,0.15,NA,G3
HH055_compost,Trichuris,NA,No Amp,0.85,Negative,0.33,NA,G4
HH055_compost,Vibrio cholerae,NA,No Amp,0.47,Negative,0.43,NA,G5
HH055_compost,Yersinia enterocolitica,26.31,Amp,1.97,Positive,0.96,0.55,G6
HH055_compost,blaCTX-M,NA,No Amp,0.34,Negative,0.44,NA,H1
HH055_compost,blaNDM,NA,No Amp,0.02,Negative,0.22,NA,H2
HH055_compost,mecA,NA,No Amp,0.68,Negative,0.04,NA,H3
HH055_compost,qnrS,NA,No Amp,0.49,Negative,0.1,NA,H4
HH055_compost,sul1,NA,No Amp,0.25,Negative,0.21,NA,H5
HH055_compost,tetA,NA,No Amp,0.44,Negative,0.23,NA,H6
HH055_effluent,Adenovirus 40/41,NA,Inconclusive,0.75,Equivocal,0.4,NA,A1
HH055_effluent,Aeromonas,NA,Inconclusive,0.73,Equivocal,0.21,NA,A2
HH055_effluent,Ancylostoma,NA,No Amp,1.03,Negative,0.27,NA,A3
HH055_effluent,Ascaris,NA,No Amp,1.01,Negative,0.43,NA,A4
HH055_effluent,Astrovirus,27.48,Amp,1.22,Positive,0.94,0.11,A5
HH055_effluent,BacHum,NA,No Amp,0.43,Negative,0,NA,A6
HH055_effluent,Bacteroides fragilis,NA,No Amp,0.61,Negative,0.05,NA,B1
HH055_effluent,Blastocystis,NA,No Amp,0.54,Negative,0.25,NA,B2
HH055_effluent,Campylobacter,NA,No Amp,0.54,Negative,0.07,NA,B3
HH055_effluent,Clostridium difficile,NA,No Amp,0.94,Negative,0.45,NA,B4
HH055_effluent,CrAssphage,NA,No Amp,0.51,Negative,0.15,NA,B5
HH055_effluent,Cryptosporidium,NA,No Amp,0.28,Negative,0.22,NA,B6
HH055_effluent,Cyclospora,20.47,Amp,1.76,Positive,0.94,0.64,C1
HH055_effluent,Dientamoeba fragilis,NA,No Amp,0.3,Negative,0.2,NA,C2
HH055_effluent,E. coli O157,NA,No Amp,0.71,Negative,0.25,NA,C3
HH055_effluent,EAEC,22.97,Amp,1.98,Positive,0.98,0.63,C4
HH055_effluent,EPEC,NA,No Amp,0.34,Negative,0.48,NA,C5
HH055_effluent,ETEC,NA,No Amp,0.93,Negative,0.01,NA,C6
HH055_effluent,Entamoeba histolytica,24.96,Amp,1.79,Positive,0.83,0.72,D1
HH055_effluent,Enterovirus,NA,No Amp,0.56,Negative,0.4,NA,D2
HH055_effluent,Giardia,NA,No Amp,1.08,Negative,0.46,NA,D3
HH055_effluent,HF183,NA,No Amp,0.91,Negative,0.43,NA,D4
HH055_effluent,Helicobacter pylori,32.91,Amp,1.72,Positive,0.97,0.83,D5
HH055_effluent,Hepatitis A,24.66,Amp,1.22,Positive,0.85,0.49,D6
HH055_effluent,Hepatitis E,28.13,Amp,1.55,Positive,0.83,0.65,E1
HH055_effluent,Listeria monocytogenes,NA,No Amp,0.83,Negative,0.23,NA,E2
HH055_effluent,MS2,NA,No Amp,0.9,Negative,0.46,NA,E3
HH055_effluent,Necator,NA,No Amp,0.67,Negative,0.08,NA,E4
HH055_effluent,No Template Control,NA,No Amp,0.07,Negative,0.09,NA,E5
HH055_effluent,Norovirus GI,23.77,Amp,1.24,Positive,0.93,0.57,E6
HH055_effluent,Norovirus GII,28.07,Amp,1.5,Positive,0.83,0.62,F1
HH055_effluent,Rotavirus A,NA,No Amp,0.64,Negative,0.15,NA,F2
HH055_effluent,STEC,NA,No Amp,1.06,Negative,0.02,NA,F3
HH055_effluent,Salmonella,21.44,Amp,1.67,Positive,0.96,0.47,F4
HH055_effluent,Sapovirus,NA,No Amp,0.28,Negative,0.42,NA,F5
HH055_effluent,Shigella,33.61,Amp,1.59,Positive,0.97,0.37,F6
HH055_effluent,Sketa22,NA,No Amp,0.28,Negative,0.24,NA,G1
HH055_effluent,Spiked_Extraction_Control,27.13,Amp,1.22,Positive,0.84,0.68,G2
HH055_effluent,Strongyloides,28.28,Amp,1.66,Positive,0.85,0.62,G3
HH055_effluent,Trichuris,NA,No Amp,0.12,Negative,0.26,NA,G4
HH055_effluent,Vibrio cholerae,NA,No Amp,0.4,Negative,0.23,NA,G5
HH055_effluent,Yersinia enterocolitica,NA,No Amp,0.37,Negative,0.01,NA,G6
HH055_effluent,blaCTX-M,NA,No Amp,0.29,Negative,0.28,NA,H1
HH055_effluent,blaNDM,NA,No Amp,0.21,Negative,0.18,NA,H2
HH055_effluent,mecA,21.58,Amp,1.34,Positive,0.97,0.45,H3
HH055_effluent,qnrS,NA,No Amp,0.58,Negative,0.02,NA,H4
HH055_effluent,sul1,NA,No Amp,1.1,Negative,0.02,NA,H5
HH055_effluent,tetA,NA,No Amp,0.28,Negative,0.02,NA,H6
HH055_produce,Adenovirus 40/41,NA,No Amp,0.97,Negative,0.06,NA,A1
HH055_produce,Aeromonas,NA,No Amp,0.3,Negative,0.1,NA,A2
HH055_produce,Ancylostoma,NA,No Amp,0.45,Negative,0.23,NA,A3
HH055_produce,Ascaris,NA,No Amp,1.02,Negative,0.16,NA,A4
HH055_produce,Astrovirus,NA,No Amp,0.23,Negative,0.06,NA,A5
HH055_produce,BacHum,NA,Inconclusive,0.97,Equivocal,0.48,NA,A6
HH055_produce,Bacteroides fragilis,NA,No Amp,0.12,Negative,0.21,NA,B1
HH055_produce,Blastocystis,NA,No Amp,0.34,Negative,0.22,NA,B2
HH055_produce,Campylobacter,NA,Inconclusive,0.8,Equivocal,0.36,NA,B3
HH055_produce,Clostridium difficile,20.36,Amp,1.89,Positive,0.99,0.87,B4
HH055_produce,CrAssphage,28.75,Amp,1.21,Positive,0.87,0.33,B5
HH055_produce,Cryptosporidium,22.65,Amp,1.45,Positive,0.8,0.33,B6
HH055_produce,Cyclospora,NA,No Amp,0.49,Negative,0.23,NA,C1
HH055_produce,Dientamoeba fragilis,NA,No Amp,0.86,Negative,0.16,NA,C2
HH055_produce,E. coli O157,NA,No Amp,0.14,Negative,0.28,NA,C3
HH055_produce,EAEC,26.27,Amp,1.28,Positive,0.93,0.3,C4
HH055_produce,EPEC,NA,No Amp,0.56,Negative,0.4,NA,C5
HH055_produce,ETEC,NA,No Amp,0.92,Negative,0.11,NA,C6
HH055_produce,Entamoeba histolytica,26.18,Amp,1.8,Positive,0.83,0.2,D1
HH055_produce,Enterovirus,NA,No Amp,0.67,Negative,0.37,NA,D2
HH055_produce,Giardia,NA,No Amp,0.3,Negative,0.26,NA,D3
HH055_produce,HF183,NA,No Amp,0.08,Negative,0.45,NA,D4
HH055_produce,Helicobacter pylori,NA,No Amp,0.96,Negative,0.24,NA,D5
HH055_produce,Hepatitis A,NA,No Amp,0.89,Negative,0.15,NA,D6
HH055_produce,Hepatitis E,NA,No Amp,1.03,Negative,0.43,NA,E1
HH055_produce,Listeria monocytogenes,NA,No Amp,0.91,Negative,0.1,NA,E2
HH055_produce,MS2,20.85,Amp,1.91,Positive,0.93,0.61,E3
HH055_produce,Necator,NA,No Amp,1.09,Negative,0.15,NA,E4
HH055_produce,No Template Control,32.85,Amp,1.32,Positive,0.97,0.62,E5
HH055_produce,Norovirus GI,25.76,Amp,1.73,Positive,0.86,0.77,E6
HH055_produce,Norovirus GII,NA,No Amp,1.1,Negative,0.02,NA,F1
HH055_produce,Rotavirus A,NA,No Amp,0.29,Negative,0.44,NA,F2
HH055_produce,STEC,NA,No Amp,0.2,Negative,0.06,NA,F3
HH055_produce,Salmonella,NA,No Amp,0.53,Negative,0.11,NA,F4
HH055_produce,Sapovirus,24.59,Amp,1.5,Positive,0.92,0.64,F5
HH055_produce,Shigella,NA,Inconclusive,0.42,Equivocal,0.02,NA,F6
HH055_produce,Sketa22,NA,Inconclusive,0.71,Equivocal,0.32,NA,G1
HH055_produce,Spiked_Extraction_Control,33.94,Amp,1.84,Positive,0.82,0.9,G2
HH055_produce,Strongyloides,31.04,Amp,1.99,Positive,0.94,0.87,G3
HH055_produce,Trichuris,24.61,Amp,1.76,Positive,0.83,0.13,G4
HH055_produce,Vibrio cholerae,NA,No Amp,1.03,Negative,0.16,NA,G5
HH055_produce,Yersinia enterocolitica,NA,No Amp,1.07,Negative,0.27,NA,G6
HH055_produce,blaCTX-M,NA,No Amp,0.36,Negative,0.5,NA,H1
HH055_produce,blaNDM,NA,No Amp,0.56,Negative,0.5,NA,H2
HH055_produce,mecA,NA,No Amp,1.1,Negative,0.25,NA,H3
HH055_produce,qnrS,NA,No Amp,0.42,Negative,0.45,NA,H4
HH055_produce,sul1,NA,No Amp,0.21,Negative,0.28,NA,H5
HH055_produce,tetA,NA,No Amp,1.06,Negative,0.08,NA,H6
HH056_compost,Adenovirus 40/41,NA,No Amp,0.06,Negative,0.31,NA,A1
HH056_compost,Aeromonas,NA,No Amp,1.08,Negative,0.13,NA,A2
HH056_compost,Ancylostoma,NA,No Amp,0.91,Negative,0.29,NA,A3
HH056_compost,Ascaris,NA,No Amp,0.18,Negative,0.32,NA,A4
HH056_compost,Astrovirus,NA,No Amp,0.23,Negative,0.1,NA,A5
HH056_compost,BacHum,31.41,Amp,1.49,Positive,0.84,0.3,A6
HH056_compost,Bacteroides fragilis,27.38,Amp,1.37,Positive,0.86,0.69,B1
HH056_compost,Blastocystis,NA,No Amp,0.29,Negative,0.26,NA,B2
HH056_compost,Campylobacter,20.1,Amp,1.82,Positive,0.82,0.56,B3
HH056_compost,Clostridium difficile,NA,No Amp,0.43,Negative,0.05,NA,B4
HH056_compost,CrAssphage,NA,No Amp,0.96,Negative,0.43,NA,B5
HH056_compost,Cryptosporidium,NA,No Amp,0.54,Negative,0.35,NA,B6
HH056_compost,Cyclospora,NA,No Amp,1.09,Negative,0.33,NA,C1
HH056_compost,Dientamoeba fragilis,28.06,Amp,1.59,Positive,0.93,0.31,C2
HH056_compost,E. coli O157,21.74,Amp,1.82,Positive,0.88,0.11,C3
HH056_compost,EAEC,NA,No Amp,0.41,Negative,0.44,NA,C4
HH056_compost,EPEC,NA,No Amp,1.05,Negative,0.47,NA,C5
HH056_compost,ETEC,NA,No Amp,0.29,Negative,0.49,NA,C6
HH056_compost,Entamoeba histolytica,NA,Inconclusive,1,Equivocal,0.23,NA,D1
HH056_compost,Enterovirus,NA,No Amp,0.2,Negative,0.3,NA,D2
HH056_compost,Giardia,NA,No Amp,0.57,Negative,0.16,NA,D3
HH056_compost,HF183,NA,No Amp,0.38,Negative,0.35,NA,D4
HH056_compost,Helicobacter pylori,32.26,Amp,1.25,Positive,0.97,0.29,D5
HH056_compost,Hepatitis A,NA,No Amp,0.61,Negative,0.45,NA,D6
HH056_compost,Hepatitis E,NA,No Amp,0.89,Negative,0.34,NA,E1
HH056_compost,Listeria monocytogenes,NA,No Amp,0.94,Negative,0.07,NA,E2
HH056_compost,MS2,NA,No Amp,0.93,Negative,0.16,NA,E3
HH056_compost,Necator,NA,No Amp,0.48,Negative,0.15,NA,E4
HH056_compost,No Template Control,NA,No Amp,0.09,Negative,0.21,NA,E5
HH056_compost,Norovirus GI,31.23,Amp,1.64,Positive,0.87,0.48,E6
HH056_compost,Norovirus GII,20.93,Amp,1.38,Positive,0.94,0.77,F1
HH056_compost,Rotavirus A,NA,No Amp,0.36,Negative,0.46,NA,F2
HH056_compost,STEC,NA,No Amp,0.13,Negative,0.11,NA,F3
HH056_compost,Salmonella,NA,Inconclusive,0.92,Equivocal,0.45,NA,F4
HH056_compost,Sapovirus,32.98,Amp,1.53,Positive,0.94,0.9,F5
HH056_compost,Shigella,NA,No Amp,0.98,Negative,0.36,NA,F6
HH056_compost,Sketa22,NA,No Amp,0.24,Negative,0.03,NA,G1
HH056_compost,Spiked_Extraction_Control,NA,No Amp,0.55,Negative,0.39,NA,G2
HH056_compost,Strongyloides,28.74,Amp,1.55,Positive,0.83,0.78,G3
HH056_compost,Trichuris,NA,No Amp,0.82,Negative,0.49,NA,G4
HH056_compost,Vibrio cholerae,25.41,Amp,1.55,Positive,0.99,0.88,G5
HH056_compost,Yersinia enterocolitica,NA,No Amp,1.04,Negative,0.31,NA,G6
HH056_compost,blaCTX-M,NA,No Amp,0.03,Negative,0.42,NA,H1
HH056_compost,blaNDM,NA,No Amp,0.14,Negative,0.07,NA,H2
HH056_compost,mecA,NA,No Amp,0.31,Negative,0.03,NA,H3
HH056_compost,qnrS,26.39,Amp,1.83,Positive,0.87,0.21,H4
HH056_compost,sul1,NA,No Amp,0.98,Negative,0.29,NA,H5
HH056_compost,tetA,23.02,Amp,1.41,Positive,0.91,0.92,H6
HH056_effluent,Adenovirus 40/41,NA,No Amp,0.69,Negative,0.4,NA,A1
HH056_effluent,Aeromonas,NA,No Amp,0.56,Negative,0.41,NA,A2
HH056_effluent,Ancylostoma,32.54,Amp,1.84,Positive,0.85,0.76,A3
HH056_effluent,Ascaris,NA,No Amp,1.04,Negative,0.5,NA,A4
HH056_effluent,Astrovirus,NA,No Amp,0.86,Negative,0.26,NA,A5
HH056_effluent,BacHum,NA,No Amp,0.5,Negative,0.07,NA,A6
HH056_effluent,Bacteroides fragilis,NA,No Amp,0.6,Negative,0.46,NA,B1
HH056_effluent,Blastocystis,NA,No Amp,1.04,Negative,0.26,NA,B2
HH056_effluent,Campylobacter,NA,No Amp,0.55,Negative,0.27,NA,B3
HH056_effluent,Clostridium difficile,NA,No Amp,0.38,Negative,0.14,NA,B4
HH056_effluent,CrAssphage,NA,No Amp,0.96,Negative,0.12,NA,B5
HH056_effluent,Cryptosporidium,30.72,Amp,1.31,Positive,0.91,0.2,B6
HH056_effluent,Cyclospora,NA,No Amp,0.11,Negative,0.42,NA,C1
HH056_effluent,Dientamoeba fragilis,NA,Inconclusive,0.51,Equivocal,0.04,NA,C2
HH056_effluent,E. coli O157,NA,Inconclusive,0.05,Equivocal,0.44,NA,C3
HH056_effluent,EAEC,NA,No Amp,0.73,Negative,0.09,NA,C4
HH056_effluent,EPEC,33.43,Amp,1.22,Positive,0.83,0.87,C5
HH056_effluent,ETEC,NA,No Amp,1.1,Negative,0.19,NA,C6
HH056_effluent,Entamoeba histolytica,NA,No Amp,0.75,Negative,0.12,NA,D1
HH056_effluent,Enterovirus,NA,Inconclusive,0.67,Equivocal,0.24,NA,D2
HH056_effluent,Giardia,NA,No Amp,0.4,Negative,0.39,NA,D3
HH056_effluent,HF183,NA,No Amp,0.24,Negative,0.13,NA,D4
HH056_effluent,Helicobacter pylori,NA,No Amp,0.52,Negative,0.46,NA,D5
HH056_effluent,Hepatitis A,NA,No Amp,0.58,Negative,0.06,NA,D6
HH056_effluent,Hepatitis E,31.33,Amp,1.27,Positive,0.87,0.46,E1
HH056_effluent,Listeria monocytogenes,NA,No Amp,0.19,Negative,0.37,NA,E2
HH056_effluent,MS2,NA,No Amp,1.06,Negative,0.38,NA,E3
HH056_effluent,Necator,32.67,Amp,1.59,Positive,0.93,0.75,E4
HH056_effluent,No Template Control,NA,No Amp,0.61,Negative,0.16,NA,E5
HH056_effluent,Norovirus GI,NA,No Amp,0.67,Negative,0.47,NA,E6
HH056_effluent,Norovirus GII,23.26,Amp,1.88,Positive,0.83,0.67,F1
HH056_effluent,Rotavirus A,30.25,Amp,1.65,Positive,0.98,0.24,F2
HH056_effluent,STEC,NA,No Amp,0.25,Negative,0.42,NA,F3
HH056_effluent,Salmonella,NA,No Amp,0.94,Negative,0.47,NA,F4
HH056_effluent,Sapovirus,NA,No Amp,1.09,Negative,0,NA,F5
HH056_effluent,Shigella,NA,No Amp,0.83,Negative,0.16,NA,F6
HH056_effluent,Sketa22,33.45,Amp,1.39,Positive,0.9,0.6,G1
HH056_effluent,Spiked_Extraction_Control,NA,No Amp,0.41,Negative,0.09,NA,G2
HH056_effluent,Strongyloides,NA,No Amp,1.07,Negative,0,NA,G3
HH056_effluent,Trichuris,31.39,Amp,1.62,Positive,0.95,0.47,G4
HH056_effluent,Vibrio cholerae,NA,No Amp,0.47,Negative,0.02,NA,G5
HH056_effluent,Yersinia enterocolitica,22.88,Amp,1.21,Positive,0.9,0.18,G6
HH056_effluent,blaCTX-M,29.24,Amp,1.83,Positive,0.94,0.78,H1
HH056_effluent,blaNDM,NA,No Amp,0.06,Negative,0.35,NA,H2
HH056_effluent,mecA,NA,No Amp,0.26,Negative,0.49,NA,H3
HH056_effluent,qnrS,NA,No Amp,0.87,Negative,0.4,NA,H4
HH056_effluent,sul1,NA,No Amp,0.64,Negative,0.45,NA,H5
HH056_effluent,tetA,NA,No Amp,0.9,Negative,0.21,NA,H6
HH056_produce,Adenovirus 40/41,21.47,Amp,1.55,Positive,0.96,1,A1
HH056_produce,Aeromonas,NA,No Amp,0.37,Negative,0,NA,A2
HH056_produce,Ancylostoma,32.02,Amp,1.54,Positive,0.93,0.88,A3
HH056_produce,Ascaris,23.59,Amp,1.61,Positive,0.87,0.92,A4
HH056_produce,Astrovirus,NA,No Amp,0.51,Negative,0.07,NA,A5
HH056_produce,BacHum,NA,No Amp,0.63,Negative,0.29,NA,A6
HH056_produce,Bacteroides fragilis,26.74,Amp,1.5,Positive,0.95,0.5,B1
HH056_produce,Blastocystis,31.02,Amp,1.69,Positive,0.91,0.19,B2
HH056_produce,Campylobacter,NA,No Amp,0.62,Negative,0.34,NA,B3
HH056_produce,Clostridium difficile,NA,No Amp,0.6,Negative,0.26,NA,B4
HH056_produce,CrAssphage,NA,No Amp,0.77,Negative,0.44,NA,B5
HH056_produce,Cryptosporidium,33.62,Amp,1.23,Positive,0.84,0.69,B6
HH056_produce,Cyclospora,NA,No Amp,0.8,Negative,0.07,NA,C1
HH056_produce,Dientamoeba fragilis,NA,No Amp,0.3,Negative,0.21,NA,C2
HH056_produce,E. coli O157,NA,No Amp,0.21,Negative,0.18,NA,C3
HH056_produce,EAEC,NA,No Amp,0.24,Negative,0.33,NA,C4
HH056_produce,EPEC,NA,No Amp,0.58,Negative,0.47,NA,C5
HH056_produce,ETEC,20.45,Amp,1.47,Positive,0.84,0.86,C6
HH056_produce,Entamoeba histolytica,NA,No Amp,0.42,Negative,0.19,NA,D1
HH056_produce,Enterovirus,NA,No Amp,0.99,Negative,0.46,NA,D2
HH056_produce,Giardia,22.81,Amp,1.41,Positive,0.88,0.12,D3
HH056_produce,HF183,NA,No Amp,0.38,Negative,0.31,NA,D4
HH056_produce,Helicobacter pylori,NA,No Amp,0.67,Negative,0.07,NA,D5
HH056_produce,Hepatitis A,NA,No Amp,1.03,Negative,0.26,NA,D6
HH056_produce,Hepatitis E,NA,No Amp,0.79,Negative,0.15,NA,E1
HH056_produce,Listeria monocytogenes,NA,No Amp,0.03,Negative,0.41,NA,E2
HH056_produce,MS2,23.7,Amp,1.25,Positive,0.91,0.4,E3
HH056_produce,Necator,NA,No Amp,0.56,Negative,0.25,NA,E4
HH056_produce,No Template Control,NA,No Amp,0.68,Negative,0.09,NA,E5
HH056_produce,Norovirus GI,NA,No Amp,1.02,Negative,0.17,NA,E6
HH056_produce,Norovirus GII,31.65,Amp,1.47,Positive,0.93,0.67,F1
HH056_produce,Rotavirus A,NA,No Amp,0.63,Negative,0.08,NA,F2
HH056_produce,STEC,NA,No Amp,0.44,Negative,0.48,NA,F3
HH056_produce,Salmonella,NA,No Amp,0.44,Negative,0.41,NA,F4
HH056_produce,Sapovirus,NA,No Amp,0.45,Negative,0.09,NA,F5
HH056_produce,Shigella,NA,No Amp,0.71,Negative,0.2,NA,F6
HH056_produce,Sketa22,32.22,Amp,1.66,Positive,0.94,0.83,G1
HH056_produce,Spiked_Extraction_Control,NA,No Amp,0.99,Negative,0.46,NA,G2
HH056_produce,Strongyloides,27.59,Amp,1.45,Positive,0.95,0.48,G3
HH056_produce,Trichuris,NA,Inconclusive,0.01,Equivocal,0.13,NA,G4
HH056_produce,Vibrio cholerae,29.29,Amp,1.47,Positive,0.85,0.26,G5
HH056_produce,Yersinia enterocolitica,NA,No Amp,0.56,Negative,0.34,NA,G6
HH056_produce,blaCTX-M,NA,No Amp,0.47,Negative,0.25,NA,H1
HH056_produce,blaNDM,NA,No Amp,0.37,Negative,0,NA,H2
HH056_produce,mecA,NA,No Amp,0.77,Negative,0.02,NA,H3
HH056_produce,qnrS,NA,No Amp,0.99,Negative,0.37,NA,H4
HH056_produce,sul1,33.36,Amp,1.73,Positive,0.97,0.2,H5
HH056_produce,tetA,24.06,Amp,1.35,Positive,0.92,0.84,H6
NTC_card24,Adenovirus 40/41,NA,No Amp,0.17,Negative,0.07,NA,A1
NTC_card24,Aeromonas,NA,No Amp,0.89,Negative,0.26,NA,A2
NTC_card24,Ancylostoma,NA,No Amp,0.47,Negative,0.3,NA,A3
NTC_card24,Ascaris,NA,No Amp,0.97,Negative,0.38,NA,A4
