Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH008_effluent,Rotavirus A,NA,No Amp,0.08,Negative,0.46,NA,F2
HH008_effluent,STEC,25.57,Amp,1.73,Positive,0.96,0.34,F3
HH008_effluent,Salmonella,NA,No Amp,0.76,Negative,0.29,NA,F4
HH008_effluent,Sapovirus,NA,Inconclusive,0.57,Equivocal,0.26,NA,F5
HH008_effluent,Shigella,NA,No Amp,0.14,Negative,0.29,NA,F6
HH008_effluent,Sketa22,22.99,Amp,1.22,Positive,1,0.6,G1
HH008_effluent,Spiked_Extraction_Control,NA,No Amp,0.79,Negative,0.26,NA,G2
HH008_effluent,Strongyloides,32.86,Amp,1.55,Positive,0.87,0.73,G3
HH008_effluent,Trichuris,NA,No Amp,0.85,Negative,0.27,NA,G4
HH008_effluent,Vibrio cholerae,NA,No Amp,0.3,Negative,0.1,NA,G5
HH008_effluent,Yersinia enterocolitica,NA,No Amp,0.86,Negative,0.13,NA,G6
HH008_effluent,blaCTX-M,NA,No Amp,0.14,Negative,0.41,NA,H1
HH008_effluent,blaNDM,21.41,Amp,1.37,Positive,0.93,0.35,H2
HH008_effluent,mecA,20.62,Amp,1.26,Positive,0.96,0.13,H3
HH008_effluent,qnrS,NA,No Amp,0.66,Negative,0.08,NA,H4
HH008_effluent,sul1,NA,Inconclusive,0.83,Equivocal,0.23,NA,H5
HH008_effluent,tetA,NA,No Amp,0.88,Negative,0.15,NA,H6
HH008_produce,Adenovirus 40/41,NA,No Amp,0.67,Negative,0.34,NA,A1
HH008_produce,Aeromonas,NA,No Amp,0.49,Negative,0,NA,A2
HH008_produce,Ancylostoma,NA,Inconclusive,0.31,Equivocal,0.18,NA,A3
HH008_produce,Ascaris,NA,No Amp,1.03,Negative,0.35,NA,A4
HH008_produce,Astrovirus,NA,No Amp,0.16,Negative,0.5,NA,A5
HH008_produce,BacHum,24.89,Amp,1.35,Positive,0.95,0.35,A6
HH008_produce,Bacteroides fragilis,NA,No Amp,0.5,Negative,0.27,NA,B1
HH008_produce,Blastocystis,NA,No Amp,0.21,Negative,0.02,NA,B2
HH008_produce,Campylobacter,NA,No Amp,0.14,Negative,0.34,NA,B3
HH008_produce,Clostridium difficile,NA,Inconclusive,1.03,Equivocal,0.21,NA,B4
HH008_produce,CrAssphage,NA,No Amp,0.32,Negative,0.23,NA,B5
HH008_produce,Cryptosporidium,NA,Inconclusive,0.52,Equivocal,0.41,NA,B6
HH008_produce,Cyclospora,32.14,Amp,1.37,Positive,0.82,0.29,C1
HH008_produce,Dientamoeba fragilis,NA,No Amp,0.81,Negative,0.18,NA,C2
HH008_produce,E. coli O157,32.95,Amp,1.94,Positive,0.88,0.71,C3
HH008_produce,EAEC,NA,No Amp,0.31,Negative,0.05,NA,C4
HH008_produce,EPEC,NA,No Amp,0.85,Negative,0.09,NA,C5
HH008_produce,ETEC,NA,No Amp,0.39,Negative,0.45,NA,C6
HH008_produce,Entamoeba histolytica,28.24,Amp,1.99,Positive,0.96,0.17,D1
HH008_produce,Enterovirus,20.5,Amp,1.31,Positive,0.98,0.96,D2
HH008_produce,Giardia,34.99,Amp,1.33,Positive,0.9,0.5,D3
HH008_produce,HF183,NA,No Amp,0.63,Negative,0.22,NA,D4
HH008_produce,Helicobacter pylori,29.84,Amp,1.41,Positive,0.87,0.22,D5
HH008_produce,Hepatitis A,NA,No Amp,0.99,Negative,0.32,NA,D6
HH008_produce,Hepatitis E,NA,No Amp,0.49,Negative,0.02,NA,E1
HH008_produce,Listeria monocytogenes,33.62,Amp,1.29,Positive,0.87,0.96,E2
HH008_produce,MS2,NA,No Amp,1.04,Negative,0.38,NA,E3
HH008_produce,Necator,33.65,Amp,1.62,Positive,0.95,0.17,E4
HH008_produce,No Template Control,NA,No Amp,0.99,Negative,0.39,NA,E5
HH008_produce,Norovirus GI,28.36,Amp,1.55,Positive,0.87,0.33,E6
HH008_produce,Norovirus GII,NA,No Amp,0.27,Negative,0.26,NA,F1
HH008_produce,Rotavirus A,NA,No Amp,0.78,Negative,0.19,NA,F2
HH008_produce,STEC,29.94,Amp,1.31,Positive,0.85,0.6,F3
HH008_produce,Salmonella,20.06,Amp,1.71,Positive,0.83,0.38,F4
HH008_produce,Sapovirus,NA,No Amp,0.78,Negative,0.42,NA,F5
HH008_produce,Shigella,22.61,Amp,1.6,Positive,0.9,0.92,F6
HH008_produce,Sketa22,NA,No Amp,0.04,Negative,0.32,NA,G1
HH008_produce,Spiked_Extraction_Control,NA,No Amp,0.66,Negative,0.2,NA,G2
HH008_produce,Strongyloides,34.41,Amp,1.83,Positive,0.85,0.4,G3
HH008_produce,Trichuris,NA,Inconclusive,0.6,Equivocal,0.21,NA,G4
HH008_produce,Vibrio cholerae,20.81,Amp,1.98,Positive,0.92,0.15,G5
HH008_produce,Yersinia enterocolitica,NA,No Amp,1.03,Negative,0.35,NA,G6
HH008_produce,blaCTX-M,NA,No Amp,0.56,Negative,0.1,NA,H1
HH008_produce,blaNDM,NA,Inconclusive,0.64,Equivocal,0.08,NA,H2
HH008_produce,mecA,NA,No Amp,0.55,Negative,0.4,NA,H3
HH008_produce,qnrS,31.34,Amp,1.7,Positive,0.93,0.95,H4
HH008_produce,sul1,NA,No Amp,0.69,Negative,0.04,NA,H5
HH008_produce,tetA,27.39,Amp,1.4,Positive,0.98,0.45,H6
HH009_compost,Adenovirus 40/41,24.53,Amp,1.43,Positive,0.99,0.74,A1
HH009_compost,Aeromonas,33.52,Amp,1.72,Positive,0.89,0.9,A2
HH009_compost,Ancylostoma,NA,No Amp,0.81,Negative,0.23,NA,A3
HH009_compost,Ascaris,23.06,Amp,1.76,Positive,0.88,0.49,A4
HH009_compost,Astrovirus,26.82,Amp,1.73,Positive,0.94,0.18,A5
HH009_compost,BacHum,31.68,Amp,1.56,Positive,0.85,0.34,A6
HH009_compost,Bacteroides fragilis,NA,No Amp,0.78,Negative,0.17,NA,B1
HH009_compost,Blastocystis,20.15,Amp,1.69,Positive,0.86,0.77,B2
HH009_compost,Campylobacter,NA,No Amp,0.7,Negative,0.1,NA,B3
HH009_compost,Clostridium difficile,26.82,Amp,1.62,Positive,0.81,0.72,B4
HH009_compost,CrAssphage,NA,No Amp,0.97,Negative,0.41,NA,B5
HH009_compost,Cryptosporidium,NA,No Amp,0.19,Negative,0.28,NA,B6
HH009_compost,Cyclospora,NA,Inconclusive,0.18,Equivocal,0.44,NA,C1
HH009_compost,Dientamoeba fragilis,NA,No Amp,0.82,Negative,0.08,NA,C2
HH009_compost,E. coli O157,NA,No Amp,0.76,Negative,0.2,NA,C3
HH009_compost,EAEC,20.37,Amp,1.27,Positive,0.93,0.26,C4
HH009_compost,EPEC,NA,No Amp,1.08,Negative,0.24,NA,C5
HH009_compost,ETEC,22.21,Amp,1.67,Positive,0.93,0.24,C6
HH009_compost,Entamoeba histolytica,NA,Inconclusive,0.38,Equivocal,0.21,NA,D1
HH009_compost,Enterovirus,NA,No Amp,0.88,Negative,0.17,NA,D2
HH009_compost,Giardia,NA,No Amp,0.33,Negative,0.4,NA,D3
HH009_compost,HF183,NA,No Amp,0.87,Negative,0.45,NA,D4
HH009_compost,Helicobacter pylori,NA,No Amp,0.93,Negative,0.39,NA,D5
HH009_compost,Hepatitis A,NA,Inconclusive,0.03,Equivocal,0.06,NA,D6
HH009_compost,Hepatitis E,21.69,Amp,1.6,Positive,0.91,1,E1
HH009_compost,Listeria monocytogenes,NA,No Amp,0.42,Negative,0.31,NA,E2
HH009_compost,MS2,NA,No Amp,0.37,Negative,0.09,NA,E3
HH009_compost,Necator,NA,No Amp,0.36,Negative,0.28,NA,E4
HH009_compost,No Template Control,NA,No Amp,0.85,Negative,0.11,NA,E5
HH009_compost,Norovirus GI,27.89,Amp,1.76,Positive,0.96,0.43,E6
HH009_compost,Norovirus GII,33.89,Amp,1.65,Positive,0.86,0.41,F1
HH009_compost,Rotavirus A,27.98,Amp,1.37,Positive,0.92,0.73,F2
HH009_compost,STEC,29.55,Amp,1.24,Positive,0.96,0.43,F3
HH009_compost,Salmonella,NA,No Amp,0.14,Negative,0.32,NA,F4
HH009_compost,Sapovirus,23.01,Amp,1.84,Positive,0.94,0.99,F5
HH009_compost,Shigella,NA,No Amp,0.84,Negative,0.3,NA,F6
HH009_compost,Sketa22,33.98,Amp,1.22,Positive,0.91,0.69,G1
HH009_compost,Spiked_Extraction_Control,24.17,Amp,1.54,Positive,0.84,0.71,G2
HH009_compost,Strongyloides,NA,No Amp,0.21,Negative,0.38,NA,G3
HH009_compost,Trichuris,NA,No Amp,0.53,Negative,0,NA,G4
HH009_compost,Vibrio cholerae,NA,No Amp,0.2,Negative,0.43,NA,G5
HH009_compost,Yersinia enterocolitica,22.7,Amp,1.85,Positive,0.93,0.51,G6
HH009_compost,blaCTX-M,NA,No Amp,0.01,Negative,0.04,NA,H1
HH009_compost,blaNDM,NA,No Amp,0.22,Negative,0.42,NA,H2
HH009_compost,mecA,NA,No Amp,0.63,Negative,0.37,NA,H3
HH009_compost,qnrS,NA,Inconclusive,0.32,Equivocal,0.01,NA,H4
HH009_compost,sul1,NA,No Amp,0.67,Negative,0.41,NA,H5
HH009_compost,tetA,NA,No Amp,0.47,Negative,0.45,NA,H6
HH009_effluent,Adenovirus 40/41,31.07,Amp,1.45,Positive,0.87,0.85,A1
HH009_effluent,Aeromonas,NA,No Amp,0.37,Negative,0.01,NA,A2
HH009_effluent,Ancylostoma,26.39,Amp,1.9,Positive,0.92,0.94,A3
HH009_effluent,Ascaris,NA,No Amp,0.59,Negative,0.38,NA,A4
HH009_effluent,Astrovirus,NA,No Amp,0.28,Negative,0.37,NA,A5
HH009_effluent,BacHum,NA,No Amp,0.45,Negative,0.09,NA,A6
HH009_effluent,Bacteroides fragilis,NA,No Amp,0.42,Negative,0.18,NA,B1
HH009_effluent,Blastocystis,NA,No Amp,0.97,Negative,0.14,NA,B2
HH009_effluent,Campylobacter,NA,No Amp,0.69,Negative,0.03,NA,B3
HH009_effluent,Clostridium difficile,NA,No Amp,0.97,Negative,0.35,NA,B4
HH009_effluent,CrAssphage,NA,No Amp,0.25,Negative,0.22,NA,B5
HH009_effluent,Cryptosporidium,NA,No Amp,0.08,Negative,0.45,NA,B6
HH009_effluent,Cyclospora,NA,No Amp,0.59,Negative,0.48,NA,C1
HH009_effluent,Dientamoeba fragilis,24.62,Amp,1.81,Positive,0.8,0.62,C2
HH009_effluent,E. coli O157,NA,No Amp,1.07,Negative,0.12,NA,C3
HH009_effluent,EAEC,25.61,Amp,1.72,Positive,0.87,0.89,C4
HH009_effluent,EPEC,NA,Inconclusive,0.69,Equivocal,0.01,NA,C5
HH009_effluent,ETEC,NA,No Amp,0.43,Negative,0.18,NA,C6
HH009_effluent,Entamoeba histolytica,20.9,Amp,1.99,Positive,0.86,0.36,D1
HH009_effluent,Enterovirus,NA,Inconclusive,0.67,Equivocal,0.26,NA,D2
HH009_effluent,Giardia,32.59,Amp,1.85,Positive,0.84,0.44,D3
HH009_effluent,HF183,NA,No Amp,0.09,Negative,0.24,NA,D4
HH009_effluent,Helicobacter pylori,NA,No Amp,0.79,Negative,0.36,NA,D5
HH009_effluent,Hepatitis A,NA,No Amp,1,Negative,0.5,NA,D6
HH009_effluent,Hepatitis E,NA,Inconclusive,0.7,Equivocal,0.08,NA,E1
HH009_effluent,Listeria monocytogenes,30.82,Amp,1.94,Positive,0.83,0.93,E2
HH009_effluent,MS2,NA,No Amp,0.24,Negative,0.31,NA,E3
HH009_effluent,Necator,NA,No Amp,0.91,Negative,0.23,NA,E4
HH009_effluent,No Template Control,NA,No Amp,0.81,Negative,0.11,NA,E5
HH009_effluent,Norovirus GI,NA,No Amp,0.57,Negative,0.16,NA,E6
HH009_effluent,Norovirus GII,NA,No Amp,0.92,Negative,0.2,NA,F1
HH009_effluent,Rotavirus A,NA,No Amp,0.01,Negative,0.09,NA,F2
HH009_effluent,STEC,NA,No Amp,0.69,Negative,0.4,NA,F3
HH009_effluent,Salmonella,NA,No Amp,0.88,Negative,0.46,NA,F4
HH009_effluent,Sapovirus,NA,No Amp,0.39,Negative,0.46,NA,F5
HH009_effluent,Shigella,NA,No Amp,0.03,Negative,0.32,NA,F6
HH009_effluent,Sketa22,NA,No Amp,0.05,Negative,0.21,NA,G1
HH009_effluent,Spiked_Extraction_Control,NA,No Amp,0.68,Negative,0.42,NA,G2
HH009_effluent,Strongyloides,NA,Inconclusive,0.42,Equivocal,0.02,NA,G3
HH009_effluent,Trichuris,28.86,Amp,1.75,Positive,0.87,0.26,G4
HH009_effluent,Vibrio cholerae,32.71,Amp,1.23,Positive,0.97,0.98,G5
HH009_effluent,Yersinia enterocolitica,NA,No Amp,0.11,Negative,0.36,NA,G6
HH009_effluent,blaCTX-M,NA,No Amp,0.09,Negative,0.5,NA,H1
HH009_effluent,blaNDM,24.09,Amp,1.2,Positive,0.92,0.8,H2
HH009_effluent,mecA,34.09,Amp,1.91,Positive,0.8,0.66,H3
HH009_effluent,qnrS,NA,No Amp,0.23,Negative,0.19,NA,H4
HH009_effluent,sul1,NA,No Amp,1.01,Negative,0.44,NA,H5
HH009_effluent,tetA,NA,No Amp,0.39,Negative,0.13,NA,H6
HH009_produce,Adenovirus 40/41,21.54,Amp,1.22,Positive,0.89,0.28,A1
HH009_produce,Aeromonas,NA,No Amp,0.1,Negative,0.13,NA,A2
HH009_produce,Ancylostoma,34.96,Amp,1.22,Positive,0.89,0.66,A3
HH009_produce,Ascaris,31.22,Amp,1.6,Positive,0.81,0.78,A4
HH009_produce,Astrovirus,NA,No Amp,0.2,Negative,0.35,NA,A5
HH009_produce,BacHum,32.69,Amp,1.37,Positive,0.94,0.51,A6
HH009_produce,Bacteroides fragilis,NA,Inconclusive,1.08,Equivocal,0.11,NA,B1
HH009_produce,Blastocystis,29.71,Amp,1.91,Positive,0.89,0.46,B2
HH009_produce,Campylobacter,NA,No Amp,1.08,Negative,0.07,NA,B3
HH009_produce,Clostridium difficile,NA,No Amp,0.13,Negative,0.15,NA,B4
HH009_produce,CrAssphage,NA,No Amp,0.78,Negative,0.45,NA,B5
HH009_produce,Cryptosporidium,NA,No Amp,0.24,Negative,0.01,NA,B6
HH009_produce,Cyclospora,31.47,Amp,1.94,Positive,0.85,0.8,C1
HH009_produce,Dientamoeba fragilis,28.47,Amp,1.73,Positive,0.98,0.23,C2
HH009_produce,E. coli O157,NA,No Amp,0.99,Negative,0.23,NA,C3
HH009_produce,EAEC,23.29,Amp,1.93,Positive,0.84,0.9,C4
HH009_produce,EPEC,NA,No Amp,0.24,Negative,0.26,NA,C5
HH009_produce,ETEC,NA,No Amp,0.07,Negative,0.38,NA,C6
HH009_produce,Entamoeba histolytica,NA,No Amp,0.72,Negative,0.24,NA,D1
HH009_produce,Enterovirus,NA,No Amp,0.5,Negative,0.15,NA,D2
HH009_produce,Giardia,NA,No Amp,0.56,Negative,0.19,NA,D3
HH009_produce,HF183,NA,No Amp,0.19,Negative,0.18,NA,D4
HH009_produce,Helicobacter pylori,NA,No Amp,0.55,Negative,0.16,NA,D5
HH009_produce,Hepatitis A,NA,No Amp,0.35,Negative,0.31,NA,D6
HH009_produce,Hepatitis E,34.35,Amp,1.23,Positive,0.88,0.65,E1
HH009_produce,Listeria monocytogenes,NA,No Amp,1,Negative,0.22,NA,E2
HH009_produce,MS2,NA,No Amp,0.18,Negative,0.43,NA,E3
HH009_produce,Necator,NA,No Amp,0.38,Negative,0.23,NA,E4
HH009_produce,No Template Control,32.13,Amp,1.74,Positive,0.85,0.98,E5
HH009_produce,Norovirus GI,NA,No Amp,0.41,Negative,0.45,NA,E6
HH009_produce,Norovirus GII,NA,No Amp,0.03,Negative,0.28,NA,F1
HH009_produce,Rotavirus A,28.34,Amp,1.53,Positive,0.91,0.83,F2
HH009_produce,STEC,NA,No Amp,1.05,Negative,0.17,NA,F3
HH009_produce,Salmonella,NA,No Amp,1.03,Negative,0.23,NA,F4
HH009_produce,Sapovirus,NA,Inconclusive,0.95,Equivocal,0.13,NA,F5
HH009_produce,Shigella,NA,No Amp,0.8,Negative,0.33,NA,F6
HH009_produce,Sketa22,23.45,Amp,1.24,Positive,0.86,0.88,G1
HH009_produce,Spiked_Extraction_Control,NA,Inconclusive,1.02,Equivocal,0.47,NA,G2
HH009_produce,Strongyloides,NA,No Amp,0.41,Negative,0.27,NA,G3
HH009_produce,Trichuris,NA,Inconclusive,0.47,Equivocal,0.49,NA,G4
HH009_produce,Vibrio cholerae,NA,No Amp,0.25,Negative,0.44,NA,G5
HH009_produce,Yersinia enterocolitica,NA,No Amp,0.81,Negative,0.34,NA,G6
HH009_produce,blaCTX-M,NA,No Amp,0.8,Negative,0.36,NA,H1
HH009_produce,blaNDM,24.02,Amp,1.77,Positive,0.95,0.47,H2
HH009_produce,mecA,NA,No Amp,0.39,Negative,0.22,NA,H3
HH009_produce,qnrS,NA,No Amp,0.9,Negative,0.23,NA,H4
HH009_produce,sul1,22.07,Amp,1.7,Positive,0.84,0.33,H5
HH009_produce,tetA,27.14,Amp,1.69,Positive,0.84,0.73,H6
HH010_compost,Adenovirus 40/41,NA,Inconclusive,1.03,Equivocal,0.35,NA,A1
HH010_compost,Aeromonas,34.46,Amp,1.24,Positive,0.92,0.32,A2
HH010_compost,Ancylostoma,NA,No Amp,0.96,Negative,0.26,NA,A3
HH010_compost,Ascaris,NA,No Amp,0.75,Negative,0.44,NA,A4
HH010_compost,Astrovirus,NA,No Amp,0.35,Negative,0.07,NA,A5
HH010_compost,BacHum,NA,No Amp,0.64,Negative,0.3,NA,A6
HH010_compost,Bacteroides fragilis,NA,No Amp,0.13,Negative,0.08,NA,B1
HH010_compost,Blastocystis,33.48,Amp,1.52,Positive,0.97,0.75,B2
HH010_compost,Campylobacter,22.61,Amp,1.24,Positive,0.84,0.5,B3
HH010_compost,Clostridium difficile,32.8,Amp,1.57,Positive,1,0.32,B4
HH010_compost,CrAssphage,NA,No Amp,0.36,Negative,0.13,NA,B5
HH010_compost,Cryptosporidium,NA,No Amp,1.03,Negative,0.38,NA,B6
HH010_compost,Cyclospora,NA,No Amp,0.98,Negative,0.26,NA,C1
HH010_compost,Dientamoeba fragilis,25.46,Amp,1.65,Positive,0.88,0.35,C2
HH010_compost,E. coli O157,NA,No Amp,1.01,Negative,0.45,NA,C3
HH010_compost,EAEC,NA,No Amp,0.92,Negative,0.48,NA,C4
HH010_compost,EPEC,23.09,Amp,1.61,Positive,0.83,0.29,C5
HH010_compost,ETEC,NA,No Amp,0.72,Negative,0.08,NA,C6
HH010_compost,Entamoeba histolytica,NA,No Amp,0.37,Negative,0.34,NA,D1
HH010_compost,Enterovirus,22.09,Amp,1.4,Positive,0.94,0.36,D2
HH010_compost,Giardia,NA,No Amp,0.84,Negative,0.27,NA,D3
HH010_compost,HF183,26.76,Amp,1.33,Positive,0.82,0.21,D4
HH010_compost,Helicobacter pylori,NA,No Amp,0.32,Negative,0.34,NA,D5
HH010_compost,Hepatitis A,NA,No Amp,0.14,Negative,0.5,NA,D6
HH010_compost,Hepatitis E,NA,No Amp,0.36,Negative,0.3,NA,E1
HH010_compost,Listeria monocytogenes,NA,No Amp,0.89,Negative,0.25,NA,E2
HH010_compost,MS2,NA,No Amp,0.96,Negative,0.21,NA,E3
HH010_compost,Necator,NA,No Amp,0.09,Negative,0.03,NA,E4
HH010_compost,No Template Control,21.22,Amp,1.46,Positive,0.93,0.15,E5
HH010_compost,Norovirus GI,NA,No Amp,0.49,Negative,0.29,NA,E6
HH010_compost,Norovirus GII,30.7,Amp,1.33,Positive,0.9,0.63,F1
HH010_compost,Rotavirus A,NA,No Amp,0.85,Negative,0.08,NA,F2
HH010_compost,STEC,NA,No Amp,0.27,Negative,0.22,NA,F3
HH010_compost,Salmonella,NA,No Amp,0.4,Negative,0.17,NA,F4
HH010_compost,Sapovirus,21.86,Amp,1.41,Positive,0.84,0.32,F5
HH010_compost,Shigella,NA,No Amp,0.5,Negative,0.11,NA,F6
HH010_compost,Sketa22,NA,No Amp,0.95,Negative,0.28,NA,G1
HH010_compost,Spiked_Extraction_Control,NA,No Amp,0.81,Negative,0.47,NA,G2
HH010_compost,Strongyloides,NA,No Amp,0.89,Negative,0.36,NA,G3
HH010_compost,Trichuris,27.62,Amp,2,Positive,0.94,0.59,G4
HH010_compost,Vibrio cholerae,23.03,Amp,1.53,Positive,0.81,0.63,G5
HH010_compost,Yersinia enterocolitica,29.88,Amp,1.92,Positive,0.98,0.83,G6
HH010_compost,blaCTX-M,21.1,Amp,1.81,Positive,0.96,0.98,H1
HH010_compost,blaNDM,NA,No Amp,0.66,Negative,0.45,NA,H2
HH010_compost,mecA,NA,No Amp,0.28,Negative,0.02,NA,H3
HH010_compost,qnrS,NA,No Amp,1.08,Negative,0.38,NA,H4
HH010_compost,sul1,NA,No Amp,0.07,Negative,0.05,NA,H5
HH010_compost,tetA,29.38,Amp,1.48,Positive,0.98,0.96,H6
NTC_card04,Adenovirus 40/41,NA,No Amp,0.22,Negative,0.17,NA,A1
NTC_card04,Aeromonas,NA,No Amp,0.4,Negative,0.07,NA,A2
NTC_card04,Ancylostoma,NA,No Amp,0.57,Negative,0.11,NA,A3
