Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH092_produce,Bacteroides fragilis,NA,No Amp,0.5,Negative,0.01,NA,B1
HH092_produce,Blastocystis,NA,No Amp,0.43,Negative,0.23,NA,B2
HH092_produce,Campylobacter,NA,No Amp,0.83,Negative,0.2,NA,B3
HH092_produce,Clostridium difficile,NA,No Amp,0.97,Negative,0.37,NA,B4
HH092_produce,CrAssphage,NA,No Amp,1.02,Negative,0.2,NA,B5
HH092_produce,Cryptosporidium,26.69,Amp,1.93,Positive,0.9,0.62,B6
HH092_produce,Cyclospora,NA,No Amp,0.63,Negative,0.37,NA,C1
HH092_produce,Dientamoeba fragilis,NA,No Amp,0.79,Negative,0.45,NA,C2
HH092_produce,E. coli O157,33.9,Amp,1.3,Positive,0.94,0.42,C3
HH092_produce,EAEC,NA,No Amp,1.03,Negative,0.4,NA,C4
HH092_produce,EPEC,31.49,Amp,1.99,Positive,0.81,0.42,C5
HH092_produce,ETEC,28.87,Amp,1.58,Positive,0.9,0.42,C6
HH092_produce,Entamoeba histolytica,NA,No Amp,0.12,Negative,0.44,NA,D1
HH092_produce,Enterovirus,33.66,Amp,1.32,Positive,0.99,0.1,D2
HH092_produce,Giardia,NA,No Amp,0.17,Negative,0.42,NA,D3
HH092_produce,HF183,33.55,Amp,1.57,Positive,0.88,0.89,D4
HH092_produce,Helicobacter pylori,NA,No Amp,1.05,Negative,0.2,NA,D5
HH092_produce,Hepatitis A,26.21,Amp,1.53,Positive,0.92,0.26,D6
HH092_produce,Hepatitis E,NA,No Amp,0,Negative,0.4,NA,E1
HH092_produce,Listeria monocytogenes,NA,No Amp,0.21,Negative,0.32,NA,E2
HH092_produce,MS2,NA,No Amp,0.32,Negative,0.45,NA,E3
HH092_produce,Necator,NA,No Amp,1.02,Negative,0.45,NA,E4
HH092_produce,No Template Control,NA,No Amp,0.94,Negative,0.15,NA,E5
HH092_produce,Norovirus GI,NA,No Amp,1.05,Negative,0.25,NA,E6
HH092_produce,Norovirus GII,NA,No Amp,1.03,Negative,0.11,NA,F1
HH092_produce,Rotavirus A,NA,No Amp,0.62,Negative,0.37,NA,F2
HH092_produce,STEC,27.39,Amp,1.45,Positive,0.91,0.1,F3
HH092_produce,Salmonella,30.5,Amp,1.66,Positive,0.85,0.48,F4
HH092_produce,Sapovirus,20.67,Amp,1.33,Positive,0.99,0.55,F5
HH092_produce,Shigella,NA,No Amp,0.08,Negative,0.29,NA,F6
HH092_produce,Sketa22,30.32,Amp,1.63,Positive,0.97,0.61,G1
HH092_produce,Spiked_Extraction_Control,NA,No Amp,0.1,Negative,0.46,NA,G2
HH092_produce,Strongyloides,NA,No Amp,0.53,Negative,0.34,NA,G3
HH092_produce,Trichuris,NA,No Amp,1,Negative,0.12,NA,G4
HH092_produce,Vibrio cholerae,NA,No Amp,0.41,Negative,0.09,NA,G5
HH092_produce,Yersinia enterocolitica,34.79,Amp,1.75,Positive,0.83,0.15,G6
HH092_produce,blaCTX-M,NA,No Amp,0.84,Negative,0.35,NA,H1
HH092_produce,blaNDM,NA,No Amp,0.76,Negative,0.33,NA,H2
HH092_produce,mecA,NA,No Amp,0.13,Negative,0.38,NA,H3
HH092_produce,qnrS,31.63,Amp,1.88,Positive,0.81,0.41,H4
HH092_produce,sul1,29.6,Amp,1.71,Positive,0.86,0.54,H5
HH092_produce,tetA,NA,No Amp,0.9,Negative,0.1,NA,H6
HH093_compost,Adenovirus 40/41,NA,No Amp,0.4,Negative,0.39,NA,A1
HH093_compost,Aeromonas,29.19,Amp,1.28,Positive,0.85,0.98,A2
HH093_compost,Ancylostoma,24.86,Amp,1.3,Positive,0.83,0.62,A3
HH093_compost,Ascaris,NA,No Amp,1.07,Negative,0.27,NA,A4
HH093_compost,Astrovirus,NA,No Amp,0.22,Negative,0.45,NA,A5
HH093_compost,BacHum,NA,No Amp,0.13,Negative,0.12,NA,A6
HH093_compost,Bacteroides fragilis,31.66,Amp,1.91,Positive,0.81,0.11,B1
HH093_compost,Blastocystis,NA,No Amp,0.75,Negative,0.12,NA,B2
HH093_compost,Campylobacter,NA,Inconclusive,0.7,Equivocal,0.22,NA,B3
HH093_compost,Clostridium difficile,33.19,Amp,1.33,Positive,0.93,0.29,B4
HH093_compost,CrAssphage,31.27,Amp,1.98,Positive,0.99,0.96,B5
HH093_compost,Cryptosporidium,22.54,Amp,1.26,Positive,1,0.42,B6
HH093_compost,Cyclospora,NA,No Amp,0.74,Negative,0.31,NA,C1
HH093_compost,Dientamoeba fragilis,32.56,Amp,1.39,Positive,0.96,0.19,C2
HH093_compost,E. coli O157,28.76,Amp,1.73,Positive,0.94,0.97,C3
HH093_compost,EAEC,27.42,Amp,1.79,Positive,0.91,0.99,C4
HH093_compost,EPEC,NA,No Amp,0.96,Negative,0.38,NA,C5
HH093_compost,ETEC,28.06,Amp,1.84,Positive,0.93,0.25,C6
HH093_compost,Entamoeba histolytica,33.86,Amp,1.79,Positive,0.87,0.88,D1
HH093_compost,Enterovirus,30.01,Amp,1.46,Positive,0.84,0.87,D2
HH093_compost,Giardia,NA,No Amp,0.88,Negative,0.13,NA,D3
HH093_compost,HF183,30.58,Amp,1.86,Positive,0.86,0.3,D4
HH093_compost,Helicobacter pylori,NA,No Amp,0.2,Negative,0.47,NA,D5
HH093_compost,Hepatitis A,NA,No Amp,0.44,Negative,0.12,NA,D6
HH093_compost,Hepatitis E,27.12,Amp,1.94,Positive,0.91,0.18,E1
HH093_compost,Listeria monocytogenes,NA,No Amp,0.14,Negative,0.32,NA,E2
HH093_compost,MS2,NA,No Amp,0.41,Negative,0.34,NA,E3
HH093_compost,Necator,NA,Inconclusive,0.53,Equivocal,0.37,NA,E4
HH093_compost,No Template Control,NA,Inconclusive,0.13,Equivocal,0.47,NA,E5
HH093_compost,Norovirus GI,22.58,Amp,1.61,Positive,0.95,0.95,E6
HH093_compost,Norovirus GII,NA,No Amp,0.83,Negative,0.23,NA,F1
HH093_compost,Rotavirus A,NA,No Amp,0.49,Negative,0.36,NA,F2
HH093_compost,STEC,28.45,Amp,1.54,Positive,0.84,0.77,F3
HH093_compost,Salmonella,28.75,Amp,1.78,Positive,0.82,0.23,F4
HH093_compost,Sapovirus,NA,No Amp,0.61,Negative,0.47,NA,F5
HH093_compost,Shigella,NA,No Amp,0.46,Negative,0.3,NA,F6
HH093_compost,Sketa22,NA,No Amp,0.77,Negative,0.37,NA,G1
HH093_compost,Spiked_Extraction_Control,NA,No Amp,0.38,Negative,0.35,NA,G2
HH093_compost,Strongyloides,NA,No Amp,0.75,Negative,0.21,NA,G3
HH093_compost,Trichuris,NA,No Amp,0.21,Negative,0.11,NA,G4
HH093_compost,Vibrio cholerae,30.47,Amp,1.33,Positive,0.95,0.11,G5
HH093_compost,Yersinia enterocolitica,31.73,Amp,1.31,Positive,0.9,0.27,G6
HH093_compost,blaCTX-M,NA,No Amp,1.07,Negative,0.43,NA,H1
HH093_compost,blaNDM,NA,No Amp,0.98,Negative,0.17,NA,H2
HH093_compost,mecA,32.7,Amp,1.27,Positive,0.98,0.78,H3
HH093_compost,qnrS,NA,No Amp,0.77,Negative,0.25,NA,H4
HH093_compost,sul1,NA,No Amp,1,Negative,0.28,NA,H5
HH093_compost,tetA,NA,No Amp,0.96,Negative,0.49,NA,H6
HH093_effluent,Adenovirus 40/41,NA,No Amp,0.45,Negative,0.02,NA,A1
HH093_effluent,Aeromonas,NA,No Amp,0.16,Negative,0.14,NA,A2
HH093_effluent,Ancylostoma,30.07,Amp,1.75,Positive,0.84,0.5,A3
HH093_effluent,Ascaris,32.77,Amp,1.97,Positive,0.86,0.46,A4
HH093_effluent,Astrovirus,NA,No Amp,0.19,Negative,0.14,NA,A5
HH093_effluent,BacHum,NA,No Amp,0.11,Negative,0.14,NA,A6
HH093_effluent,Bacteroides fragilis,30.01,Amp,1.73,Positive,0.9,0.77,B1
HH093_effluent,Blastocystis,NA,No Amp,0.73,Negative,0.22,NA,B2
HH093_effluent,Campylobacter,NA,No Amp,0.68,Negative,0.16,NA,B3
HH093_effluent,Clostridium difficile,24.37,Amp,1.97,Positive,0.92,0.23,B4
HH093_effluent,CrAssphage,28.13,Amp,1.69,Positive,0.99,0.81,B5
HH093_effluent,Cryptosporidium,22.07,Amp,1.61,Positive,0.85,0.47,B6
HH093_effluent,Cyclospora,NA,Inconclusive,0.2,Equivocal,0.19,NA,C1
HH093_effluent,Dientamoeba fragilis,NA,No Amp,0.48,Negative,0.44,NA,C2
HH093_effluent,E. coli O157,34.49,Amp,1.2,Positive,0.88,0.42,C3
HH093_effluent,EAEC,NA,No Amp,1.09,Negative,0.46,NA,C4
HH093_effluent,EPEC,NA,No Amp,1.02,Negative,0.03,NA,C5
HH093_effluent,ETEC,21.65,Amp,1.26,Positive,0.9,0.61,C6
HH093_effluent,Entamoeba histolytica,NA,No Amp,0.98,Negative,0.08,NA,D1
HH093_effluent,Enterovirus,NA,No Amp,0.3,Negative,0.2,NA,D2
HH093_effluent,Giardia,NA,No Amp,0.18,Negative,0.12,NA,D3
HH093_effluent,HF183,NA,No Amp,0.01,Negative,0.23,NA,D4
HH093_effluent,Helicobacter pylori,23.21,Amp,1.64,Positive,0.86,0.87,D5
HH093_effluent,Hepatitis A,NA,No Amp,0.95,Negative,0.08,NA,D6
HH093_effluent,Hepatitis E,NA,No Amp,0.78,Negative,0.45,NA,E1
HH093_effluent,Listeria monocytogenes,30.43,Amp,1.24,Positive,0.86,0.93,E2
HH093_effluent,MS2,NA,Inconclusive,1.03,Equivocal,0.12,NA,E3
HH093_effluent,Necator,24.8,Amp,1.25,Positive,0.84,0.26,E4
HH093_effluent,No Template Control,NA,No Amp,0.67,Negative,0.16,NA,E5
HH093_effluent,Norovirus GI,NA,Inconclusive,1.01,Equivocal,0.47,NA,E6
HH093_effluent,Norovirus GII,NA,No Amp,0.75,Negative,0.02,NA,F1
HH093_effluent,Rotavirus A,NA,No Amp,0.7,Negative,0.34,NA,F2
HH093_effluent,STEC,29.47,Amp,1.97,Positive,0.82,0.75,F3
HH093_effluent,Salmonella,NA,No Amp,0.63,Negative,0.39,NA,F4
HH093_effluent,Sapovirus,24.91,Amp,1.65,Positive,0.84,0.11,F5
HH093_effluent,Shigella,28.4,Amp,1.85,Positive,0.84,0.47,F6
HH093_effluent,Sketa22,25.83,Amp,1.99,Positive,0.88,0.37,G1
HH093_effluent,Spiked_Extraction_Control,NA,No Amp,0.1,Negative,0.46,NA,G2
HH093_effluent,Strongyloides,NA,No Amp,0.02,Negative,0.06,NA,G3
HH093_effluent,Trichuris,NA,No Amp,0.55,Negative,0.19,NA,G4
HH093_effluent,Vibrio cholerae,NA,No Amp,0.51,Negative,0.31,NA,G5
HH093_effluent,Yersinia enterocolitica,22.02,Amp,1.85,Positive,0.95,0.13,G6
HH093_effluent,blaCTX-M,NA,No Amp,0.39,Negative,0.25,NA,H1
HH093_effluent,blaNDM,NA,No Amp,0.04,Negative,0.16,NA,H2
HH093_effluent,mecA,NA,No Amp,0.06,Negative,0.35,NA,H3
HH093_effluent,qnrS,30.84,Amp,1.49,Positive,0.99,0.64,H4
HH093_effluent,sul1,NA,No Amp,0.47,Negative,0.36,NA,H5
HH093_effluent,tetA,NA,No Amp,0.75,Negative,0.37,NA,H6
HH093_produce,Adenovirus 40/41,NA,No Amp,0.15,Negative,0.45,NA,A1
HH093_produce,Aeromonas,NA,No Amp,0.21,Negative,0.11,NA,A2
HH093_produce,Ancylostoma,34.81,Amp,1.4,Positive,0.85,0.78,A3
HH093_produce,Ascaris,23.18,Amp,1.52,Positive,0.96,0.42,A4
HH093_produce,Astrovirus,NA,No Amp,0.31,Negative,0.18,NA,A5
HH093_produce,BacHum,NA,No Amp,1.04,Negative,0.33,NA,A6
HH093_produce,Bacteroides fragilis,NA,No Amp,0.24,Negative,0.37,NA,B1
HH093_produce,Blastocystis,NA,No Amp,0.8,Negative,0.12,NA,B2
HH093_produce,Campylobacter,32.58,Amp,2,Positive,0.83,0.21,B3
HH093_produce,Clostridium difficile,NA,No Amp,0.83,Negative,0.1,NA,B4
HH093_produce,CrAssphage,NA,No Amp,0.31,Negative,0.34,NA,B5
HH093_produce,Cryptosporidium,NA,Inconclusive,0.31,Equivocal,0.33,NA,B6
HH093_produce,Cyclospora,NA,No Amp,0.1,Negative,0.22,NA,C1
HH093_produce,Dientamoeba fragilis,NA,No Amp,0.23,Negative,0.1,NA,C2
HH093_produce,E. coli O157,23.54,Amp,1.85,Positive,0.85,0.85,C3
HH093_produce,EAEC,NA,No Amp,1.05,Negative,0.46,NA,C4
HH093_produce,EPEC,NA,No Amp,0.89,Negative,0.11,NA,C5
HH093_produce,ETEC,NA,No Amp,0.87,Negative,0.29,NA,C6
HH093_produce,Entamoeba histolytica,22.43,Amp,1.67,Positive,0.99,0.14,D1
HH093_produce,Enterovirus,30.62,Amp,1.88,Positive,0.96,0.36,D2
HH093_produce,Giardia,NA,No Amp,1.04,Negative,0.5,NA,D3
HH093_produce,HF183,NA,No Amp,0.38,Negative,0.37,NA,D4
HH093_produce,Helicobacter pylori,20.8,Amp,1.94,Positive,0.94,0.52,D5
HH093_produce,Hepatitis A,22.2,Amp,1.49,Positive,0.84,0.51,D6
HH093_produce,Hepatitis E,NA,No Amp,0.79,Negative,0.45,NA,E1
HH093_produce,Listeria monocytogenes,NA,No Amp,0.7,Negative,0.11,NA,E2
HH093_produce,MS2,NA,No Amp,1.09,Negative,0.1,NA,E3
HH093_produce,Necator,NA,No Amp,1,Negative,0.34,NA,E4
HH093_produce,No Template Control,NA,No Amp,0.05,Negative,0.38,NA,E5
HH093_produce,Norovirus GI,NA,No Amp,0.87,Negative,0.05,NA,E6
HH093_produce,Norovirus GII,NA,No Amp,0.32,Negative,0.41,NA,F1
HH093_produce,Rotavirus A,NA,No Amp,0.6,Negative,0.2,NA,F2
HH093_produce,STEC,NA,No Amp,0.7,Negative,0.19,NA,F3
HH093_produce,Salmonella,25.78,Amp,1.29,Positive,0.83,0.26,F4
HH093_produce,Sapovirus,32.64,Amp,1.72,Positive,0.94,0.86,F5
HH093_produce,Shigella,30.51,Amp,1.62,Positive,0.96,0.63,F6
HH093_produce,Sketa22,33.77,Amp,1.53,Positive,0.88,0.13,G1
HH093_produce,Spiked_Extraction_Control,20.74,Amp,1.69,Positive,0.85,0.57,G2
HH093_produce,Strongyloides,NA,No Amp,0.09,Negative,0.35,NA,G3
HH093_produce,Trichuris,32.95,Amp,1.69,Positive,0.95,0.23,G4
HH093_produce,Vibrio cholerae,27.09,Amp,1.77,Positive,0.99,0.91,G5
HH093_produce,Yersinia enterocolitica,NA,No Amp,0.99,Negative,0.17,NA,G6
HH093_produce,blaCTX-M,27.11,Amp,1.95,Positive,0.85,0.91,H1
HH093_produce,blaNDM,NA,No Amp,0.77,Negative,0.38,NA,H2
HH093_produce,mecA,NA,No Amp,0.04,Negative,0.02,NA,H3
HH093_produce,qnrS,NA,No Amp,0.59,Negative,0.13,NA,H4
HH093_produce,sul1,NA,No Amp,0.85,Negative,0.24,NA,H5
HH093_produce,tetA,30.54,Amp,1.66,Positive,0.93,0.51,H6
HH094_compost,Adenovirus 40/41,NA,No Amp,0.69,Negative,0.05,NA,A1
HH094_compost,Aeromonas,NA,No Amp,0.33,Negative,0.31,NA,A2
HH094_compost,Ancylostoma,NA,No Amp,0.83,Negative,0.04,NA,A3
HH094_compost,Ascaris,34.71,Amp,1.33,Positive,0.8,0.79,A4
HH094_compost,Astrovirus,NA,No Amp,0.09,Negative,0.43,NA,A5
HH094_compost,BacHum,NA,No Amp,0.17,Negative,0.43,NA,A6
HH094_compost,Bacteroides fragilis,29.86,Amp,1.67,Positive,0.86,0.35,B1
HH094_compost,Blastocystis,NA,No Amp,0.8,Negative,0.47,NA,B2
HH094_compost,Campylobacter,NA,No Amp,0.73,Negative,0.28,NA,B3
HH094_compost,Clostridium difficile,NA,No Amp,0.73,Negative,0.3,NA,B4
HH094_compost,CrAssphage,NA,No Amp,0.62,Negative,0.35,NA,B5
HH094_compost,Cryptosporidium,NA,No Amp,1.02,Negative,0.08,NA,B6
HH094_compost,Cyclospora,22.49,Amp,1.63,Positive,0.82,0.96,C1
HH094_compost,Dientamoeba fragilis,NA,No Amp,0.36,Negative,0.05,NA,C2
HH094_compost,E. coli O157,NA,No Amp,0.78,Negative,0.17,NA,C3
HH094_compost,EAEC,29.2,Amp,1.74,Positive,0.96,0.64,C4
HH094_compost,EPEC,NA,No Amp,0.95,Negative,0.45,NA,C5
HH094_compost,ETEC,NA,No Amp,1,Negative,0.06,NA,C6
HH094_compost,Entamoeba histolytica,NA,No Amp,0.05,Negative,0.43,NA,D1
HH094_compost,Enterovirus,NA,No Amp,0.33,Negative,0.1,NA,D2
HH094_compost,Giardia,NA,No Amp,0.11,Negative,0.06,NA,D3
HH094_compost,HF183,NA,No Amp,0.01,Negative,0.05,NA,D4
HH094_compost,Helicobacter pylori,31.86,Amp,1.63,Positive,0.81,0.66,D5
HH094_compost,Hepatitis A,28.74,Amp,1.35,Positive,0.88,0.37,D6
HH094_compost,Hepatitis E,NA,No Amp,0.5,Negative,0.41,NA,E1
HH094_compost,Listeria monocytogenes,27.44,Amp,1.85,Positive,0.84,0.75,E2
HH094_compost,MS2,NA,No Amp,0.78,Negative,0.04,NA,E3
HH094_compost,Necator,31.61,Amp,1.79,Positive,0.88,0.23,E4
HH094_compost,No Template Control,NA,No Amp,0.24,Negative,0.09,NA,E5
HH094_compost,Norovirus GI,NA,Inconclusive,0.87,Equivocal,0.02,NA,E6
HH094_compost,Norovirus GII,NA,No Amp,1.07,Negative,0.21,NA,F1
HH094_compost,Rotavirus A,NA,No Amp,0.77,Negative,0.15,NA,F2
HH094_compost,STEC,NA,No Amp,0.43,Negative,0.34,NA,F3
HH094_compost,Salmonella,NA,No Amp,1,Negative,0.05,NA,F4
HH094_compost,Sapovirus,31.66,Amp,1.95,Positive,0.9,0.43,F5
HH094_compost,Shigella,NA,No Amp,0.67,Negative,0.03,NA,F6
HH094_compost,Sketa22,NA,No Amp,0.93,Negative,0.26,NA,G1
HH094_compost,Spiked_Extraction_Control,NA,No Amp,0.24,Negative,0.48,NA,G2
HH094_compost,Strongyloides,25.67,Amp,1.99,Positive,0.83,0.91,G3
HH094_compost,Trichuris,NA,No Amp,0.2,Negative,0.15,NA,G4
HH094_compost,Vibrio cholerae,28.9,Amp,1.9,Positive,0.98,0.1,G5
HH094_compost,Yersinia enterocolitica,NA,No Amp,0.25,Negative,0.35,NA,G6
HH094_compost,blaCTX-M,NA,No Amp,0.03,Negative,0.34,NA,H1
HH094_compost,blaNDM,NA,Inconclusive,0.26,Equivocal,0.47,NA,H2
HH094_compost,mecA,NA,No Amp,0.84,Negative,0.29,NA,H3
HH094_compost,qnrS,29.71,Amp,1.21,Positive,0.95,0.87,H4
HH094_compost,sul1,NA,No Amp,0.12,Negative,0.19,NA,H5
HH094_compost,tetA,NA,No Amp,0.59,Negative,0.23,NA,H6
NTC_card40,Adenovirus 40/41,NA,No Amp,0.22,Negative,0.42,NA,A1
NTC_card40,Aeromonas,NA,No Amp,0.88,Negative,0.41,NA,A2
NTC_card40,Ancylostoma,NA,Inconclusive,0.89,Equivocal,0.11,NA,A3
