Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH073_effluent,Strongyloides,NA,No Amp,0,Negative,0.48,NA,G3
HH073_effluent,Trichuris,24.58,Amp,1.99,Positive,0.8,0.85,G4
HH073_effluent,Vibrio cholerae,NA,No Amp,0.83,Negative,0,NA,G5
HH073_effluent,Yersinia enterocolitica,NA,No Amp,0.28,Negative,0.16,NA,G6
HH073_effluent,blaCTX-M,NA,No Amp,0.2,Negative,0.21,NA,H1
HH073_effluent,blaNDM,NA,No Amp,0.46,Negative,0.18,NA,H2
HH073_effluent,mecA,31.53,Amp,1.37,Positive,0.85,0.81,H3
HH073_effluent,qnrS,30.88,Amp,1.29,Positive,0.91,0.44,H4
HH073_effluent,sul1,NA,Inconclusive,0.71,Equivocal,0.22,NA,H5
HH073_effluent,tetA,NA,No Amp,0.44,Negative,0.47,NA,H6
HH073_produce,Adenovirus 40/41,NA,No Amp,0.56,Negative,0.43,NA,A1
HH073_produce,Aeromonas,34.56,Amp,1.94,Positive,0.81,0.77,A2
HH073_produce,Ancylostoma,29.87,Amp,1.92,Positive,0.81,0.36,A3
HH073_produce,Ascaris,NA,No Amp,0.22,Negative,0.34,NA,A4
HH073_produce,Astrovirus,25.72,Amp,1.83,Positive,0.89,0.36,A5
HH073_produce,BacHum,NA,No Amp,0.99,Negative,0.11,NA,A6
HH073_produce,Bacteroides fragilis,22.41,Amp,1.49,Positive,0.91,0.68,B1
HH073_produce,Blastocystis,NA,No Amp,0.91,Negative,0.33,NA,B2
HH073_produce,Campylobacter,NA,No Amp,0.08,Negative,0.36,NA,B3
HH073_produce,Clostridium difficile,NA,No Amp,0.49,Negative,0.02,NA,B4
HH073_produce,CrAssphage,23.91,Amp,1.63,Positive,0.94,0.4,B5
HH073_produce,Cryptosporidium,20.3,Amp,1.98,Positive,0.87,0.35,B6
HH073_produce,Cyclospora,NA,No Amp,0.14,Negative,0.32,NA,C1
HH073_produce,Dientamoeba fragilis,NA,No Amp,0.62,Negative,0.44,NA,C2
HH073_produce,E. coli O157,NA,No Amp,0.32,Negative,0.29,NA,C3
HH073_produce,EAEC,NA,No Amp,0.59,Negative,0.47,NA,C4
HH073_produce,EPEC,NA,No Amp,0.24,Negative,0.39,NA,C5
HH073_produce,ETEC,NA,No Amp,0.38,Negative,0.28,NA,C6
HH073_produce,Entamoeba histolytica,20.48,Amp,1.44,Positive,0.81,0.47,D1
HH073_produce,Enterovirus,32.92,Amp,1.43,Positive,0.98,0.92,D2
HH073_produce,Giardia,NA,No Amp,0.08,Negative,0.48,NA,D3
HH073_produce,HF183,20.68,Amp,1.3,Positive,0.87,0.43,D4
HH073_produce,Helicobacter pylori,21.23,Amp,1.58,Positive,0.95,0.88,D5
HH073_produce,Hepatitis A,NA,No Amp,0.31,Negative,0,NA,D6
HH073_produce,Hepatitis E,NA,No Amp,0.25,Negative,0.03,NA,E1
HH073_produce,Listeria monocytogenes,NA,No Amp,0.25,Negative,0.44,NA,E2
HH073_produce,MS2,NA,No Amp,0.46,Negative,0.23,NA,E3
HH073_produce,Necator,NA,Inconclusive,0.01,Equivocal,0.1,NA,E4
HH073_produce,No Template Control,NA,No Amp,0.93,Negative,0.38,NA,E5
HH073_produce,Norovirus GI,NA,No Amp,0.48,Negative,0.07,NA,E6
HH073_produce,Norovirus GII,NA,No Amp,0.61,Negative,0.36,NA,F1
HH073_produce,Rotavirus A,NA,No Amp,0.78,Negative,0.29,NA,F2
HH073_produce,STEC,NA,No Amp,1.04,Negative,0.06,NA,F3
HH073_produce,Salmonella,NA,Inconclusive,0.75,Equivocal,0.49,NA,F4
HH073_produce,Sapovirus,NA,No Amp,0.06,Negative,0.23,NA,F5
HH073_produce,Shigella,24.38,Amp,1.8,Positive,0.84,0.9,F6
HH073_produce,Sketa22,NA,No Amp,0.46,Negative,0,NA,G1
HH073_produce,Spiked_Extraction_Control,NA,No Amp,0.2,Negative,0.32,NA,G2
HH073_produce,Strongyloides,NA,No Amp,0.53,Negative,0.48,NA,G3
HH073_produce,Trichuris,NA,Inconclusive,0.41,Equivocal,0.3,NA,G4
HH073_produce,Vibrio cholerae,NA,No Amp,0.17,Negative,0.36,NA,G5
HH073_produce,Yersinia enterocolitica,NA,No Amp,0.48,Negative,0.16,NA,G6
HH073_produce,blaCTX-M,27.72,Amp,1.41,Positive,0.95,0.48,H1
HH073_produce,blaNDM,32.09,Amp,1.97,Positive,0.86,0.28,H2
HH073_produce,mecA,NA,No Amp,0.67,Negative,0.32,NA,H3
HH073_produce,qnrS,NA,No Amp,0.33,Negative,0.34,NA,H4
HH073_produce,sul1,NA,No Amp,0.41,Negative,0.33,NA,H5
HH073_produce,tetA,NA,No Amp,0.61,Negative,0.35,NA,H6
HH074_compost,Adenovirus 40/41,27.23,Amp,1.86,Positive,0.99,0.51,A1
HH074_compost,Aeromonas,NA,No Amp,0.68,Negative,0.09,NA,A2
HH074_compost,Ancylostoma,NA,No Amp,0.21,Negative,0.49,NA,A3
HH074_compost,Ascaris,NA,No Amp,0.24,Negative,0.06,NA,A4
HH074_compost,Astrovirus,NA,No Amp,0.39,Negative,0.38,NA,A5
HH074_compost,BacHum,21.66,Amp,1.52,Positive,0.93,0.48,A6
HH074_compost,Bacteroides fragilis,NA,No Amp,1.09,Negative,0.43,NA,B1
HH074_compost,Blastocystis,NA,No Amp,0.61,Negative,0.09,NA,B2
HH074_compost,Campylobacter,NA,No Amp,0.37,Negative,0.46,NA,B3
HH074_compost,Clostridium difficile,34.18,Amp,1.33,Positive,0.82,0.43,B4
HH074_compost,CrAssphage,NA,No Amp,1.01,Negative,0.15,NA,B5
HH074_compost,Cryptosporidium,NA,No Amp,0.33,Negative,0.21,NA,B6
HH074_compost,Cyclospora,22.04,Amp,1.5,Positive,0.97,0.86,C1
HH074_compost,Dientamoeba fragilis,NA,No Amp,0.95,Negative,0.37,NA,C2
HH074_compost,E. coli O157,NA,No Amp,0.84,Negative,0.39,NA,C3
HH074_compost,EAEC,NA,No Amp,0.66,Negative,0.41,NA,C4
HH074_compost,EPEC,NA,No Amp,0.22,Negative,0.22,NA,C5
HH074_compost,ETEC,NA,No Amp,0.96,Negative,0.35,NA,C6
HH074_compost,Entamoeba histolytica,NA,No Amp,0.9,Negative,0.34,NA,D1
HH074_compost,Enterovirus,31.24,Amp,1.73,Positive,1,0.73,D2
HH074_compost,Giardia,NA,No Amp,0.06,Negative,0.1,NA,D3
HH074_compost,HF183,NA,No Amp,0.6,Negative,0.4,NA,D4
HH074_compost,Helicobacter pylori,NA,No Amp,0.63,Negative,0.22,NA,D5
HH074_compost,Hepatitis A,28.47,Amp,1.67,Positive,0.99,0.9,D6
HH074_compost,Hepatitis E,NA,No Amp,0.4,Negative,0.02,NA,E1
HH074_compost,Listeria monocytogenes,NA,No Amp,0.91,Negative,0.4,NA,E2
HH074_compost,MS2,20.29,Amp,1.45,Positive,0.83,0.48,E3
HH074_compost,Necator,NA,No Amp,0.47,Negative,0.11,NA,E4
HH074_compost,No Template Control,NA,No Amp,1.09,Negative,0.23,NA,E5
HH074_compost,Norovirus GI,27.65,Amp,1.31,Positive,0.92,0.32,E6
HH074_compost,Norovirus GII,NA,Inconclusive,1,Equivocal,0.25,NA,F1
HH074_compost,Rotavirus A,NA,No Amp,1.09,Negative,0.22,NA,F2
HH074_compost,STEC,NA,No Amp,0.35,Negative,0.32,NA,F3
HH074_compost,Salmonella,NA,No Amp,0.85,Negative,0.02,NA,F4
HH074_compost,Sapovirus,NA,No Amp,0.91,Negative,0.41,NA,F5
HH074_compost,Shigella,NA,No Amp,1,Negative,0.09,NA,F6
HH074_compost,Sketa22,NA,No Amp,0.69,Negative,0.37,NA,G1
HH074_compost,Spiked_Extraction_Control,NA,No Amp,0.62,Negative,0.18,NA,G2
HH074_compost,Strongyloides,31.56,Amp,1.77,Positive,0.82,0.56,G3
HH074_compost,Trichuris,NA,No Amp,0.12,Negative,0.16,NA,G4
HH074_compost,Vibrio cholerae,20.65,Amp,1.5,Positive,0.89,0.9,G5
HH074_compost,Yersinia enterocolitica,NA,No Amp,0.09,Negative,0.47,NA,G6
HH074_compost,blaCTX-M,NA,No Amp,0.31,Negative,0.11,NA,H1
HH074_compost,blaNDM,32.44,Amp,1.74,Positive,0.85,0.7,H2
HH074_compost,mecA,NA,No Amp,0.4,Negative,0.39,NA,H3
HH074_compost,qnrS,NA,No Amp,0.65,Negative,0.18,NA,H4
HH074_compost,sul1,NA,No Amp,0.67,Negative,0.02,NA,H5
HH074_compost,tetA,NA,No Amp,0.53,Negative,0.13,NA,H6
HH074_effluent,Adenovirus 40/41,25.43,Amp,1.54,Positive,0.97,0.44,A1
HH074_effluent,Aeromonas,NA,No Amp,0.34,Negative,0.3,NA,A2
HH074_effluent,Ancylostoma,NA,No Amp,0.85,Negative,0.47,NA,A3
HH074_effluent,Ascaris,28.54,Amp,1.82,Positive,0.96,0.18,A4
HH074_effluent,Astrovirus,33.4,Amp,1.69,Positive,0.93,0.87,A5
HH074_effluent,BacHum,NA,No Amp,0.99,Negative,0.18,NA,A6
HH074_effluent,Bacteroides fragilis,NA,No Amp,0.51,Negative,0.16,NA,B1
HH074_effluent,Blastocystis,NA,No Amp,0.33,Negative,0.27,NA,B2
HH074_effluent,Campylobacter,NA,No Amp,0.43,Negative,0.1,NA,B3
HH074_effluent,Clostridium difficile,NA,No Amp,0.07,Negative,0.5,NA,B4
HH074_effluent,CrAssphage,21.64,Amp,1.26,Positive,0.83,0.93,B5
HH074_effluent,Cryptosporidium,NA,No Amp,0.86,Negative,0.15,NA,B6
HH074_effluent,Cyclospora,32.73,Amp,1.98,Positive,0.84,0.35,C1
HH074_effluent,Dientamoeba fragilis,NA,No Amp,0.22,Negative,0.31,NA,C2
HH074_effluent,E. coli O157,NA,No Amp,0.36,Negative,0.31,NA,C3
HH074_effluent,EAEC,NA,No Amp,0.95,Negative,0.04,NA,C4
HH074_effluent,EPEC,30.02,Amp,1.58,Positive,0.97,0.31,C5
HH074_effluent,ETEC,NA,No Amp,0.17,Negative,0.01,NA,C6
HH074_effluent,Entamoeba histolytica,NA,Inconclusive,0.84,Equivocal,0.08,NA,D1
HH074_effluent,Enterovirus,29.47,Amp,1.61,Positive,0.87,0.46,D2
HH074_effluent,Giardia,NA,No Amp,0.75,Negative,0.25,NA,D3
HH074_effluent,HF183,NA,Inconclusive,0.05,Equivocal,0.33,NA,D4
HH074_effluent,Helicobacter pylori,NA,No Amp,0.74,Negative,0.44,NA,D5
HH074_effluent,Hepatitis A,NA,No Amp,0.81,Negative,0.39,NA,D6
HH074_effluent,Hepatitis E,NA,No Amp,1.01,Negative,0.29,NA,E1
HH074_effluent,Listeria monocytogenes,NA,No Amp,0.51,Negative,0.4,NA,E2
HH074_effluent,MS2,24.72,Amp,1.7,Positive,0.83,0.24,E3
HH074_effluent,Necator,NA,No Amp,0.02,Negative,0.06,NA,E4
HH074_effluent,No Template Control,33.55,Amp,1.57,Positive,0.99,0.6,E5
HH074_effluent,Norovirus GI,NA,Inconclusive,0.45,Equivocal,0.26,NA,E6
HH074_effluent,Norovirus GII,NA,No Amp,0.57,Negative,0.23,NA,F1
HH074_effluent,Rotavirus A,NA,No Amp,0.09,Negative,0.4,NA,F2
HH074_effluent,STEC,NA,No Amp,1.05,Negative,0.07,NA,F3
HH074_effluent,Salmonella,NA,No Amp,1.01,Negative,0.14,NA,F4
HH074_effluent,Sapovirus,NA,No Amp,0.81,Negative,0.44,NA,F5
HH074_effluent,Shigella,27.6,Amp,2,Positive,0.83,0.38,F6
HH074_effluent,Sketa22,NA,No Amp,0.96,Negative,0.4,NA,G1
HH074_effluent,Spiked_Extraction_Control,31.5,Amp,1.34,Positive,0.84,0.28,G2
HH074_effluent,Strongyloides,NA,No Amp,0.07,Negative,0.28,NA,G3
HH074_effluent,Trichuris,34.34,Amp,1.23,Positive,0.93,0.52,G4
HH074_effluent,Vibrio cholerae,NA,No Amp,0.73,Negative,0.37,NA,G5
HH074_effluent,Yersinia enterocolitica,NA,No Amp,0.34,Negative,0.38,NA,G6
HH074_effluent,blaCTX-M,NA,No Amp,0.42,Negative,0.03,NA,H1
HH074_effluent,blaNDM,28.41,Amp,1.92,Positive,0.89,0.3,H2
HH074_effluent,mecA,NA,No Amp,0.07,Negative,0.3,NA,H3
HH074_effluent,qnrS,NA,No Amp,0.18,Negative,0.47,NA,H4
HH074_effluent,sul1,NA,No Amp,0.63,Negative,0.44,NA,H5
HH074_effluent,tetA,NA,No Amp,0.66,Negative,0.15,NA,H6
HH074_produce,Adenovirus 40/41,23.15,Amp,1.58,Positive,0.9,0.37,A1
HH074_produce,Aeromonas,NA,No Amp,0.7,Negative,0.18,NA,A2
HH074_produce,Ancylostoma,NA,No Amp,1.09,Negative,0.05,NA,A3
HH074_produce,Ascaris,NA,No Amp,0.01,Negative,0.46,NA,A4
HH074_produce,Astrovirus,28.81,Amp,1.36,Positive,0.81,0.75,A5
HH074_produce,BacHum,NA,Inconclusive,0.86,Equivocal,0.12,NA,A6
HH074_produce,Bacteroides fragilis,26.24,Amp,1.52,Positive,1,0.42,B1
HH074_produce,Blastocystis,30.38,Amp,1.77,Positive,0.97,0.77,B2
HH074_produce,Campylobacter,NA,No Amp,0.37,Negative,0.14,NA,B3
HH074_produce,Clostridium difficile,27.15,Amp,1.95,Positive,0.82,0.89,B4
HH074_produce,CrAssphage,NA,No Amp,0.57,Negative,0.16,NA,B5
HH074_produce,Cryptosporidium,NA,No Amp,0.59,Negative,0.2,NA,B6
HH074_produce,Cyclospora,NA,No Amp,0.16,Negative,0.18,NA,C1
HH074_produce,Dientamoeba fragilis,NA,No Amp,0.59,Negative,0.16,NA,C2
HH074_produce,E. coli O157,20.79,Amp,1.65,Positive,0.99,0.77,C3
HH074_produce,EAEC,NA,No Amp,0.47,Negative,0.07,NA,C4
HH074_produce,EPEC,NA,No Amp,0.43,Negative,0.07,NA,C5
HH074_produce,ETEC,NA,No Amp,1,Negative,0.31,NA,C6
HH074_produce,Entamoeba histolytica,20.16,Amp,1.88,Positive,0.85,0.61,D1
HH074_produce,Enterovirus,NA,Inconclusive,0.83,Equivocal,0.44,NA,D2
HH074_produce,Giardia,NA,No Amp,0.04,Negative,0.08,NA,D3
HH074_produce,HF183,NA,No Amp,0.32,Negative,0.28,NA,D4
HH074_produce,Helicobacter pylori,32.61,Amp,1.69,Positive,0.9,0.59,D5
HH074_produce,Hepatitis A,NA,No Amp,0.15,Negative,0.13,NA,D6
HH074_produce,Hepatitis E,NA,No Amp,0.95,Negative,0.11,NA,E1
HH074_produce,Listeria monocytogenes,NA,Inconclusive,0.56,Equivocal,0.03,NA,E2
HH074_produce,MS2,23.68,Amp,1.94,Positive,1,0.44,E3
HH074_produce,Necator,NA,No Amp,0.73,Negative,0.23,NA,E4
HH074_produce,No Template Control,32.42,Amp,1.75,Positive,0.93,0.12,E5
HH074_produce,Norovirus GI,NA,Inconclusive,0.79,Equivocal,0.34,NA,E6
HH074_produce,Norovirus GII,NA,No Amp,0.63,Negative,0.46,NA,F1
HH074_produce,Rotavirus A,31.99,Amp,1.74,Positive,0.95,0.13,F2
HH074_produce,STEC,NA,No Amp,0.73,Negative,0.45,NA,F3
HH074_produce,Salmonella,NA,No Amp,0.31,Negative,0.46,NA,F4
HH074_produce,Sapovirus,NA,No Amp,0.84,Negative,0.13,NA,F5
HH074_produce,Shigella,NA,No Amp,0.87,Negative,0.15,NA,F6
HH074_produce,Sketa22,NA,No Amp,0.94,Negative,0.31,NA,G1
HH074_produce,Spiked_Extraction_Control,NA,No Amp,0.94,Negative,0.07,NA,G2
HH074_produce,Strongyloides,NA,No Amp,0.65,Negative,0.12,NA,G3
HH074_produce,Trichuris,NA,Inconclusive,0.87,Equivocal,0.15,NA,G4
HH074_produce,Vibrio cholerae,NA,No Amp,0.25,Negative,0.24,NA,G5
HH074_produce,Yersinia enterocolitica,NA,No Amp,0.9,Negative,0.01,NA,G6
HH074_produce,blaCTX-M,NA,Inconclusive,0.65,Equivocal,0.38,NA,H1
HH074_produce,blaNDM,28.54,Amp,1.87,Positive,0.86,0.23,H2
HH074_produce,mecA,NA,No Amp,0.91,Negative,0.3,NA,H3
HH074_produce,qnrS,NA,No Amp,0.1,Negative,0.35,NA,H4
HH074_produce,sul1,30.85,Amp,1.86,Positive,0.89,0.78,H5
HH074_produce,tetA,24.64,Amp,1.87,Positive,0.83,0.39,H6
HH075_compost,Adenovirus 40/41,NA,No Amp,0.52,Negative,0.27,NA,A1
HH075_compost,Aeromonas,NA,No Amp,0.75,Negative,0.29,NA,A2
HH075_compost,Ancylostoma,28.86,Amp,1.82,Positive,0.89,0.68,A3
HH075_compost,Ascaris,NA,No Amp,1,Negative,0.38,NA,A4
HH075_compost,Astrovirus,NA,No Amp,0.78,Negative,0.49,NA,A5
HH075_compost,BacHum,29.23,Amp,1.58,Positive,0.9,0.16,A6
HH075_compost,Bacteroides fragilis,NA,No Amp,0.06,Negative,0.45,NA,B1
HH075_compost,Blastocystis,NA,No Amp,0.28,Negative,0.46,NA,B2
HH075_compost,Campylobacter,NA,No Amp,0.73,Negative,0.29,NA,B3
HH075_compost,Clostridium difficile,NA,No Amp,0.24,Negative,0.34,NA,B4
HH075_compost,CrAssphage,24.82,Amp,1.36,Positive,0.85,0.28,B5
HH075_compost,Cryptosporidium,NA,No Amp,0.67,Negative,0.25,NA,B6
HH075_compost,Cyclospora,NA,No Amp,0.27,Negative,0.36,NA,C1
HH075_compost,Dientamoeba fragilis,NA,No Amp,0.54,Negative,0.2,NA,C2
HH075_compost,E. coli O157,NA,No Amp,0.5,Negative,0.05,NA,C3
HH075_compost,EAEC,NA,No Amp,0.62,Negative,0.02,NA,C4
HH075_compost,EPEC,23.32,Amp,1.25,Positive,0.84,0.89,C5
HH075_compost,ETEC,NA,Inconclusive,0.48,Equivocal,0.48,NA,C6
HH075_compost,Entamoeba histolytica,NA,No Amp,0.34,Negative,0.15,NA,D1
HH075_compost,Enterovirus,33.49,Amp,1.82,Positive,0.95,0.81,D2
HH075_compost,Giardia,NA,No Amp,1.02,Negative,0.35,NA,D3
HH075_compost,HF183,23.64,Amp,1.29,Positive,0.86,0.2,D4
HH075_compost,Helicobacter pylori,34.7,Amp,1.49,Positive,0.88,0.32,D5
HH075_compost,Hepatitis A,NA,No Amp,0.34,Negative,0.42,NA,D6
HH075_compost,Hepatitis E,NA,Inconclusive,0.82,Equivocal,0.21,NA,E1
HH075_compost,Listeria monocytogenes,NA,No Amp,0.27,Negative,0.21,NA,E2
HH075_compost,MS2,22.65,Amp,1.54,Positive,0.9,0.55,E3
HH075_compost,Necator,NA,No Amp,0.85,Negative,0.32,NA,E4
HH075_compost,No Template Control,NA,No Amp,0.49,Negative,0.18,NA,E5
HH075_compost,Norovirus GI,20.18,Amp,1.51,Positive,0.81,0.89,E6
HH075_compost,Norovirus GII,NA,No Amp,0.29,Negative,0.14,NA,F1
HH075_compost,Rotavirus A,NA,No Amp,0.88,Negative,0.14,NA,F2
HH075_compost,STEC,NA,No Amp,1.06,Negative,0.01,NA,F3
HH075_compost,Salmonella,NA,No Amp,0.65,Negative,0.22,NA,F4
HH075_compost,Sapovirus,22.04,Amp,1.87,Positive,0.84,0.81,F5
HH075_compost,Shigella,NA,No Amp,0.38,Negative,0.13,NA,F6
HH075_compost,Sketa22,NA,No Amp,0.43,Negative,0.08,NA,G1
HH075_compost,Spiked_Extraction_Control,29.58,Amp,1.61,Positive,0.9,0.18,G2
HH075_compost,Strongyloides,NA,No Amp,0.28,Negative,0.5,NA,G3
HH075_compost,Trichuris,NA,No Amp,1.03,Negative,0.26,NA,G4
HH075_compost,Vibrio cholerae,NA,No Amp,0.75,Negative,0.03,NA,G5
HH075_compost,Yersinia enterocolitica,NA,No Amp,0.47,Negative,0.31,NA,G6
HH075_compost,blaCTX-M,NA,No Amp,0.95,Negative,0.24,NA,H1
HH075_compost,blaNDM,NA,No Amp,1.03,Negative,0.31,NA,H2
HH075_compost,mecA,24.76,Amp,1.76,Positive,0.92,0.62,H3
HH075_compost,qnrS,NA,No Amp,0.15,Negative,0.09,NA,H4
HH075_compost,sul1,NA,No Amp,0.24,Negative,0.04,NA,H5
HH075_compost,tetA,NA,No Amp,0.87,Negative,0.47,NA,H6
HH075_effluent,Adenovirus 40/41,NA,No Amp,0.54,Negative,0.37,NA,A1
HH075_effluent,Aeromonas,NA,No Amp,0.04,Negative,0.48,NA,A2
HH075_effluent,Ancylostoma,NA,No Amp,0.83,Negative,0.33,NA,A3
HH075_effluent,Ascaris,NA,No Amp,0.1,Negative,0.24,NA,A4
HH075_effluent,Astrovirus,30.16,Amp,1.22,Positive,0.85,0.65,A5
HH075_effluent,BacHum,30.48,Amp,1.72,Positive,0.87,0.83,A6
HH075_effluent,Bacteroides fragilis,NA,No Amp,0.13,Negative,0.26,NA,B1
HH075_effluent,Blastocystis,NA,No Amp,0.15,Negative,0.35,NA,B2
HH075_effluent,Campylobacter,NA,No Amp,0.63,Negative,0.03,NA,B3
HH075_effluent,Clostridium difficile,NA,No Amp,1.08,Negative,0.21,NA,B4
HH075_effluent,CrAssphage,NA,No Amp,0.56,Negative,0.22,NA,B5
HH075_effluent,Cryptosporidium,NA,No Amp,0.5,Negative,0.2,NA,B6
HH075_effluent,Cyclospora,NA,No Amp,0.08,Negative,0.05,NA,C1
HH075_effluent,Dientamoeba fragilis,NA,No Amp,0.87,Negative,0.1,NA,C2
HH075_effluent,E. coli O157,NA,No Amp,0.07,Negative,0.26,NA,C3
HH075_effluent,EAEC,NA,No Amp,0.5,Negative,0.21,NA,C4
HH075_effluent,EPEC,NA,No Amp,0.7,Negative,0.29,NA,C5
HH075_effluent,ETEC,21.72,Amp,1.97,Positive,0.92,0.52,C6
HH075_effluent,Entamoeba histolytica,NA,Inconclusive,0.04,Equivocal,0.12,NA,D1
HH075_effluent,Enterovirus,NA,No Amp,0.09,Negative,0.45,NA,D2
HH075_effluent,Giardia,NA,No Amp,0.03,Negative,0.05,NA,D3
HH075_effluent,HF183,NA,No Amp,1.08,Negative,0.22,NA,D4
HH075_effluent,Helicobacter pylori,30.58,Amp,1.63,Positive,0.93,0.56,D5
HH075_effluent,Hepatitis A,NA,No Amp,0.2,Negative,0.22,NA,D6
HH075_effluent,Hepatitis E,30.13,Amp,1.22,Positive,0.96,0.38,E1
HH075_effluent,Listeria monocytogenes,26.29,Amp,1.54,Positive,0.98,0.11,E2
HH075_effluent,MS2,NA,No Amp,0.17,Negative,0.08,NA,E3
HH075_effluent,Necator,NA,No Amp,0.34,Negative,0.13,NA,E4
HH075_effluent,No Template Control,32.29,Amp,1.84,Positive,0.83,0.52,E5
HH075_effluent,Norovirus GI,NA,No Amp,0.43,Negative,0.21,NA,E6
HH075_effluent,Norovirus GII,NA,No Amp,0.26,Negative,0.03,NA,F1
HH075_effluent,Rotavirus A,NA,No Amp,0.74,Negative,0.37,NA,F2
HH075_effluent,STEC,NA,No Amp,1.06,Negative,0.39,NA,F3
HH075_effluent,Salmonella,NA,No Amp,0.22,Negative,0.04,NA,F4
HH075_effluent,Sapovirus,NA,No Amp,0.63,Negative,0.1,NA,F5
HH075_effluent,Shigella,25.78,Amp,1.31,Positive,1,0.26,F6
HH075_effluent,Sketa22,NA,No Amp,1.05,Negative,0.17,NA,G1
HH075_effluent,Spiked_Extraction_Control,NA,Inconclusive,0.89,Equivocal,0.4,NA,G2
HH075_effluent,Strongyloides,NA,No Amp,0.25,Negative,0.11,NA,G3
HH075_effluent,Trichuris,NA,No Amp,0.87,Negative,0.39,NA,G4
HH075_effluent,Vibrio cholerae,32.1,Amp,1.21,Positive,0.93,0.86,G5
HH075_effluent,Yersinia enterocolitica,NA,No Amp,0.89,Negative,0.39,NA,G6
HH075_effluent,blaCTX-M,21.08,Amp,1.7,Positive,0.95,0.57,H1
HH075_effluent,blaNDM,NA,No Amp,0.51,Negative,0.28,NA,H2
HH075_effluent,mecA,NA,No Amp,0.85,Negative,0.26,NA,H3
HH075_effluent,qnrS,NA,No Amp,1.06,Negative,0.04,NA,H4
HH075_effluent,sul1,NA,No Amp,0.65,Negative,0.44,NA,H5
HH075_effluent,tetA,NA,No Amp,1.03,Negative,0.23,NA,H6
NTC_card32,Adenovirus 40/41,NA,No Amp,0.67,Negative,0.36,NA,A1
NTC_card32,Aeromonas,NA,No Amp,0.89,Negative,0.41,NA,A2
NTC_card32,Ancylostoma,NA,No Amp,0.31,Negative,0.44,NA,A3
